sample,group_uid,objid,specObjID,rank_M,z,M_r,lgm,morphology,sSFR_status,sigma,sigma_err,SN,usable,valid_core,valid_core_sub,spec_choice,loss_reason,Mgb,Mgb_err,Fe5270,Fe5335,MgFe,MgFe_err,D4000n,HdA_sub,Hb_sub
Control4B,Lim:227,1237660670355636291,1799348355839584256,4,0.033600685,-21.567703,10.78027,Elliptical,Quenched,195.6804,3.574422,48.35966,1,1,1,csv_specobjid_with_mpa,ok,4.331078,0.1878465,2.715301,2.598345,3.408569739359745,0.1246615123385342,1.872773,-1.522063,1.726011
Control4B,Lim:2283,1237659329239777432,1317354889168316416,2,0.039678669,-22.143747,10.74183,Elliptical,Starforming,157.0517,4.130353,43.84252,1,1,1,csv_specobjid_with_mpa,ok,2.354382,0.2164418,2.456007,2.297481,2.382829003435421,0.1401547137645317,1.529897,3.563071,3.763871
Control4B,Lim:2283,1237659324953657528,1317355713802037248,3,0.038781787,-22.008426,10.69453,Spiral,Starforming,87.35597,6.177227,21.09419,1,1,1,csv_specobjid_with_mpa,ok,3.929897,0.4411483,2.882198,1.82067,3.187266301530752,0.2876287494479475,1.629779,-0.4398895,2.628353
Control4B,Lim:2283,1237659329239974138,1318525869001566208,4,0.03858121,-20.377844,10.15498,Elliptical,Quenched,62.53625,5.454805,23.42351,1,1,1,csv_specobjid_with_mpa,ok,2.926811,0.4065146,3.505333,2.401896,3.0586226882747467,0.2613786071931127,1.572024,2.254815,2.714463
Control4B,Lim:229,1237651752929919057,572031409405847552,2,0.041077641,-22.232233,11.18261,Elliptical,Quenched,182.1536,5.631857,31.84818,1,1,1,csv_specobjid_with_mpa,ok,4.238872,0.308068,3.10215,2.477959,3.522609027991247,0.1976682943253705,1.892368,-2.065511,1.672135
Control4B,Lim:229,1237654029251969102,572019039900035072,3,0.041464837,-22.22465,11.18036,Elliptical,Quenched,171.2045,5.004798,33.19521,1,1,1,csv_specobjid_with_mpa,ok,4.848234,0.2704636,2.998191,3.165078,3.842197492114406,0.1823024728710559,1.878179,-2.282759,1.891138
Control4B,Lim:229,1237651752929919191,572015741365151744,4,0.040300837,-22.10542,11.16611,Elliptical,Quenched,261.0586,5.472733,39.57953,1,1,1,csv_specobjid_with_mpa,ok,4.200402,0.2360199,3.262007,2.521532,3.582018813315754,0.1544812530341937,1.93924,-1.72197,2.201434
Control4B,Lim:2306,1237668625167613974,2934254106354673664,2,0.027962848,-21.591228,10.68999,Spiral,Quenched,143.691,3.808035,40.087,1,1,1,csv_specobjid_with_mpa,ok,3.49745,0.2346859,3.122201,2.58701,3.2242265481544563,0.1495659976202654,1.878849,-1.325325,2.123621
Control4B,Lim:2306,1237668496867000461,2973535260043667456,3,0.027143227,-21.420034,10.64308,Uncertain,Quenched,140.3853,4.809279,32.827,1,1,1,csv_specobjid_with_mpa,ok,3.660789,0.2932861,2.586574,2.890391,3.127350384548818,0.1866008912611117,1.75631,-1.184071,2.169571
Control4B,Lim:2306,1237668296601239639,2934261528058161152,4,0.028796742,-20.896313,10.65933,Spiral,Quenched,142.9174,4.003022,37.41739,1,1,1,csv_specobjid_with_mpa,ok,4.057617,0.2512094,2.80863,2.851374,3.383032322252248,0.1625658540470901,1.943419,-0.7727921,2.070972
Control4B,Lim:2318,1237651252023525473,503422150506473472,2,0.031120156,-21.382482,10.81207,Elliptical,Quenched,243.2162,5.968384,37.92746,1,1,1,csv_specobjid_with_mpa,ok,4.110897,0.242735,2.503988,2.444082,3.1976056489887927,0.1609100508520356,1.704544,-0.2835529,1.985475
Control4B,Lim:2318,1237651251486785701,505605780985112576,3,0.031681096,-21.057788,10.66437,Elliptical,Quenched,141.2925,3.781959,37.4487,1,1,1,csv_specobjid_with_mpa,ok,4.599114,0.2471381,3.154841,2.927381,3.77048556013026,0.1607846449815427,1.952465,-2.149937,1.912195
Control4B,Lim:2318,1237651251486589158,505612927810693120,4,0.031315085,-19.953512,10.1808,Spiral,Quenched,134.3606,4.200274,31.10221,1,1,1,csv_specobjid_with_mpa,ok,4.27766,0.3015899,2.915334,2.579483,3.47398098003072,0.1939861993967606,1.944584,-2.271813,1.70709
Control4B,Lim:2345,1237661949178216474,1812743158107236352,2,0.021709484,-20.304709,9.880844,Elliptical,Quenched,99.73757,3.116309,38.06015,1,1,1,csv_specobjid_with_mpa,ok,3.756217,0.2440733,3.209059,2.863101,3.419073535324287,0.1547055654827631,1.888712,-1.972275,2.066755
Control4B,Lim:2345,1237661949178216473,1812743707863050240,3,0.022123723,-20.26223,10.18718,Elliptical,Quenched,108.0773,2.944112,39.53101,1,1,1,csv_specobjid_with_mpa,ok,3.682059,0.2348585,3.086636,2.578921,3.292678790843741,0.149578861703902,1.887581,-1.713713,1.853576
Control4B,Lim:2345,1237661811198459942,1812755527613048832,4,0.02314568,-20.194016,10.41725,Spiral,Starforming,113.7306,4.509288,34.72439,1,1,1,csv_specobjid_with_mpa,ok,3.470256,0.280817,2.814402,2.523246,3.079575845347849,0.1773752355478854,1.805206,-0.6985777,2.30071
Control4B,Lim:2355,1237651818952982852,408848759233996800,2,0.038362686,-21.36659,10.72654,NoGZ,Quenched,172.8514,3.54129,43.63001,1,1,1,csv_specobjid_with_mpa,ok,4.370147,0.2110137,2.621234,2.884981,3.431895917189873,0.1394040954791881,1.897523,-2.000411,1.867169
Control4B,Lim:2355,1237648721790894241,4515077519012288512,3,0.037626857,-21.013588,,NoGZ,NosSFR,177.1199,2.44254,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:2355,1237648705135772257,408841887286323200,4,0.037459704,-21.004996,10.66006,NoGZ,Quenched,185.5908,4.885479,35.7519,1,1,1,csv_specobjid_with_mpa,ok,4.50221,0.2632422,2.832472,2.834766,3.5714528728022157,0.1702206110239759,1.951023,-2.305384,2.030327
Control4B,Lim:2376,1237659324950708386,1315157514760775680,2,0.038398834,-21.014275,10.40368,Spiral,Starforming,142.9766,8.263466,22.81421,1,1,1,csv_specobjid_with_mpa,ok,2.915498,0.4322059,2.783257,3.217879,2.910219802193243,0.2727220613617314,1.576622,1.631918,2.433632
Control4B,Lim:2376,1237659325487644730,1315167135487518720,3,0.038182785,-20.586793,10.4133,Spiral,Quenched,110.198,8.912716,15.95864,1,1,1,csv_specobjid_with_mpa,ok,2.483239,0.6308962,2.064661,1.494929,2.1750650828960407,0.3949547530881316,1.65705,0.1496115,2.379493
Control4B,Lim:2376,1237659329773699247,1315172083289843712,4,0.037028716,-20.038939,10.22129,Elliptical,Quenched,117.5626,5.121777,24.86642,1,1,1,csv_specobjid_with_mpa,ok,3.925463,0.3770768,3.520301,3.093341,3.6537004438334297,0.237578435803324,1.81939,-0.3574211,2.530293
Control4B,Lim:2417,1237662696499183930,2081858261509761024,2,0.034066681,-21.154481,10.74732,Spiral,Starforming,137.6761,7.152825,27.05519,1,1,1,csv_specobjid_with_mpa,ok,3.276166,0.3877496,2.629268,1.869466,2.8137043079064012,0.2441742658872102,1.746296,-0.001581053,2.654304
Control4B,Lim:2417,1237662696499380362,2081824726405113856,3,0.034086667,-20.650448,10.4252,Spiral,Starforming,100.0615,6.087887,25.45753,1,1,1,csv_specobjid_with_mpa,ok,3.602746,0.3863238,2.38325,1.978062,2.859633430975124,0.2507550519012782,1.523548,0.9431013,2.589108
Control4B,Lim:2417,1237662696499183909,2081860460533016576,4,0.033667885,-20.496395,10.14964,Elliptical,Starforming,88.9309,4.862543,29.32975,1,1,1,csv_specobjid_with_mpa,ok,3.086214,0.3271514,2.466771,2.722028,2.7988499349828384,0.2086165844312166,1.409906,1.801002,3.066267
Control4B,Lim:242,1237671991875665965,2027865098961315840,2,0.023772602,-22.502541,11.15333,Spiral,Quenched,182.8562,2.727319,57.56303,1,1,1,csv_specobjid_with_mpa,ok,4.290028,0.1613517,3.259213,2.750331,3.6566161925924248,0.1042217904674662,1.975803,-2.393609,1.812079
Control4B,Lim:242,1237661971730333720,2027865373839222784,3,0.024340655,-22.274903,11.11341,Elliptical,Quenched,236.9184,3.463068,57.65814,1,1,1,csv_specobjid_with_mpa,ok,4.91621,0.1568559,2.617491,2.198385,3.505883591735071,0.1104365819512509,1.811658,-1.347334,2.035142
Control4B,Lim:242,1237671991338532959,2027844757996201984,4,0.024252222,-20.970013,10.41341,Spiral,Starforming,41.44846,6.489164,27.45538,1,1,1,csv_specobjid_with_mpa,ok,2.250031,0.3493065,2.319404,1.779602,2.208766840579295,0.2223498482714798,1.350549,4.117149,3.787222
Control4B,Lim:2423,1237662267538014312,2063944205432023040,2,0.038168127,-22.161496,11.04586,Elliptical,Quenched,228.2534,4.099779,49.16126,1,1,1,csv_specobjid_with_mpa,ok,4.499886,0.1869184,2.706878,2.390245,3.432447369273615,0.1262162701719028,1.977046,-2.440037,1.799488
Control4B,Lim:2423,1237662267537949046,2063942556164581376,3,0.038332358,-21.633689,10.73447,Spiral,Quenched,130.611,3.661047,38.38684,1,1,1,csv_specobjid_with_mpa,ok,3.976542,0.245454,2.993505,2.796592,3.4182669836560633,0.1572669013508314,1.797908,-2.030397,2.228646
Control4B,Lim:2423,1237662267538080034,2063941731530860544,4,0.038361549,-21.490951,10.51919,Spiral,Starforming,82.57562,7.192119,25.04341,1,1,1,csv_specobjid_with_mpa,ok,3.218341,0.3903098,2.097747,2.378819,2.646610876075582,0.2527015580968894,1.300349,3.288493,2.772915
Control4B,Lim:243,1237665428108935458,2472622764641511424,2,0.033483842,-21.711808,10.91553,Elliptical,Quenched,213.577,4.623959,41.82854,1,1,1,csv_specobjid_with_mpa,ok,4.425556,0.2200712,2.967666,2.583111,3.5576746000405377,0.1437768730462653,1.973697,-3.062408,1.778293
Control4B,Lim:243,1237665532796993637,2477066446606198784,3,0.034851382,-21.431745,10.72448,Elliptical,Quenched,166.7273,3.894925,42.20062,1,1,1,csv_specobjid_with_mpa,ok,4.041171,0.2266525,2.817235,2.751355,3.3630913346875673,0.1461990282031439,1.874913,-1.572543,2.20833
Control4B,Lim:243,1237665428108935669,2475870172603246592,4,0.033891243,-21.407239,10.72219,Elliptical,Quenched,134.4112,3.031977,43.09143,1,1,1,csv_specobjid_with_mpa,ok,4.353901,0.2159725,2.865192,2.774693,3.5163099524564494,0.1408746004508413,1.884015,-1.974994,2.20872
Control4B,Lim:2435,1237673809192223014,2164154498916837376,2,0.039493127,-21.705245,10.93475,Elliptical,Quenched,197.925,4.329764,43.91169,1,1,1,csv_specobjid_with_mpa,ok,4.635931,0.2062746,3.062152,2.749395,3.713481899702386,0.1355953972491445,1.9354,-1.805216,1.7421
Control4B,Lim:2435,1237674371289907217,2164139930387769344,3,0.03821542,-21.360201,10.80039,Spiral,Quenched,186.3067,6.574668,27.75792,1,1,1,csv_specobjid_with_mpa,ok,3.060216,0.3849215,2.690156,2.069381,2.7749848412602187,0.2402685962623997,1.761566,-0.7056552,2.242741
Control4B,Lim:2435,1237664836997677434,2164152849649395712,4,0.039604136,-20.623449,10.43389,Elliptical,Quenched,139.5276,4.159873,34.54714,1,1,1,csv_specobjid_with_mpa,ok,4.46995,0.2648473,3.136187,3.273931,3.767094044835355,0.1709386905904282,2.039996,-1.365036,2.181963
Control4B,Lim:244,1237667912202649671,2990519420419336192,2,0.022939437,-21.458036,10.70157,Elliptical,Quenched,190.1273,2.808118,62.58519,1,1,1,csv_specobjid_with_mpa,ok,4.47393,0.1466054,2.832809,2.675519,3.5322446013058046,0.097840907704296,1.953603,-1.982612,1.674914
Control4B,Lim:244,1237667447265689619,2990431734367021056,3,0.022906244,-21.444952,10.66397,Elliptical,Quenched,151.9832,2.277567,62.04116,1,1,1,csv_specobjid_with_mpa,ok,4.163257,0.1495331,3.319543,3.07082,3.678338110577101,0.0966691521564245,1.872671,-2.300607,2.106813
Control4B,Lim:244,1237667447265624147,2990437781680973824,4,0.022369496,-21.395357,10.63862,Elliptical,Quenched,172.1823,2.676201,59.02453,1,1,1,csv_specobjid_with_mpa,ok,4.311081,0.1556409,3.066825,2.985366,3.62256837211044,0.1007508186414689,1.90398,-2.198446,2.121065
Control4B,Lim:2454,1237648704594313500,348000411447224320,2,0.043360998,-21.421665,10.78954,NoGZ,Quenched,189.5289,4.018709,48.0034,1,1,1,csv_specobjid_with_mpa,ok,4.624113,0.193042,2.782554,2.57318,3.5490501256996416,0.1277041880771697,1.972791,-2.172728,2.027946
Control4B,Lim:2454,1237648721249501332,346809085028493312,3,0.04418809,-20.660608,10.44216,Spiral,Starforming,92.28199,5.434245,24.43595,1,1,1,csv_specobjid_with_mpa,ok,3.388078,0.3755376,2.755593,5.652532,3.476259412408942,0.2501965070765337,1.549153,1.327385,2.929742
Control4B,Lim:2454,1237648704594313560,346940476668012544,4,0.044093383,-20.426414,10.33992,Elliptical,Quenched,122.345,4.169456,33.11034,1,1,1,csv_specobjid_with_mpa,ok,3.803852,0.2794521,2.516017,1.838812,2.9747739025443938,0.1860459862178663,1.875845,-1.508653,1.688444
Control4B,Lim:2456,1237668314847051864,3089578542577510400,2,0.02694618,-21.090754,10.22725,Spiral,Starforming,81.77618,5.483022,29.3539,1,1,1,csv_specobjid_with_mpa,ok,2.704265,0.3417424,1.927722,2.303635,2.344719658644632,0.2140040468802727,1.378556,2.997083,2.743418
Control4B,Lim:2456,1237668349207445599,3088360283475830784,3,0.026296814,-21.054562,10.07664,Spiral,Starforming,83.50681,7.847853,29.3495,1,1,1,csv_specobjid_with_mpa,ok,1.929688,0.3248008,1.085276,0.7329698,1.3798146907746822,0.2252623742585699,1.220917,5.646115,4.172617
Control4B,Lim:2456,1237668349744316558,3088375951516526592,4,0.026175523,-19.703605,9.883009,Spiral,Starforming,40.173,13.92173,13.26504,1,1,1,csv_specobjid_with_mpa,ok,1.730764,0.7438523,2.648069,2.211441,2.090833921681548,0.5064059808222553,1.249917,4.257707,2.808115
Control4B,Lim:2457,1237654609606148138,676728005275445248,2,0.042748394,-20.771462,10.36182,Elliptical,Starforming,121.3433,7.672802,32.46643,1,1,1,csv_specobjid_with_mpa,ok,2.288838,0.300147,1.884369,1.895902,2.0785587748353715,0.1930438657424429,1.16812,2.077977,2.706939
Control4B,Lim:2457,1237654875361378383,676740374781257728,3,0.043038072,-20.316448,10.34381,Elliptical,Quenched,120.0304,5.225968,28.22056,1,1,1,csv_specobjid_with_mpa,ok,2.813078,0.3475998,2.211151,3.024992,2.6193838459274046,0.2239831405496779,1.724949,0.6984301,2.635913
Control4B,Lim:2457,1237654609606279206,676731578688235520,4,0.042458902,-19.856726,9.803205,Spiral,Starforming,66.03696,9.121326,16.30404,1,1,1,csv_specobjid_with_mpa,ok,2.58905,0.5967778,2.258398,3.429398,2.587663628816543,0.3889775333967538,1.440048,1.321509,2.921649
Control4B,Lim:2462,1237659325491839305,1318453301234132992,2,0.033415355,-21.481505,10.82214,Elliptical,Quenched,138.5051,5.573222,28.77644,1,1,1,csv_specobjid_with_mpa,ok,4.008967,0.3333431,3.046005,2.667397,3.4331242291843913,0.2103562662926738,1.939534,-2.014782,2.290306
Control4B,Lim:2462,1237659325491904550,1318452201722505216,3,0.033323437,-20.854007,10.43687,Spiral,Starforming,110.9778,5.639522,27.50678,1,1,1,csv_specobjid_with_mpa,ok,2.679574,0.3525468,2.837705,2.948656,2.772559275080466,0.2267657119406922,1.404364,2.496835,3.276214
Control4B,Lim:2462,1237659325491904764,1318452751478319104,4,0.033269917,-20.311892,10.11402,Elliptical,Quenched,79.41615,5.087582,22.77602,1,1,1,csv_specobjid_with_mpa,ok,2.839822,0.4336686,2.756465,3.055669,2.8400320522315656,0.2728506882393482,1.810013,-1.411702,2.290964
Control4B,Lim:2471,1237661124540956928,1787953565944276992,2,0.021956383,-21.151084,10.46675,Spiral,Quenched,120.6327,2.609447,49.83267,1,1,1,csv_specobjid_with_mpa,ok,3.662462,0.1894263,3.223741,2.685815,3.3548757832257574,0.120863325682671,1.82684,-0.7619465,2.228949
Control4B,Lim:2471,1237664094510907472,1787937073269860352,3,0.021540256,-20.031182,9.810265,Spiral,Starforming,28.96634,14.18723,19.81597,1,1,1,csv_specobjid_with_mpa,ok,3.016975,0.4723645,2.012969,1.371548,2.3518577411829145,0.310643208294366,1.453482,2.637008,3.014633
Control4B,Lim:2471,1237661124541087880,1787945319607068672,4,0.021561197,-19.53817,9.383293,Spiral,Starforming,40.78613,13.88656,11.97418,1,1,1,csv_specobjid_with_mpa,ok,1.68834,0.7915349,2.501999,0.4548183,1.8045638292976391,0.5136876156458999,1.354755,3.341942,3.616541
Control4B,Lim:2477,1237662267540766897,2067316132817168384,2,0.04109319,-20.855432,10.37203,Spiral,Starforming,105.3134,4.913162,29.88491,1,1,1,csv_specobjid_with_mpa,ok,3.566419,0.3021704,2.436119,4.863645,3.333517968406848,0.1965442043790244,1.58628,-0.2038236,2.618755
Control4B,Lim:2477,1237662267540766902,2067313109160192000,3,0.041895771,-20.708297,10.49431,Spiral,Starforming,97.2212,7.616371,23.43467,1,1,1,csv_specobjid_with_mpa,ok,2.75113,0.4148138,2.267281,2.463538,2.5276005940901345,0.2689318211571303,1.31545,2.60263,3.237178
Control4B,Lim:2477,1237655744023691585,2067313933793912832,4,0.040647398,-20.290979,10.08682,Spiral,Starforming,47.32343,6.534914,23.58292,1,1,1,csv_specobjid_with_mpa,ok,2.865449,0.4005318,3.367132,3.173467,3.0810651748549884,0.2610710767399727,1.466997,1.894267,2.623556
Control4B,Lim:2482,1237665129066070035,2188903957076666368,2,0.030120659,-21.302282,10.78765,Elliptical,Quenched,234.1859,4.247017,47.7042,1,1,1,csv_specobjid_with_mpa,ok,4.198672,0.1910602,2.559013,2.529149,3.272513906978206,0.1274593099888111,1.728514,0.1605758,2.40289
Control4B,Lim:2482,1237665098464952456,2188917975849920512,3,0.02980857,-19.532123,9.681924,Spiral,Starforming,32.03419,17.14075,20.76336,1,1,1,csv_specobjid_with_mpa,ok,1.002684,0.4727029,1.275099,1.176389,1.1183954502664966,0.3132668511104337,1.256311,6.044616,3.119252
Control4B,Lim:2482,1237665129066070261,2188905881222014976,4,0.029915272,-19.493455,9.28987,Spiral,Starforming,39.02238,8.915483,22.96606,1,1,1,csv_specobjid_with_mpa,ok,1.818268,0.4062042,1.330242,1.470878,1.5780799610987524,0.2623344835228358,1.233192,5.335015,3.757208
Control4B,Lim:2485,1237667254005923866,7270182919922276352,2,0.04285397,-21.023262,,NoGZ,NosSFR,211.4242,4.836823,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:2485,1237667211056382122,2652669722063038464,3,0.043255651,-20.634817,10.43438,Elliptical,Quenched,197.869,5.910511,34.06289,1,1,1,csv_specobjid_with_mpa,ok,4.068557,0.2726146,2.706248,1.858539,3.169356019143378,0.1820900492132448,1.956913,-2.053822,1.6092
Control4B,Lim:2485,1237667211056447529,2652664499382806528,4,0.043541265,-19.826844,9.797628,Uncertain,Starforming,57.90437,16.18599,11.66979,1,1,1,csv_specobjid_with_mpa,ok,2.261212,0.8474156,2.09081,1.16538,2.035150732450842,0.546675763030856,1.591663,1.902197,3.834136
Control4B,Lim:2489,1237657606427115653,933482936601176064,2,0.030521548,-21.950478,11.13302,Elliptical,Quenched,216.6355,3.588044,51.46559,1,1,1,csv_specobjid_with_mpa,ok,4.043958,0.1818234,2.795233,2.169346,3.25501272575164,0.1192786496320609,2.014607,-2.3185,1.63144
Control4B,Lim:2489,1237657769628926213,933486235136059392,3,0.030332084,-20.718347,10.50787,Spiral,Starforming,95.33851,6.380861,26.07688,1,1,1,csv_specobjid_with_mpa,ok,3.249109,0.3611594,2.488647,2.454442,2.838092202340579,0.2306464279481633,1.434122,3.137641,2.686889
Control4B,Lim:2489,1237657606427181201,933472766118619136,4,0.030917428,-20.495107,10.39319,Elliptical,Quenched,132.7308,3.179868,40.23635,1,1,1,csv_specobjid_with_mpa,ok,4.235582,0.2297208,3.054018,2.980469,3.5844549486262145,0.1459737942295521,1.959491,-1.956147,1.580176
Control4B,Lim:2491,1237648721754652794,301914650390325248,2,0.03484289,-20.562022,10.40068,Spiral,Quenched,125.9326,4.049767,35.17862,1,1,1,csv_specobjid_with_mpa,ok,3.690642,0.264964,2.572713,2.825833,3.123544739010024,0.1699965100562032,1.811457,-1.888822,1.685156
Control4B,Lim:2491,1237654670272561322,301771988756621312,3,0.033913112,-20.389483,10.24053,Spiral,Starforming,103.8825,5.841877,26.26589,1,1,1,csv_specobjid_with_mpa,ok,3.003834,0.3691763,2.653701,2.598122,2.815054398136192,0.2332548924120167,1.498126,2.06222,2.878901
Control4B,Lim:2491,1237651801234210980,301915200146139136,4,0.033353097,-19.772412,9.93179,Spiral,Starforming,58.28892,14.71673,14.66767,1,1,1,csv_specobjid_with_mpa,ok,2.137007,0.6430057,1.477554,0.9455844,1.685002334823778,0.4172917691425358,1.139702,4.008785,3.660988
Control4B,Lim:2494,1237665228385157137,7309481390181210112,2,0.0401774,-22.118482,,NoGZ,NosSFR,239.7693,5.368251,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4B,Lim:2494,1237665126939295886,2377944368129533952,3,0.04061504,-21.598109,10.83033,Spiral,Starforming,102.039,6.33027,24.3279,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,3.5533,0.4051621,2.383954,,,,1.540361,0.09581552,3.104101
Control4B,Lim:2494,1237665228385157229,2377946292274882560,4,0.039281557,-21.563851,10.71749,Elliptical,Quenched,180.5615,3.744855,44.00079,1,1,1,csv_specobjid_with_mpa,ok,3.7551,0.211277,2.828216,2.703661,3.238714758520731,0.1363646077538604,1.867251,-1.509533,1.840457
Control4B,Lim:2497,1237664294761594986,2289099704463550464,2,0.025227244,-21.147797,10.64182,Elliptical,Quenched,183.7467,3.695833,42.08041,1,1,1,csv_specobjid_with_mpa,ok,4.069379,0.2176309,2.899095,2.676826,3.3976840947531772,0.1417464292220956,1.89584,-2.174731,2.375069
Control4B,Lim:2497,1237662224612392982,2289079638376343552,3,0.024745902,-20.88066,10.57776,Spiral,Quenched,175.2615,3.736212,41.72447,1,1,1,csv_specobjid_with_mpa,ok,4.508986,0.2180449,2.976338,3.110989,3.6864977181541945,0.1428773562004063,1.954252,-2.538603,1.799845
