rank_M,is_bgg,is_sat,z,group_z,group_Vdisp,M_r,lgm,sSFR,sSFR_status,morphology,p_E,p_S,is_dominated,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc,has_spectrum,mpa_reliable,HdA,HdA_err,HdA_sub,HdA_sub_err,HdA_model,HgA,HgA_err,HgA_sub,HgA_sub_err,HgA_model,Hb,Hb_err,Hb_sub,Hb_sub_err,Hb_model,Mgb,Mgb_err,Mgb_sub,Mgb_sub_err,Mgb_model,Fe5270,Fe5270_err,Fe5270_sub,Fe5270_sub_err,Fe5270_model,Fe5335,Fe5335_err,Fe5335_sub,Fe5335_sub_err,Fe5335_model,Mg2,Mg2_err,Mg2_sub,Mg2_sub_err,Mg2_model,D4000n,D4000n_err,D4000n_sub,D4000n_sub_err,D4000n_model,sigma_mpa,sigma_mpa_err,sigma_spec,sigma_spec_err,sigma,sigma_err,sigma_source,SN,SN_spec_r,SN_spec_all,valid_core,valid_core_sub,MgFe,MgFe_err,MgbFe,MgbFe_err,MgFe_sub,MgFe_sub_err,MgbFe_sub,MgbFe_sub_err,sample_blind,group_blind,gal_uid,obj_hash
3,0,1,0.027815728,0.02834841725,163.4300847032539,-19.522513,9.347853,-9.9448193,Starforming,Spiral,0.164000004529953,0.672999978065491,True,26,1,1,0.02726788,1.999428e-05,0,75.00285,24.18696,6.036912,7.89789,GALAXY,SDSS,sdss,0.02726788,75.00285,24.18696,6.125008,1.0,GALAXY,STARFORMING,64.0,GALAXY,1.613632,2.583789,1.613632,2.583789,2.579451,0.3224654,2.504438,0.3224654,2.504438,0.01480466,1.735721,1.581948,3.937896,1.507135,2.630248,2.726926,1.485712,2.726926,1.485712,2.184371,0.1352998,0.04862192,0.1352998,0.04862192,0.1200784,2.388064,1.594486,2.388064,1.594486,1.837256,0.3869597,1.814551,0.3869597,1.814551,1.752955,1.698877,2.251352,1.698877,2.251352,3.235409,2.176504,1.289963,2.176504,1.289963,1.086757,2.096243,1.886726,2.096243,1.886726,2.784295,2.601868,1.684934,2.601868,1.684934,1.524496,1.291159,0.06678973,1.291159,0.06678973,1.371431,1.558603,0.06312548,1.558603,0.06312548,1.499517,0,1553743572451223552,1,1,1,csv_specobjid_with_mpa,6.63693,0.2032512,14.29181,1.01074,15.06963,0.9822999,0.0274000000208616,2.0,0.550000011920929,4.440000057220459,4.170000076293945,0.1199999973177909,1.2100000381469729,0.0199999995529651,15.949999809265137,0.6800000071525574,0,7.581818156202963,0.5769011178701253,4.373959369801502,3.828852336225771,1,1,1.613632,2.583789,1.613632,2.583789,2.579451,0.3224654,2.504438,0.3224654,2.504438,0.01480466,1.735721,1.581948,3.937896,1.507135,2.630248,2.726926,1.485712,2.726926,1.485712,2.184371,2.388064,1.594486,2.388064,1.594486,1.837256,0.3869597,1.814551,0.3869597,1.814551,1.752955,0.1352998,0.04862192,0.1352998,0.04862192,0.1200784,1.291159,0.06678973,1.291159,0.06678973,1.371431,75.00285,24.18696,75.00285,24.18696,75.00285,24.18696,galSpecInfo.v_disp,6.125008,7.89789,6.036912,1,1,2.2325214612265425,0.9786448472479897,1.9653352870463774,2.018233204578047,2.2325214612265425,0.9786448472479897,1.9653352870463774,2.018233204578047,S2,G00209,g06010,8aa6c163f15b
4,0,1,0.028891735,0.02834841725,163.4300847032539,-19.183972,9.49991,-9.8444932,Starforming,Elliptical,0.578000009059906,0.215000003576279,True,26,1,1,0.02834361,6.770159e-06,0,40.42819,9.158871,23.76857,29.4008,GALAXY,SDSS,sdss,0.02834361,40.42819,9.158871,23.8119,1.0,GALAXY,STARFORMING,64.0,GALAXY,4.062284,0.505,6.351934,0.4888952,6.47162,2.004367,0.5170298,5.569131,0.4930355,5.683699,-3.524667,0.4660767,4.998242,0.3719963,5.157944,1.543946,0.4331531,1.543946,0.4331531,1.12482,0.07174928,0.01308196,0.06967749,0.01309681,0.06689525,1.106018,0.4345667,1.106018,0.4345667,1.417159,1.764133,0.4527781,1.764133,0.4527781,1.474203,0.3865515,0.6296301,3.060843,0.624042,2.45453,2.106543,0.3711869,2.106543,0.3711869,0.8385985,3.135942,0.3685904,5.463742,0.3435251,5.311504,1.431585,0.3729594,4.985138,0.3319821,5.0564,1.201931,0.01091928,1.199103,0.01090368,1.219602,1.339971,0.0091949,1.324665,0.009122939,1.395972,0,1553749619765176320,1,1,1,csv_specobjid_with_mpa,1.573334,0.009118895,4.312219,0.08170146,3.253115,1.246206,0.0284000001847744,2.0,0.5690000057220459,0.8799999952316284,0.7200000286102295,0.3899999856948852,2.059999942779541,0.0399999991059303,16.3700008392334,0.0799999982118606,0,1.2653778934440758,0.5984390718912308,0.7572515721443535,0.9415445387349176,1,1,4.062284,0.505,6.351934,0.4888952,6.47162,2.004367,0.5170298,5.569131,0.4930355,5.683699,-3.524667,0.4660767,4.998242,0.3719963,5.157944,1.543946,0.4331531,1.543946,0.4331531,1.12482,1.106018,0.4345667,1.106018,0.4345667,1.417159,1.764133,0.4527781,1.764133,0.4527781,1.474203,0.07174928,0.01308196,0.06967749,0.01309681,0.06689525,1.201931,0.01091928,1.199103,0.01090368,1.219602,40.42819,9.158871,40.42819,9.158871,40.42819,9.158871,galSpecInfo.v_disp,23.8119,29.4008,23.76857,1,1,1.4114313278120194,0.2707277898305217,1.0758639528024834,0.3826795308705973,1.4114313278120194,0.2707277898305217,1.0758639528024834,0.3826795308705973,S2,G00209,g06011,9579a2e93428
1,1,0,0.044589041,0.04567417025,514.9271205533958,-21.860371,10.92094,-11.972102,Quenched,NoGZ,,,False,26,1,1,0.04405498,9.854008e-06,0,206.8998,4.28075,43.54015,51.74944,GALAXY,SDSS,sdss,0.04405498,206.8998,4.28075,43.59073,1.0,GALAXY,,96.0,GALAXY,-1.987019,0.376488,-1.987019,0.376488,-1.022616,-5.340734,0.3537333,-4.737552,0.3511727,-4.380427,1.498588,0.2092393,2.00587,0.2073308,2.151075,4.438565,0.207535,4.438565,0.207535,3.212653,0.2608691,0.006960474,0.2608684,0.006960478,0.1868735,2.356882,0.2297681,2.356882,0.2297681,2.736572,2.289122,0.2403563,2.289122,0.2403563,2.538135,4.979495,0.3362152,4.979495,0.3362152,4.875524,1.915048,0.1964899,1.915048,0.1964899,1.65099,0.4315564,0.2597494,0.4315564,0.2597494,0.92292,-1.279479,0.2404585,-0.8284584,0.2376551,-0.6024445,1.886167,0.01335099,1.886167,0.01335099,1.776484,2.021853,0.01045366,2.021853,0.01045366,2.007344,0,865920458455803904,1,1,2,csv_specobjid_with_mpa,4.62378,0.08467571,15.33785,0.5483477,11.11373,1.322582,0.0441000014543533,2.0,0.8690000176429749,4.980000019073486,4.230000019073486,0.3000000119209289,3.2200000286102295,0.0199999995529651,14.739999771118164,0.550000011920929,0,4.867663904710488,0.9063228012093748,4.411674785462973,4.1906372417758835,1,1,-1.987019,0.376488,-1.987019,0.376488,-1.022616,-5.340734,0.3537333,-4.737552,0.3511727,-4.380427,1.498588,0.2092393,2.00587,0.2073308,2.151075,4.438565,0.207535,4.438565,0.207535,3.212653,2.356882,0.2297681,2.356882,0.2297681,2.736572,2.289122,0.2403563,2.289122,0.2403563,2.538135,0.2608691,0.006960474,0.2608684,0.006960478,0.1868735,1.886167,0.01335099,1.886167,0.01335099,1.776484,206.8998,4.28075,206.8998,4.28075,206.8998,4.28075,galSpecInfo.v_disp,43.59073,51.74944,43.54015,1,1,3.221329220725196,0.144260381638721,1.9107021862228273,0.1633448120590424,3.221329220725196,0.144260381638721,1.9107021862228273,0.1633448120590424,S2,G00746,g06012,006de75148d8
2,0,1,0.044844094,0.04567417025,514.9271205533958,-21.798093,10.9865,-12.768738,Quenched,NoGZ,,,False,26,1,1,0.04430776,1.171897e-05,0,129.103,4.791735,30.04527,38.67218,GALAXY,SDSS,sdss,0.04430776,129.103,4.791735,30.10232,1.0,GALAXY,,96.0,GALAXY,-2.201958,0.6728357,-1.558879,0.6674295,-0.5658224,-3.264053,0.5788463,-2.888136,0.5765516,-3.527975,1.88243,0.3106401,2.420464,0.3074822,2.084671,3.50643,0.3138102,3.50643,0.3138102,2.800983,0.2082442,0.01009747,0.2078286,0.01009974,0.1668081,2.539486,0.3265837,2.539486,0.3265837,2.615213,2.688141,0.3391929,2.688141,0.3391929,2.512137,4.76824,0.482382,4.951119,0.483491,4.894235,1.500394,0.2844788,1.500394,0.2844788,1.589443,0.3348589,0.4700778,0.9570282,0.4625647,1.060988,-0.1052363,0.386852,0.2518952,0.3833939,-0.264201,1.894141,0.02701938,1.892978,0.02700639,1.74996,2.115846,0.02243343,2.109426,0.02237708,1.996793,0,865906714560456704,1,1,2,csv_specobjid_with_mpa,7.049802,0.1948338,19.65194,1.400047,15.87742,1.533054,0.0443000011146068,2.0,0.871999979019165,9.170000076293944,5.659999847412109,0.7599999904632568,1.2899999618530271,0.0099999997764825,14.90999984741211,0.0,0,6.4908256692603805,0.9112291982195072,5.914629870382732,6.423985424066277,1,1,-2.201958,0.6728357,-1.558879,0.6674295,-0.5658224,-3.264053,0.5788463,-2.888136,0.5765516,-3.527975,1.88243,0.3106401,2.420464,0.3074822,2.084671,3.50643,0.3138102,3.50643,0.3138102,2.800983,2.539486,0.3265837,2.539486,0.3265837,2.615213,2.688141,0.3391929,2.688141,0.3391929,2.512137,0.2082442,0.01009747,0.2078286,0.01009974,0.1668081,1.894141,0.02701938,1.892978,0.02700639,1.74996,129.103,4.791735,129.103,4.791735,129.103,4.791735,galSpecInfo.v_disp,30.10232,38.67218,30.04527,1,1,3.008401474777261,0.19990989614991694,1.3414996900123135,0.17033519254956264,3.008401474777261,0.19990989614991694,1.3414996900123135,0.17033519254956264,S2,G00746,g06013,04d576696722
3,0,1,0.044676943,0.04567417025,514.9271205533958,-21.04761,10.61699,-11.732123,Quenched,Spiral,0.25,0.75,False,26,1,1,0.04414343,1.42464e-05,0,101.9626,5.073068,24.09395,31.65428,GALAXY,SDSS,sdss,0.04414343,101.9626,5.073068,24.17542,1.0,GALAXY,,96.0,GALAXY,-2.179754,0.864464,-2.179754,0.864464,-1.791913,-5.261065,0.7584462,-5.261065,0.7584462,-4.883755,1.473826,0.387017,1.994141,0.3833525,2.16012,3.656486,0.3958444,3.656486,0.3958444,3.335731,0.2520392,0.01260535,0.2520392,0.01260535,0.1959815,3.046109,0.4010578,3.046109,0.4010578,3.300743,2.168334,0.4294131,2.168334,0.4294131,3.15665,4.598124,0.6028451,5.107276,0.6006401,6.013072,2.204574,0.3405755,2.204574,0.3405755,1.982536,0.9692407,0.5849768,0.9692407,0.5849768,0.7500635,-0.9927152,0.5087035,-0.9927152,0.5087035,-0.9460759,1.745555,0.03197673,1.745555,0.03197673,1.863826,1.945842,0.02665528,1.945842,0.02665528,2.095654,0,626022371840518144,1,1,1,csv_specobjid_with_mpa,6.196607,0.03500905,15.06788,0.1680275,14.22567,1.439001,0.0441999994218349,2.0,0.8700000047683716,8.859999656677246,7.980000019073486,0.2000000029802322,4.050000190734863,0.0299999993294477,15.1899995803833,0.0,0,9.172413764754031,0.908014094333555,8.328680977455766,5.626606493045967,1,1,-2.179754,0.864464,-2.179754,0.864464,-1.791913,-5.261065,0.7584462,-5.261065,0.7584462,-4.883755,1.473826,0.387017,1.994141,0.3833525,2.16012,3.656486,0.3958444,3.656486,0.3958444,3.335731,3.046109,0.4010578,3.046109,0.4010578,3.300743,2.168334,0.4294131,2.168334,0.4294131,3.15665,0.2520392,0.01260535,0.2520392,0.01260535,0.1959815,1.745555,0.03197673,1.745555,0.03197673,1.863826,101.9626,5.073068,101.9626,5.073068,101.9626,5.073068,galSpecInfo.v_disp,24.17542,31.65428,24.09395,1,1,3.199902303719912,0.2488757055965173,1.4024454769186276,0.21914554273572345,3.199902303719912,0.2488757055965173,1.4024454769186276,0.21914554273572345,S2,G00746,g06014,ee9ccbce3c46
4,0,1,0.048586603,0.04567417025,514.9271205533958,-19.710937,10.08701,-11.582105,Quenched,NoGZ,,,False,26,1,1,0.04805208,1.531877e-05,0,111.2844,5.163285,23.99006,30.91083,GALAXY,SDSS,sdss,0.04805208,111.2844,5.163285,24.0178,1.0,GALAXY,,64.0,GALAXY,-3.428246,0.8296564,-3.428246,0.8296564,-1.202358,-3.074095,0.6962549,-2.649923,0.6930975,-4.263687,2.271025,0.3718176,2.758902,0.3685617,1.986673,3.563667,0.3860518,3.563667,0.3860518,2.824617,0.2431088,0.01264829,0.2431088,0.01264829,0.1696381,2.981599,0.3850881,2.981599,0.3850881,2.746744,2.660866,0.4174344,2.660866,0.4174344,2.582409,4.423408,0.5982805,4.423408,0.5982805,5.18657,1.77969,0.3437203,1.77969,0.3437203,1.639318,-0.01786843,0.5614178,-0.01786843,0.5614178,0.7097157,-0.6432357,0.4826711,-0.2341247,0.4778379,-0.6750672,1.884298,0.03234933,1.884298,0.03234933,1.801601,2.037577,0.02566757,2.037577,0.02566757,1.999102,0,865906164804642816,1,1,2,csv_specobjid_with_mpa,1.843176,0.01441368,5.027731,0.09831359,4.257332,1.322582,0.0480999983847141,2.0,0.9419999718666076,2.2300000190734863,1.7799999713897705,0.4000000059604645,3.619999885559082,0.1599999964237213,16.799999237060547,0.3300000131130218,0,1.8895966290345372,0.9828758289813984,1.8572388532027768,1.811613138958618,1,1,-3.428246,0.8296564,-3.428246,0.8296564,-1.202358,-3.074095,0.6962549,-2.649923,0.6930975,-4.263687,2.271025,0.3718176,2.758902,0.3685617,1.986673,3.563667,0.3860518,3.563667,0.3860518,2.824617,2.981599,0.3850881,2.981599,0.3850881,2.746744,2.660866,0.4174344,2.660866,0.4174344,2.582409,0.2431088,0.01264829,0.2431088,0.01264829,0.1696381,1.884298,0.03234933,1.884298,0.03234933,1.801601,111.2844,5.163285,111.2844,5.163285,111.2844,5.163285,galSpecInfo.v_disp,24.0178,30.91083,23.99006,1,1,3.2102009272501806,0.24109590945213827,1.263159629700849,0.18678692373662656,3.2102009272501806,0.24109590945213827,1.263159629700849,0.18678692373662656,S2,G00746,g06015,971ca5e394e4
1,1,0,0.035789226,0.03560249075,113.32610024690268,-21.853953,10.9255,-12.174793,Quenched,Elliptical,0.931999981403351,0.0350000001490116,False,26,1,1,0.03463781,1.20299e-05,0,204.0504,5.224213,35.99201,43.5968,GALAXY,SDSS,sdss,0.03463781,204.0504,5.224213,36.04313,1.0,GALAXY,,96.0,GALAXY,-1.975411,0.5072591,-1.975411,0.5072591,-2.222965,-5.51063,0.4555667,-5.51063,0.4555667,-5.723644,1.770106,0.2542097,1.770106,0.2542097,1.970713,4.07472,0.2611227,4.07472,0.2611227,3.279479,0.2651469,0.008540471,0.2651469,0.008540471,0.1971623,2.841318,0.2771686,2.841318,0.2771686,3.052585,2.410663,0.2939757,2.410663,0.2939757,2.720248,4.758183,0.4130864,5.130844,0.4119825,5.503482,1.572283,0.2563576,1.572283,0.2563576,1.81615,0.4846878,0.3490529,0.4846878,0.3490529,0.3489822,-1.274194,0.3076237,-1.274194,0.3076237,-1.238796,1.920525,0.01908084,1.920525,0.01908084,1.937079,2.083754,0.01565969,2.083754,0.01565969,2.171997,0,1382641140376823808,1,1,1,csv_specobjid_with_mpa,4.966823,0.03717491,16.35786,0.2404702,12.30122,1.539947,0.0346000008285045,2.0,0.6899999976158142,4.449999809265137,4.039999961853027,0.1899999976158142,3.809999942779541,0.0299999993294477,14.130000114440918,0.4199999868869781,0,5.855072428713925,0.7351716615084686,4.3044833256700405,3.651467517328476,1,1,-1.975411,0.5072591,-1.975411,0.5072591,-2.222965,-5.51063,0.4555667,-5.51063,0.4555667,-5.723644,1.770106,0.2542097,1.770106,0.2542097,1.970713,4.07472,0.2611227,4.07472,0.2611227,3.279479,2.841318,0.2771686,2.841318,0.2771686,3.052585,2.410663,0.2939757,2.410663,0.2939757,2.720248,0.2651469,0.008540471,0.2651469,0.008540471,0.1971623,1.920525,0.01908084,1.920525,0.01908084,1.937079,204.0504,5.224213,204.0504,5.224213,204.0504,5.224213,galSpecInfo.v_disp,36.04313,43.5968,35.99201,1,1,3.3295993286448144,0.16979319327996029,1.551688781813948,0.1553621749606787,3.3295993286448144,0.16979319327996029,1.551688781813948,0.1553621749606787,S4,G00301,g06016,3e30653461e2
2,0,1,0.03572787,0.03560249075,113.32610024690268,-20.872186,10.59563,-11.895689,Quenched,Spiral,0.495999991893768,0.504000008106232,False,26,1,1,0.03457671,1.454245e-05,0,108.3888,6.09961,25.18931,32.27813,GALAXY,SDSS,sdss,0.03457671,108.3888,6.09961,25.22021,1.0,GALAXY,,96.0,GALAXY,0.5884912,0.8312055,0.5884912,0.8312055,-0.231516,-1.592142,0.7315519,-1.592142,0.7315519,-3.114938,1.849661,0.3897949,2.207417,0.3872069,2.228473,3.452321,0.3892854,3.452321,0.3892854,2.711498,0.1732246,0.01257738,0.1732246,0.01257738,0.1635748,2.159754,0.4117842,2.159754,0.4117842,2.658775,2.414501,0.4032888,2.414501,0.4032888,2.51529,5.388385,0.5894716,5.86859,0.5874013,4.985597,1.400679,0.3890634,1.400679,0.3890634,1.567942,1.672924,0.5883421,1.672924,0.5883421,1.288338,0.6404438,0.5004687,0.6404438,0.5004687,-0.0473739,1.749828,0.03189769,1.749828,0.03189769,1.726451,1.931911,0.02640959,1.931911,0.02640959,1.970003,0,1382642514766358528,1,1,1,csv_specobjid_with_mpa,3.666408,0.09818432,11.01545,0.7104771,8.531771,1.53179,0.0346000008285045,2.0,0.6890000104904175,3.900000095367432,2.7699999809265137,0.5699999928474426,1.9800000190734863,0.0199999995529651,15.140000343322754,0.0299999993294477,0,4.020319214443667,0.7339654485623627,2.950775395593032,2.691016792332635,1,1,0.5884912,0.8312055,0.5884912,0.8312055,-0.231516,-1.592142,0.7315519,-1.592142,0.7315519,-3.114938,1.849661,0.3897949,2.207417,0.3872069,2.228473,3.452321,0.3892854,3.452321,0.3892854,2.711498,2.159754,0.4117842,2.159754,0.4117842,2.658775,2.414501,0.4032888,2.414501,0.4032888,2.51529,0.1732246,0.01257738,0.1732246,0.01257738,0.1635748,1.749828,0.03189769,1.749828,0.03189769,1.726451,108.3888,6.09961,108.3888,6.09961,108.3888,6.09961,galSpecInfo.v_disp,25.22021,32.27813,25.18931,1,1,2.7753225481039783,0.2518359929450102,1.5094571684350786,0.25523650665092856,2.7753225481039783,0.2518359929450102,1.5094571684350786,0.25523650665092856,S4,G00301,g06017,94125af2fc6a
3,0,1,0.035877938,0.03560249075,113.32610024690268,-20.786473,10.64115,-11.4114733,Quenched,Spiral,0.0,1.0,False,26,1,1,0.03472683,1.652138e-05,0,157.1407,11.21407,15.3549,21.46934,GALAXY,SDSS,sdss,0.03472683,157.1407,11.21407,15.5021,1.0,GALAXY,,96.0,GALAXY,1.421233,1.625909,1.421233,1.625909,-0.2237311,-3.457178,1.489576,-3.457178,1.489576,-3.355631,1.137506,0.7081988,2.092196,0.6949388,2.379234,3.014021,0.6884977,3.014021,0.6884977,3.175836,0.2094039,0.02139208,0.2094039,0.02139208,0.1854532,2.851094,0.6753438,2.851094,0.6753438,2.996124,2.87332,0.6501535,2.87332,0.6501535,2.851672,3.701085,1.059272,4.841595,1.050471,5.35059,1.013586,0.6460576,1.013586,0.6460576,1.8492,1.80173,1.152633,1.80173,1.152633,1.557956,-0.5286127,1.014284,-0.5286127,1.014284,-0.03484894,1.657477,0.06270862,1.657477,0.06270862,1.748515,1.885048,0.05381381,1.885048,0.05381381,2.038932,0,1382640865498916864,1,1,1,csv_specobjid_with_mpa,5.053229,0.4018827,15.42315,2.948626,11.75913,1.261336,0.0346000008285045,2.0,0.6899999976158142,5.730000019073486,3.559999942779541,0.75,1.7200000286102295,0.0199999995529651,15.3100004196167,0.2300000041723251,0,5.159420224754431,0.7369153550678363,3.802055986869087,3.723802042774087,1,1,1.421233,1.625909,1.421233,1.625909,-0.2237311,-3.457178,1.489576,-3.457178,1.489576,-3.355631,1.137506,0.7081988,2.092196,0.6949388,2.379234,3.014021,0.6884977,3.014021,0.6884977,3.175836,2.851094,0.6753438,2.851094,0.6753438,2.996124,2.87332,0.6501535,2.87332,0.6501535,2.851672,0.2094039,0.02139208,0.2094039,0.02139208,0.1854532,1.657477,0.06270862,1.657477,0.06270862,1.748515,157.1407,11.21407,157.1407,11.21407,157.1407,11.21407,galSpecInfo.v_disp,15.5021,21.46934,15.3549,1,1,2.934623363497074,0.42829435996457965,1.0530408876786341,0.29597523746484333,2.934623363497074,0.42829435996457965,1.0530408876786341,0.29597523746484333,S4,G00301,g06018,21f6b4d84b85
4,0,1,0.035014929,0.03560249075,113.32610024690268,-19.033242,9.219453,-9.6895094,Starforming,Spiral,0.236000001430511,0.633000016212463,False,26,1,1,0.03386403,1.17474e-05,0,0.0,172.5324,7.145655,8.775461,GALAXY,SDSS,sdss,0.03386403,0.0,172.5324,7.216083,1.0,GALAXY,STARFORMING,64.0,GALAXY,7.212374,1.860554,7.212374,1.860554,3.067818,3.27226,1.853051,4.75327,1.819421,1.03876,-1.130423,1.316047,2.567109,1.213456,2.950955,2.194264,1.307181,2.194264,1.307181,1.908431,0.1010166,0.04097351,0.1010166,0.04097351,0.1051927,-1.022091,1.454121,-1.022091,1.454121,1.606822,-1.099109,1.507742,-1.099109,1.507742,1.564575,-2.513769,2.047062,0.5978807,1.992906,2.934742,2.761311,1.496544,2.761311,1.496544,0.9333732,5.585877,1.314667,5.585877,1.314667,3.043701,1.381543,1.385483,2.880739,1.327349,2.118972,1.313073,0.05285049,1.313073,0.05285049,1.296092,1.363881,0.04031972,1.363881,0.04031972,1.408192,0,1382641690132637696,1,1,1,csv_specobjid_with_mpa,3.654678,0.04865758,8.02897,0.2990045,7.725692,1.53179,0.033900000154972,2.0,0.675000011920929,3.1600000858306885,2.4800000190734863,0.4199999868869781,0.9200000166893004,0.0599999986588954,17.049999237060547,0.5,0,3.674074037444608,0.7199363734223291,2.645099538203006,2.6311356253463707,1,1,7.212374,1.860554,7.212374,1.860554,3.067818,3.27226,1.853051,4.75327,1.819421,1.03876,-1.130423,1.316047,2.567109,1.213456,2.950955,2.194264,1.307181,2.194264,1.307181,1.908431,-1.022091,1.454121,-1.022091,1.454121,1.606822,-1.099109,1.507742,-1.099109,1.507742,1.564575,0.1010166,0.04097351,0.1010166,0.04097351,0.1051927,1.313073,0.05285049,1.313073,0.05285049,1.296092,,,,,,,none,7.216083,8.775461,7.145655,1,1,,,,,,,,,S4,G00301,g06019,5e7883b3d89b
1,1,0,0.040410912,0.04056203875,57.462697556148775,-21.843218,10.76402,-11.3911124,Quenched,Elliptical,1.0,0.0,False,26,1,1,0.03974709,9.826717e-06,0,159.1744,4.243648,38.05566,45.17554,GALAXY,SDSS,sdss,0.03974709,159.1744,4.243648,38.02879,1.0,GALAXY,STARFORMING BROADLINE,96.0,GALAXY,1.226376,0.3691377,1.226376,0.3691377,0.9245834,-2.330751,0.3651351,-2.009444,0.3639111,-1.826705,1.967211,0.2369099,2.8221,0.2328068,2.632069,3.311397,0.2446007,3.311397,0.2446007,2.863456,0.1863361,0.00797619,0.1863361,0.00797619,0.1680417,2.843586,0.2618872,2.843586,0.2618872,2.785858,3.010483,0.2675773,3.010483,0.2675773,2.658818,5.753911,0.3801446,6.038753,0.3793517,5.00953,1.761047,0.226747,1.761047,0.226747,1.710099,1.997781,0.2598321,1.997781,0.2598321,1.965055,0.5720604,0.2442497,0.8799287,0.2422922,0.7192739,1.559915,0.01053949,1.559915,0.01053949,1.542699,1.69595,0.008524377,1.69595,0.008524377,1.72346,0,2288989203544958976,1,1,1,csv_specobjid_with_mpa,3.660177,0.07636506,12.2727,0.4914985,8.705942,1.220977,0.0397999994456768,2.0,0.7870000004768372,5.440000057220459,4.889999866485596,0.209999993443489,5.550000190734863,0.0299999993294477,14.199999809265137,0.2599999904632568,0,6.2134686957087455,0.8255159971410541,5.12931780604273,3.021534665867752,1,1,1.226376,0.3691377,1.226376,0.3691377,0.9245834,-2.330751,0.3651351,-2.009444,0.3639111,-1.826705,1.967211,0.2369099,2.8221,0.2328068,2.632069,3.311397,0.2446007,3.311397,0.2446007,2.863456,2.843586,0.2618872,2.843586,0.2618872,2.785858,3.010483,0.2675773,3.010483,0.2675773,2.658818,0.1863361,0.00797619,0.1863361,0.00797619,0.1680417,1.559915,0.01053949,1.559915,0.01053949,1.542699,159.1744,4.243648,159.1744,4.243648,159.1744,4.243648,galSpecInfo.v_disp,38.02879,45.17554,38.05566,1,1,3.0937012739876035,0.15762833832621193,1.131314646274241,0.11053789104760586,3.0937012739876035,0.15762833832621193,1.131314646274241,0.11053789104760586,S1,G01287,g06020,9c1e0a0e8121
