Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist,is_CG_member,host_lim_group,cg4_group,cg4_class,specobjid_csv,p_E,p_S,morphology,specObjID,bestObjID,plate,mjd,fiberID,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_plateid,mpa_mjd,mpa_fiberid,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,is_bgg,is_sat,size_specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc
198127,1237659163880980515,1498731152087738368,348,231.491007513,48.2958042,-20.526833,0.036393047,0.036149677,0.03777,181035,9.93,13.895770306132937,15.653276,12098546555.525658,10,231.700860511,48.614973527,-22.65717,21.877625764046595,9.701539,0.09549259,-9.60604641,1.154415289999999,M,19,0,348,,,1498731152087738368,0.0520000010728836,0.751999974250793,Spiral,1498731152087738368,1237659163880980515,1331,52766,576,26,1,1,0.03614968,7.096568e-06,0,28.20185,21.0367,18.03949,22.27925,GALAXY,SDSS,sdss,1331.0,52766.0,576.0,0.03614968,28.20185,21.0367,18.09859,1.0,GALAXY,STARBURST,64.0,GALAXY,2.129181,0.6265954,4.969568,0.5993067,4.812113,-2.649556,0.6868296,3.130065,0.6250828,3.726788,-9.949513,0.7339553,3.739179,0.490772,4.002934,1.435622,0.5270778,1.435622,0.5270778,1.332794,0.08975749,0.01661664,0.08661459,0.01664695,0.08212675,0.689795,0.5834758,0.689795,0.5834758,1.473202,1.031529,0.5758427,1.031529,0.5758427,1.536097,-3.859629,0.861519,0.7796175,0.8368427,2.722931,0.3976902,0.5663919,0.3976902,0.5663919,0.9267105,1.410296,0.4708782,4.290824,0.4298907,4.101671,-2.062269,0.5211553,3.604184,0.4245323,3.751536,1.113215,0.01158196,1.117399,0.01167528,1.171872,1.230691,0.009486639,1.21715,0.009448097,1.281355,0,1498731152087738368,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.74703274517686,,
198128,1237659163880980618,1498731976721459200,348,231.576586347,48.414642763,-19.441573,0.037227946,0.036986697,0.03777,181035,9.909,13.895770306132937,16.7281,4452759101.26956,19,231.700860511,48.614973527,-22.65717,13.60848200205706,9.857903,-1.203166,-11.061069,-0.2536981000000011,G,12,0,348,,,1498731976721459200,0.788999974727631,0.143999993801117,Elliptical,1498731976721459200,1237659163880980618,1331,52766,579,26,1,1,0.0369867,1.801214e-05,0,79.77167,6.827359,19.15913,25.70664,GALAXY,SDSS,sdss,1331.0,52766.0,579.0,0.0369867,79.77167,6.827359,19.22557,1.0,GALAXY,,64.0,GALAXY,-0.781239,0.9181374,-0.781239,0.9181374,-0.6008633,-4.878696,0.8730352,-4.878696,0.8730352,-3.477679,2.471106,0.4724086,2.471106,0.4724086,2.111404,3.047483,0.485617,3.047483,0.485617,2.710303,0.1546387,0.01568112,0.1546387,0.01568112,0.1645263,3.154541,0.499967,3.154541,0.499967,2.736434,2.174193,0.5026393,2.174193,0.5026393,2.60274,6.889315,0.7265696,7.222889,0.724813,5.169672,2.15616,0.4601699,2.15616,0.4601699,1.601456,0.8649119,0.6528167,0.8649119,0.6528167,1.047433,-1.261385,0.5971512,-1.261385,0.5971512,-0.2906742,1.61831,0.02863806,1.61831,0.02863806,1.667847,1.757419,0.02229339,1.757419,0.02229339,1.833201,0,1498731976721459200,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7634043577837271,,
198150,1237659324412526747,1498738298913318912,348,231.75653006,48.613306188,-21.705241,0.036466796,0.036229555,0.03777,181035,10.884,13.895770306132937,14.44045,35817593230.57817,4,231.700860511,48.614973527,-22.65717,2.3148746189365337,10.84252,-1.583568,-12.426088,-1.3233320000000006,Q,2,0,348,,,1498738298913318912,0.897000014781952,0.034000001847744,Elliptical,1498738298913318912,1237659324412526747,1331,52766,602,26,1,1,0.03622955,1.213891e-05,0,238.4497,5.83893,36.9238,44.35142,GALAXY,SDSS,sdss,1331.0,52766.0,602.0,0.03622955,238.4497,5.83893,36.92088,1.0,GALAXY,,96.0,GALAXY,-2.505455,0.4411632,-2.505455,0.4411632,-1.899537,-6.33581,0.4218667,-6.33581,0.4218667,-5.41083,1.605596,0.2456928,2.065037,0.2434129,2.124676,4.27434,0.2506359,4.27434,0.2506359,3.712382,0.2804829,0.008211634,0.2804829,0.008211634,0.2358617,2.539878,0.2684798,2.539878,0.2684798,3.234439,2.524926,0.2712654,2.524926,0.2712654,2.86405,4.750594,0.4001414,5.268171,0.3986664,5.90423,1.774763,0.2389429,1.774763,0.2389429,1.882284,-0.07887386,0.3101369,-0.07887386,0.3101369,0.6857985,-1.608702,0.2841963,-1.608702,0.2841963,-1.024709,1.966375,0.0159547,1.966375,0.0159547,1.929081,2.176015,0.013023,2.176015,0.013023,2.200322,0,1498738298913318912,1,1,1,csv_specobjid_with_mpa,0,1,1498738298913318912,587733603187621977,4.206824,0.153321,15.31837,0.9071881,11.04406,1.083842,0.036200001835823,2.0,0.7200000286102295,5.760000228881836,4.489999771118164,0.449999988079071,6.539999961853027,0.0399999991059303,14.220000267028809,0.1199999973177909,0,6.236110545418903,0.7484802330071244,4.667605474093326,3.1487246077399633
198354,1237661152450183230,7514359440004018176,406,188.703831023,50.805173203,-22.67051,0.040254872,0.039651368,0.0404,198354,11.332,13.837770306132937,13.673486,87137280148.43542,1,188.703831023,50.805173203,-22.67051,0.0,,,,,X,1,1,406,207.0,Predom,7514359440004018176,,,NoGZ,7514359440004634624,1237661152450183230,6674,56416,376,v5_13_2,1,0,0.03964583,1.041139e-05,0,230.5289,4.738251,41.76026,46.05239,GALAXY,BOSS,boss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7514359440004634624,0,0,1,other_no_mpa,1,0,7514359440004632576,,8.261153,0.09750503,24.28853,0.6208084,19.5063,1.55905,,,,,,,,,,,0,,0.8224822364136759,,6.794651594795548
198355,1237661152450248784,7514359714881925120,406,188.747318165,50.851124637,-21.688803,0.040405223,0.039802715,0.0404,198354,11.004,13.837770306132937,14.656774,35279400776.88787,3,188.703831023,50.805173203,-22.67051,3.363739139230518,,,,,X,5,1,406,207.0,Predom,7514359714881925120,,,NoGZ,7514359714882541568,1237661152450248784,6674,56416,377,v5_13_2,1,0,0.03979906,1.04441e-05,0,175.7997,4.138175,36.13861,41.05643,GALAXY,BOSS,boss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7514359714882541568,0,0,1,other_no_mpa,0,1,7514359714882539520,,5.505465,0.5034589,18.65706,3.184835,13.10914,1.576229,,,,,,,,,,,0,,0.8254054106335544,,4.544240599053662
199678,1237657627919384701,995310126007085056,1741,187.743801922,51.311597146,-18.922665,0.04417056,0.04357115,0.04415,128461,9.585,13.202770306132935,17.616126,2760997414.8175287,10,187.741751381,51.344149479,-21.881204,2.046907224259341,9.573889,-0.9487444,-10.5226334,0.1995332999999988,G,5,0,1741,,,995310126007085056,0.216999992728233,0.755999982357025,Spiral,995310126007085056,1237657627919384701,884,52374,53,26,1,1,0.04357115,2.345395e-05,0,126.1251,30.63639,8.769655,12.61246,GALAXY,SDSS,sdss,884.0,52374.0,53.0,0.04357115,126.1251,30.63639,8.8284,1.0,GALAXY,,64.0,GALAXY,1.178176,2.09291,1.178176,2.09291,2.531107,-3.426981,2.072218,-3.426981,2.072218,0.1415454,0.7050243,1.10855,1.796643,1.087029,2.939204,1.861595,1.114733,1.861595,1.114733,2.342001,0.1079407,0.03532938,0.1079407,0.03532938,0.1399755,1.37867,1.203398,1.37867,1.203398,2.271283,0.9113986,1.289441,0.9113986,1.289441,2.218566,3.531934,1.669629,4.655928,1.655138,4.179012,0.2525134,1.038238,0.2525134,1.038238,1.390494,0.3665463,1.664167,0.3665463,1.664167,2.899333,0.1850563,1.340323,0.1850563,1.340323,1.791795,1.585082,0.0709645,1.585082,0.0709645,1.463068,1.683373,0.05683032,1.683373,0.05683032,1.671743,0,995310126007085056,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.898266009268865,,
201603,1237661381701861576,1606715842177820672,3033,154.43563862,37.12230349,-19.57092,0.045028617,0.04416932,0.04528,325239,9.658,13.382770306132937,17.012912,5016120952.664719,6,154.492423795,37.18157765,-22.399567,4.685875400233404,9.576148,-0.3123668,-9.8885148,0.8343296000000002,M,5,1,3033,82.0,Embedded,1606715842177820672,0.0640000030398369,0.899999976158142,Spiral,1606715842177820672,1237661381701861576,1427,52996,206,26,1,1,0.04416932,1.164024e-05,0,29.11693,35.68132,7.46091,9.741735,GALAXY,SDSS,sdss,1427.0,52996.0,206.0,0.04416932,29.11693,35.68132,7.556858,1.0,GALAXY,STARFORMING,64.0,GALAXY,0.9252765,1.896191,2.548665,1.858283,4.31763,0.9253754,1.811164,3.450568,1.757111,2.541088,-0.5948727,1.23804,3.309654,1.138247,3.729748,2.126971,1.241927,2.126971,1.241927,1.878641,0.07668164,0.03800379,0.07417215,0.03805798,0.1148185,-0.1629968,1.356753,-0.1629968,1.356753,2.027396,3.629358,1.280845,3.629358,1.280845,2.002674,3.439296,1.77951,4.986482,1.786867,3.738542,0.6933233,1.136385,0.6933233,1.136385,1.194173,1.237463,1.415338,2.882849,1.358245,4.013952,1.073495,1.318245,3.593737,1.226364,3.18608,1.356514,0.0493485,1.354286,0.049292,1.334713,1.558745,0.0430178,1.546459,0.04275768,1.522298,0,1606715842177820672,1,1,1,csv_specobjid_with_mpa,0,1,1606715842177820672,587735660476956881,4.639943,0.06580279,10.33936,0.302365,10.83505,1.230562,0.0441999994218349,2.0,0.8700000047683716,6.619999885559082,4.480000019073486,0.6299999952316284,1.0299999713897705,0.0399999991059303,16.920000076293945,0.3400000035762787,0,5.149425281056452,0.9147769371256185,4.710575486562048,4.244512845977454
201604,1237661381701926991,2200159932018354176,3033,154.759370389,37.067830121,-19.801701,0.045160066,0.044298757,0.04528,325239,9.716,13.382770306132937,16.770827,6204123009.38087,5,154.492423795,37.18157765,-22.399567,15.163256215365283,9.483552,0.04304224,-9.44050976,1.25455584,M,8,0,3033,,,2200159932018354176,0.0419999994337559,0.794000029563904,Spiral,2200159932018354176,1237661381701926991,1954,53357,551,26,1,1,0.04429876,1.123439e-05,0,30.62198,41.30838,8.45199,10.86422,GALAXY,SDSS,sdss,1954.0,53357.0,551.0,0.04429876,30.62198,41.30838,8.472864,1.0,GALAXY,STARFORMING,64.0,GALAXY,2.38325,1.541409,2.38325,1.541409,3.683547,-0.03246163,1.533474,1.304365,1.511281,1.659931,-0.154759,1.086668,4.454359,0.9615847,3.119741,0.6213093,1.135339,0.6213093,1.135339,1.906272,0.09299631,0.03409185,0.09299631,0.03409185,0.1048068,1.542169,1.175021,1.542169,1.175021,1.579418,2.00693,1.205221,2.00693,1.205221,1.568928,1.147044,1.666829,3.089445,1.640294,2.853245,1.58471,0.9981563,1.58471,0.9981563,0.9403248,2.474494,1.100583,2.474494,1.100583,3.438586,1.401079,1.057763,2.716039,1.020753,2.496497,1.236575,0.03323421,1.236575,0.03323421,1.299568,1.408251,0.02844915,1.408251,0.02844915,1.430335,0,2200159932018354176,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.917303280159741,,
204337,1237661136883482769,1795844486589343744,389,146.997677339,34.741697836,-19.329396,0.041634085,0.040778056,0.0398,221200,9.374,14.333770306132935,17.087115,4015673549.498451,17,147.467155964,34.714119475,-23.270799,24.305420724840143,9.159102,-0.1643585,-9.3234605,1.274270099999999,M,17,0,389,,,1795844486589343744,0.324999988079071,0.497999995946884,Uncertain,1795844486589343744,1237661136883482769,1595,52999,124,26,1,1,0.04077806,4.810755e-06,0,70.0492,19.59286,14.76085,16.40612,GALAXY,SDSS,sdss,1595.0,52999.0,124.0,0.04077806,70.0492,19.59286,14.82167,1.0,GALAXY,STARBURST,66.0,QSO,3.10591,0.6976702,6.009305,0.6677991,6.634487,-0.4108864,0.7862486,5.342095,0.7229228,6.137595,-9.769577,0.8794419,5.06051,0.570878,5.300023,1.541002,0.6087912,1.541002,0.6087912,0.6923051,0.06756735,0.01939047,0.05665988,0.01951452,0.04147514,0.5864972,0.7052703,0.5864972,0.7052703,0.9301675,1.039936,0.694675,1.039936,0.694675,0.9776149,-12.8196,1.271819,1.754269,1.04042,1.715099,1.020685,0.5984205,1.020685,0.5984205,0.5490905,1.983234,0.5247091,4.949911,0.4793226,5.191749,-0.7779872,0.5791529,4.934834,0.4708744,5.215278,1.129613,0.01364419,1.139295,0.01387446,1.142854,1.257295,0.01141119,1.24669,0.01141895,1.267679,0,1795844486589343744,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8492574485469971,,
204338,1237661136883548275,1795845860978878464,389,147.007982991,34.873955628,-19.524447,0.041570986,0.040716685,0.0398,221200,10.033,14.333770306132935,16.843298,4805945040.268403,14,147.467155964,34.714119475,-23.270799,25.7330022814398,10.00819,-0.9009939,-10.9091839,-0.056726900000001,G,18,0,389,,,1795845860978878464,0.430000007152557,0.153999999165535,Uncertain,1795845860978878464,1237661136883548275,1595,52999,129,26,1,1,0.04071669,1.293188e-05,0,109.4727,6.396291,20.33013,25.86252,GALAXY,SDSS,sdss,1595.0,52999.0,129.0,0.04071669,109.4727,6.396291,20.38589,1.0,GALAXY,STARFORMING,64.0,GALAXY,0.3987145,0.8447689,1.047494,0.8376975,0.178882,-3.48162,0.8263924,-2.432978,0.8170545,-2.66852,-0.009541661,0.4819702,2.472934,0.4572552,2.285117,3.250483,0.4714035,3.250483,0.4714035,2.711865,0.1751231,0.01498341,0.1737893,0.01499398,0.1616021,2.485328,0.4877692,2.485328,0.4877692,2.592853,3.322468,0.4692191,3.322468,0.4692191,2.515079,3.076226,0.7312276,3.946599,0.7339132,4.857153,1.597969,0.4230076,1.597969,0.4230076,1.564141,0.9177738,0.6258847,1.577257,0.6151401,1.52097,-0.3670067,0.5556791,0.6351137,0.5411543,0.2055846,1.593446,0.02707903,1.59204,0.02706162,1.658676,1.831265,0.02349585,1.825503,0.02343773,1.868329,0,1795845860978878464,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8480344357235122,,
207643,1237659163880849535,1498716858436577280,348,231.266713288,48.457176013,-22.057246,0.039399044,0.039154224,0.03777,181035,11.098,13.895770306132937,14.101668,49533429743.31946,2,231.700860511,48.614973527,-22.65717,20.60448999395497,11.11333,-1.06835,-12.18168,-0.997681,Q,18,1,348,337.0,Predom,1498716858436577280,0.214000001549721,0.78600001335144,Spiral,1498716858436577280,1237659163880849535,1331,52766,524,26,1,1,0.03915422,9.96965e-06,0,207.8924,4.370887,40.46937,47.28497,GALAXY,SDSS,sdss,1331.0,52766.0,524.0,0.03915422,207.8924,4.370887,40.45882,1.0,GALAXY,BROADLINE,96.0,GALAXY,-1.679571,0.3780361,-1.679571,0.3780361,-2.062681,-5.886785,0.3768263,-5.886785,0.3768263,-5.523313,1.589416,0.2258731,1.910126,0.224455,1.973726,4.180486,0.2275777,4.180486,0.2275777,3.232237,0.0,-1.0,0.0,-1.0,0.1949052,3.042134,0.2463764,3.042134,0.2463764,3.017592,2.771798,0.2486003,2.771798,0.2486003,2.667173,4.38583,0.3683653,5.246405,0.3660968,5.416008,1.908965,0.212981,1.908965,0.212981,1.778136,0.6101342,0.2639441,0.6101342,0.2639441,0.4004065,-1.55612,0.2559588,-1.55612,0.2559588,-1.146969,1.902499,0.0130004,1.902499,0.0130004,1.902361,2.13738,0.01071518,2.13738,0.01071518,2.153405,0,1498716858436577280,1,1,1,csv_specobjid_with_mpa,0,1,1498716858436577280,587733442655944814,4.097021,0.1073131,14.127,0.6062636,11.14599,1.255344,0.0392000004649162,2.0,0.7760000228881836,5.5,4.309999942779541,0.4300000071525574,3.740000009536743,0.0199999995529651,13.920000076293944,0.0,0,5.554123473783174,0.8058226258577775,4.475638361982279,3.3014722204144573
207644,1237659163880914976,1498730877209831424,348,231.345892668,48.440122907,-21.595386,0.037435089,0.037191126,0.03777,181035,10.872,13.895770306132937,14.564954,32370872112.02679,5,231.700860511,48.614973527,-22.65717,18.408284204415057,10.84051,-1.392979,-12.233489,-1.131336000000001,Q,16,1,348,337.0,Predom,1498730877209831424,1.0,0.0,Elliptical,1498730877209831424,1237659163880914976,1331,52766,575,26,1,1,0.03719113,1.075663e-05,0,181.4909,4.491495,36.38276,44.09829,GALAXY,SDSS,sdss,1331.0,52766.0,575.0,0.03719113,181.4909,4.491495,36.36661,1.0,GALAXY,,96.0,GALAXY,-2.344049,0.4464583,-2.344049,0.4464583,-2.310102,-5.659286,0.4220674,-5.659286,0.4220674,-5.677474,1.685689,0.2491226,1.685689,0.2491226,2.00712,4.431901,0.2529994,4.431901,0.2529994,3.338901,0.2895087,0.008342749,0.2895087,0.008342749,0.1985748,2.842932,0.2700497,2.842932,0.2700497,3.121813,2.541705,0.2746342,2.541705,0.2746342,2.850291,5.141782,0.4032544,5.141782,0.4032544,5.633325,1.907685,0.2494859,1.907685,0.2494859,1.855513,0.2968411,0.3107351,0.2968411,0.3107351,0.3536968,-1.738709,0.2899761,-1.738709,0.2899761,-1.249884,1.956948,0.01602481,1.956948,0.01602481,1.939605,2.127892,0.01294574,2.127892,0.01294574,2.177189,0,1498730877209831424,1,1,1,csv_specobjid_with_mpa,0,1,1498730877209831424,587733442656010273,4.091134,0.01569371,13.45027,0.1044432,10.2433,1.268473,0.0372000001370906,2.0,0.7379999756813049,4.929999828338623,4.869999885559082,0.0299999993294477,5.170000076293945,0.0299999993294477,14.279999732971191,1.0,0,6.598916051539444,0.7674611085424407,5.064411428092967,3.1397862348356695
207645,1237659163880915192,1498730052576110592,348,231.325804684,48.41212441,-19.383084,0.037461025,0.037216563,0.03777,181035,9.61,13.895770306132937,16.827827,4219233881.9242826,20,231.700860511,48.614973527,-22.65717,20.15289550845039,9.389134,-0.3563952,-9.7455292,0.9212109999999996,M,17,1,348,337.0,Predom,1498730052576110592,0.0130000002682209,0.857999980449677,Spiral,1498730052576110592,1237659163880915192,1331,52766,572,26,1,1,0.03721656,1.306047e-05,0,0.0,59.92047,8.046517,10.79244,GALAXY,SDSS,sdss,1331.0,52766.0,572.0,0.03721656,0.0,59.92047,8.162404,1.0,GALAXY,STARFORMING,64.0,GALAXY,4.724666,1.531157,4.724666,1.531157,4.505698,1.533182,1.598648,2.671592,1.580691,2.878212,1.743212,1.086021,4.116292,1.033653,3.794985,2.343666,1.14321,2.343666,1.14321,1.75622,0.1017638,0.03597568,0.1017638,0.03597568,0.1090233,1.672346,1.196068,1.672346,1.196068,1.920967,1.025203,1.269424,1.025203,1.269424,1.902191,-0.8946438,1.791178,0.2643404,1.776244,3.491912,-0.03231177,1.252861,-0.03231177,1.252861,1.13933,3.818932,1.154783,3.818932,1.154783,4.084921,1.938388,1.101462,3.065372,1.070718,3.341435,1.098811,0.0304847,1.098811,0.0304847,1.268301,1.278944,0.02663712,1.278944,0.02663712,1.412155,0,1498730052576110592,1,1,1,csv_specobjid_with_mpa,0,1,1498730052576110592,587733442656010474,4.848043,0.08568359,11.28917,0.3781482,11.66695,1.268473,0.0370999984443187,2.0,0.7369999885559082,5.75,4.340000152587891,0.4900000095367431,1.940000057220459,0.0799999982118606,16.690000534057617,0.1700000017881393,0,5.888738426023275,0.7679689032726678,4.52236799069271,3.723146265728734
207646,1237659163880980613,1498729777698203648,348,231.508789779,48.357300424,-20.488721,0.03754302,0.03730041,0.03777,181035,10.409,13.895770306132937,15.686297,11681225289.0699,11,231.700860511,48.614973527,-22.65717,18.058204611398207,10.37566,-1.79532,-12.17098,-1.2082820000000003,Q,15,0,348,,,1498729777698203648,0.280000001192093,0.685000002384186,Spiral,1498729777698203648,1237659163880980613,1331,52766,571,26,1,1,0.03730041,1.214432e-05,0,101.7061,4.426718,25.81507,33.56366,GALAXY,SDSS,sdss,1331.0,52766.0,571.0,0.03730041,101.7061,4.426718,25.8183,1.0,GALAXY,,96.0,GALAXY,-2.318605,0.7130918,-2.318605,0.7130918,-1.797025,-5.20212,0.653035,-5.20212,0.653035,-4.867477,2.130407,0.3589012,2.130407,0.3589012,2.085189,3.599749,0.3707009,3.599749,0.3707009,3.326617,0.2382701,0.01176954,0.2382701,0.01176954,0.1946972,2.920114,0.3772096,2.920114,0.3772096,3.291459,3.470298,0.3694929,3.470298,0.3694929,3.184044,5.67138,0.5603492,5.67138,0.5603492,6.007689,1.272985,0.3473518,1.272985,0.3473518,2.034384,0.4876185,0.4859915,0.4876185,0.4859915,0.6841046,-1.590268,0.4504883,-1.590268,0.4504883,-0.9582345,1.816183,0.02515207,1.816183,0.02515207,1.805211,2.011282,0.02026652,2.011282,0.02026652,2.015278,0,1498729777698203648,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7695740534429081,,
207741,1237661152450052210,1093416804304316416,406,188.237392703,50.959494606,-20.097545,0.041345248,0.04074212,0.0404,198354,9.949,13.837770306132937,16.235085,8147380513.87518,8,188.703831023,50.805173203,-22.67051,20.878428002586432,9.877782,-0.006342147,-9.884124147,0.9292104529999996,M,23,0,406,,,1093416804304316416,0.0329999998211861,0.967000007629395,Spiral,1093416804304316416,1237661152450052210,971,52644,611,26,1,1,0.04074212,9.653265e-06,0,25.54877,26.13835,12.18277,15.15437,GALAXY,SDSS,sdss,971.0,52644.0,611.0,0.04074212,25.54877,26.13835,12.24065,1.0,GALAXY,STARFORMING,64.0,GALAXY,4.261697,1.024231,5.446499,1.00762,3.873946,-0.02283807,1.103076,2.902128,1.061141,2.088793,-1.220858,0.8034918,4.181262,0.699701,3.530337,1.422835,0.796946,1.422835,0.796946,1.92543,0.09493077,0.02443895,0.09493077,0.02443895,0.1171386,1.236457,0.8619508,1.236457,0.8619508,2.022845,1.549435,0.8515679,1.549435,0.8515679,2.033859,1.713356,1.175346,3.612977,1.157431,3.756068,1.226049,0.7158033,1.226049,0.7158033,1.207088,2.473394,0.7729704,3.686402,0.7478023,3.680289,0.5612125,0.7857615,3.426616,0.7176598,2.88624,1.277135,0.02522285,1.2758,0.02520578,1.314355,1.433391,0.02105772,1.42487,0.02096964,1.474176,0,1093416804304316416,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.843657549626472,,
207743,1237661152450248885,1439004580435224576,406,188.802836959,50.828008947,-19.5807,0.041395355,0.040792726,0.0404,198354,9.943,13.837770306132937,16.785613,5061508843.648706,17,188.703831023,50.805173203,-22.67051,4.183996272913615,9.856233,-0.4990741,-10.3553071,0.4515627999999996,M,6,0,406,,,1439004580435224576,0.575999975204468,0.370999991893768,Elliptical,1439004580435224576,1237661152450248885,1278,52735,380,26,1,1,0.04079273,1.791441e-05,0,45.28962,13.21108,9.423098,12.66508,GALAXY,SDSS,sdss,1278.0,52735.0,380.0,0.04079273,45.28962,13.21108,9.494139,1.0,GALAXY,STARFORMING,64.0,GALAXY,1.310289,1.67141,2.363092,1.650071,2.722143,-1.527742,1.583705,-0.1945809,1.561046,0.2697079,1.558062,0.929323,3.821301,0.8867773,3.271931,3.136381,0.9745721,3.136381,0.9745721,2.594674,0.1718452,0.03167895,0.1718452,0.03167895,0.1553405,0.5563306,1.134847,0.5563306,1.134847,2.771843,1.674541,1.08104,1.674541,1.08104,2.718758,3.732577,1.498666,5.195165,1.481236,4.866832,0.4212937,0.9134304,0.4212937,0.9134304,1.671227,2.558345,1.176375,3.596788,1.14389,3.329934,0.6838235,1.05774,1.961864,1.022593,1.945708,1.401808,0.04533054,1.400767,0.04530722,1.418023,1.527924,0.03603947,1.520076,0.03590195,1.599854,0,1439004580435224576,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8446292926161296,,
209142,1237661418750476510,1493082685944391680,310,217.483684739,53.924796274,-18.970629,0.042178599,0.041837856,0.04334,216888,9.715,13.905770306132936,17.521586,2885702794.346193,22,217.452067863,53.96501454,-22.800896,2.7843699188871707,9.605343,-1.602659,-11.208002,-0.4763991000000018,Q,4,0,310,,,1493082685944391680,0.600000023841858,0.210999995470047,Elliptical,1493082685944391680,1237661418750476510,1326,52764,507,26,1,1,0.04183786,2.711839e-05,0,64.42754,9.782,12.16215,16.21285,GALAXY,SDSS,sdss,1326.0,52764.0,507.0,0.04183786,64.42754,9.782,12.16658,1.0,GALAXY,,64.0,GALAXY,-0.5013809,1.50999,-0.5013809,1.50999,-0.3512092,-4.325125,1.458916,-4.325125,1.458916,-3.244337,2.584128,0.74006,2.584128,0.74006,2.187973,2.460362,0.8094708,2.460362,0.8094708,2.731118,0.1735216,0.02492655,0.1735216,0.02492655,0.1648087,1.908229,0.8591224,1.908229,0.8591224,2.725468,3.792761,0.7752289,3.792761,0.7752289,2.639309,4.864594,1.177117,4.864594,1.177117,5.157361,2.449083,0.6585266,2.449083,0.6585266,1.626284,1.232957,1.064062,1.232957,1.064062,1.245487,-0.4342053,0.975735,-0.4342053,0.975735,-0.1358159,1.709122,0.05424759,1.709122,0.05424759,1.692948,1.816097,0.04151017,1.816097,0.04151017,1.877066,0,1493082685944391680,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8598036927490367,,
