sample,objid,specobjid,sfr,lgm,sSFR_status,specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable,missing_type
CG4,1237667783897383104,2674179742646691840,-1.424306,10.09201,Quenched,2.674179742646692e+18,1.2376677838973832e+18,SDSS,sdss,legacy,2375.0,53770.0,609.0,GALAXY,0.0,23.26101,18.35914,26,1.0,2.674179742646692e+18,-1.424306,10.09201,-11.55842,2.674179742646692e+18,18.43623,1.0,valid
CG4,1237667783897383027,2674181117036226560,-0.175917,9.598251,Starforming,2.6741811170362266e+18,1.237667783897383e+18,SDSS,sdss,legacy,2375.0,53770.0,614.0,GALAXY,0.0,21.53365,17.68603,26,1.0,2.6741811170362266e+18,-0.175917,9.598251,-9.820801,2.6741811170362266e+18,17.74875,1.0,valid
CG4,1237654398613913710,869212634992371712,-1.113845,11.07611,Quenched,8.692126349923717e+17,1.2376543986139136e+18,SDSS,sdss,legacy,772.0,52375.0,65.0,GALAXY,0.0,51.28392,46.52393,26,1.0,8.692126349923717e+17,-1.113845,11.07611,-12.26761,8.692126349923717e+17,46.5116,1.0,valid
CG4,1237654398613913657,869212360114464768,-1.393426,10.66817,Quenched,8.692123601144648e+17,1.2376543986139136e+18,SDSS,sdss,legacy,772.0,52375.0,64.0,GALAXY,0.0,45.4375,37.56165,26,1.0,8.692123601144648e+17,-1.393426,10.66817,-12.09569,8.692123601144648e+17,37.52612,1.0,valid
CG4,1237654398613913659,7982663436583235584,,,NosSFR,7.982663436583236e+18,1.2376543986139136e+18,BOSS,boss,boss,7090.0,56659.0,120.0,GALAXY,0.0,40.74115,36.71222,v5_7_0,1.0,,,,,,,,no-galSpecExtra
CG4,1237654398613913661,869224729620277248,-0.4923118,10.09317,Starforming,8.692247296202772e+17,1.2376543986139136e+18,SDSS,sdss,legacy,772.0,52375.0,109.0,GALAXY,0.0,19.94237,14.94036,26,1.0,8.692247296202772e+17,-0.4923118,10.09317,-10.64224,8.692247296202772e+17,14.97372,1.0,valid
CG4,1237648721221910580,308562027511572480,-1.208631,10.88227,Quenched,3.085620275115725e+17,1.2376487212219105e+18,SDSS,sdss,legacy,274.0,51913.0,238.0,GALAXY,0.0,74.97888,69.18465,26,1.0,3.085620275115725e+17,-1.208631,10.88227,-12.1451,3.085620275115725e+17,69.23409,1.0,valid
CG4,1237654669739884742,308558728976689152,-1.227447,10.40413,Quenched,3.0855872897668915e+17,1.2376546697398848e+18,SDSS,sdss,legacy,274.0,51913.0,226.0,GALAXY,0.0,65.0015,54.56084,26,1.0,3.0855872897668915e+17,-1.227447,10.40413,-11.7,3.0855872897668915e+17,54.48616,1.0,valid
CG4,1237654669739884626,308548008738318336,-0.02911274,9.24446,Starforming,3.0854800873831834e+17,1.2376546697398845e+18,SDSS,sdss,legacy,274.0,51913.0,187.0,GALAXY,16.0,46.16453,40.92832,26,1.0,3.0854800873831834e+17,-0.02911274,9.24446,-9.332638,3.0854800873831834e+17,40.59949,1.0,valid
CG4,1237654669739950159,308549108249946112,-0.3960386,9.123651,Starforming,3.085491082499461e+17,1.23765466973995e+18,SDSS,sdss,legacy,274.0,51913.0,191.0,GALAXY,0.0,42.25681,35.86711,26,1.0,3.085491082499461e+17,-0.3960386,9.123651,-9.577674,3.085491082499461e+17,35.68161,1.0,valid
