plate,mjd,fiberid,z_log_abs_p2p5,z_log_abs_p16,z_log_abs_median,z_log_abs_p84,z_log_abs_p97p5,z_log_abs_mode,dr4_index,age_logyr_rband_p2p5,age_logyr_rband_p16,age_logyr_rband_median,age_logyr_rband_p84,age_logyr_rband_p97p5,age_logyr_rband_mode
1442,53050,636,-1.5808,-1.5462,-1.4857,-1.4204,-1.3642,-1.5324,444609,9.6831,9.8246,9.8811,9.9984,10.0102,9.8348
1444,53054,440,-1.6074,-1.5371,-1.4789,-1.4394,-1.3135,-1.4636,445431,9.6121,9.7852,9.895,9.9657,10.01,9.9468
1444,53054,462,-1.8539,-1.7517,-1.6132,-1.4811,-1.3412,-1.6075,445446,9.3953,9.5576,9.7003,9.8601,9.9353,9.7061
1450,53120,49,-2.4546,-2.0673,-1.6803,-1.4276,-1.3271,-1.4323,448083,9.2501,9.3938,9.5521,9.7048,9.8294,9.5306
1452,53112,268,-1.7706,-1.6663,-1.5877,-1.4948,-1.3782,-1.6075,449228,9.5733,9.7381,9.8582,9.9293,10.0041,9.8826
1452,53112,270,-1.7395,-1.6613,-1.6094,-1.5413,-1.3551,-1.6075,449229,9.5565,9.8059,9.8799,9.9318,10.0042,9.8988
1452,53112,312,-3.3252,-3.1192,-2.6329,-1.9787,-1.4627,-2.8345,449262,9.1116,9.3485,9.5954,9.812,9.9892,9.7225
1453,53084,134,-1.7023,-1.6007,-1.5353,-1.4377,-1.3509,-1.57,449606,9.6164,9.7936,9.8979,9.9717,10.0087,9.9789
1453,53084,155,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449623,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1453,53084,169,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449636,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1453,53084,170,-2.7353,-2.5255,-2.265,-2.0318,-1.7671,-2.3149,449637,9.3718,9.5214,9.6654,9.796,9.8912,9.6748
1453,53084,181,-1.9571,-1.8686,-1.7574,-1.6318,-1.541,-1.7014,449646,9.6451,9.809,9.9196,9.9959,10.0488,9.9626
1453,53084,185,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449648,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1453,53084,260,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1453,53084,580,-2.0884,-1.9322,-1.7406,-1.5332,-1.3592,-1.6138,449934,9.1805,9.2946,9.4373,9.5887,9.6674,9.402
1453,53084,603,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449954,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1453,53084,605,-2.555,-2.1983,-1.7793,-1.4497,-1.3301,-1.3884,449956,9.0864,9.2124,9.3534,9.5116,9.6337,9.3068
1453,53084,607,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,449958,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1455,53089,402,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,450792,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1455,53089,408,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,450796,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1455,53089,410,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,450798,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1455,53089,417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,450802,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,123,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451051,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451054,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,127,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451055,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,130,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451058,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,135,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451061,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,140,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451064,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1456,53115,262,-1.7263,-1.7238,-1.7032,-1.6728,-1.6706,-1.6701,451155,9.7739,9.7902,9.8438,9.8753,9.8818,9.8821
1456,53115,266,-2.5173,-2.3037,-2.1074,-1.9278,-1.6747,-2.027,451159,9.3859,9.5652,9.7159,9.8461,9.9566,9.7068
1457,53116,13,-3.0597,-2.7699,-2.4162,-1.9722,-1.5088,-2.4026,451422,9.2629,9.4462,9.6375,9.7981,9.9453,9.6908
1457,53116,19,-1.6932,-1.5977,-1.5151,-1.4469,-1.3434,-1.451,451427,9.6749,9.7597,9.8487,9.938,9.9948,9.8827
1457,53116,512,-1.9637,-1.7364,-1.5196,-1.3631,-1.3127,-1.3884,451821,9.0391,9.1303,9.2408,9.383,9.4864,9.2265
1457,53116,515,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451823,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1457,53116,583,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451875,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1457,53116,585,-1.7315,-1.6627,-1.5926,-1.5319,-1.3251,-1.5762,451877,9.5444,9.7782,9.875,9.9446,10.0092,9.8824
1459,53117,325,-1.7209,-1.6639,-1.5777,-1.4876,-1.3258,-1.5637,452585,9.5463,9.7763,9.8715,9.9356,10.0067,9.9307
1459,53117,336,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,452596,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1459,53117,347,-3.0571,-2.8657,-2.595,-2.3364,-1.8485,-2.5653,452606,8.796,8.9172,9.0624,9.2467,9.4039,9.0827
1459,53117,575,-2.7365,-2.528,-2.2614,-1.9612,-1.6085,-2.3149,452786,9.4021,9.5596,9.7174,9.8391,9.9394,9.8021
1459,53117,576,-2.3158,-2.1276,-1.9094,-1.6412,-1.3859,-1.908,452787,9.2251,9.3504,9.4869,9.6157,9.6943,9.5303
1461,53062,322,-1.809,-1.7079,-1.5918,-1.4845,-1.3639,-1.5575,453598,9.3743,9.5008,9.623,9.7751,9.858,9.5304
1461,53062,327,-1.9056,-1.7913,-1.6529,-1.5062,-1.3318,-1.6138,453602,9.2805,9.3953,9.5757,9.7303,9.8647,9.579
1461,53062,357,-2.2751,-2.0984,-1.8933,-1.6566,-1.4002,-2.0144,453629,9.2159,9.3557,9.5022,9.6478,9.7599,9.5308
1461,53062,384,-1.6303,-1.6063,-1.5818,-1.5617,-1.5111,-1.5762,453651,9.8757,9.9574,9.9971,10.0352,10.0425,10.0423
1461,53062,387,-1.8078,-1.7366,-1.643,-1.5722,-1.5256,-1.595,453654,9.7362,9.8325,9.938,10.0004,10.039,9.963
1571,53174,263,-1.9234,-1.8207,-1.6857,-1.5371,-1.4133,-1.714,470487,9.6592,9.8052,9.9342,10.016,10.0675,10.0107
1571,53174,394,-1.6006,-1.5508,-1.4839,-1.4282,-1.3115,-1.4698,470577,9.5901,9.7736,9.8991,9.9656,10.0053,9.915
1572,53177,7,-2.674,-2.5154,-2.3593,-2.1484,-1.833,-2.3963,470735,9.3646,9.4846,9.6243,9.7282,9.8132,9.7224
1572,53177,41,-2.7628,-2.5536,-2.3265,-2.0442,-1.6845,-2.3149,470751,9.3794,9.5373,9.6927,9.8294,9.9391,9.707
1572,53177,56,-1.788,-1.7022,-1.6209,-1.5464,-1.4662,-1.6075,470761,9.6385,9.8053,9.8819,9.943,10.0207,9.8827
1572,53177,99,-2.2614,-2.0734,-1.9139,-1.7396,-1.4738,-2.0332,470785,9.4506,9.6355,9.7839,9.9001,9.993,9.8025
1572,53177,182,-2.1316,-1.9105,-1.7049,-1.5212,-1.3532,-1.6138,470831,9.3882,9.5736,9.7386,9.8653,9.9611,9.7865
1572,53177,186,-1.8248,-1.7021,-1.5963,-1.4386,-1.3175,-1.5575,470834,9.427,9.5731,9.7377,9.8774,9.962,9.7381
1586,52945,204,-3.042,-2.9068,-2.7453,-2.5522,-2.3619,-2.7406,473572,9.1677,9.2781,9.3818,9.4993,9.5792,9.435
1586,52945,284,-2.0911,-2.0096,-1.9038,-1.7964,-1.6621,-1.9331,473624,9.5423,9.6825,9.7958,9.8946,9.9697,9.8182
1586,52945,286,-1.8019,-1.7026,-1.615,-1.4834,-1.3302,-1.5637,473625,9.4745,9.6124,9.787,9.9056,9.9698,9.7703
1586,52945,294,-1.7402,-1.6589,-1.5643,-1.4321,-1.3398,-1.5637,473630,9.5092,9.6629,9.8007,9.9044,9.9631,9.8021
1588,52965,29,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,474363,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1588,52965,59,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,474386,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1588,52965,89,-1.6027,-1.5555,-1.4797,-1.3926,-1.376,-1.4573,474410,9.6107,9.6375,9.7476,9.8792,9.9631,9.6425
1588,52965,126,-1.5935,-1.5187,-1.4784,-1.4546,-1.4135,-1.4698,474437,9.7384,9.8076,9.8815,9.9393,10.029,9.8987
1593,52991,25,-2.3034,-2.1545,-1.9847,-1.7774,-1.5517,-2.0144,476565,9.2663,9.4238,9.5452,9.7062,9.805,9.4824
1593,52991,63,-1.7895,-1.69,-1.6031,-1.4866,-1.342,-1.5825,476586,9.3037,9.5247,9.6495,9.7899,9.8968,9.6587
1593,52991,65,-1.332,-1.3312,-1.329,-1.3269,-1.326,-1.3258,476588,9.4512,9.4533,9.4589,9.4636,9.4665,9.4665
1593,52991,80,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,476603,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1593,52991,469,-1.7567,-1.3315,-1.3292,-1.3269,-1.326,-1.3258,476861,9.2837,9.4521,9.4584,9.4643,9.5955,9.4661
1593,52991,472,-2.0667,-1.9851,-1.8869,-1.7863,-1.703,-1.883,476864,9.5791,9.695,9.8051,9.8851,9.9709,9.8342
1593,52991,487,-1.4359,-1.3872,-1.3588,-1.3167,-1.303,-1.3822,476875,9.728,9.7917,9.8555,9.9463,10.0007,9.946
1593,52991,494,-1.8567,-1.7408,-1.617,-1.466,-1.3578,-1.6201,476880,9.4123,9.5817,9.7137,9.843,9.9305,9.6747
1593,52991,495,-1.8805,-1.7659,-1.6465,-1.4727,-1.3226,-1.6514,476881,9.1691,9.4245,9.5862,9.7241,9.842,9.6587
1593,52991,598,-1.5705,-1.5452,-1.5199,-1.4676,-1.4642,-1.5199,476944,9.7952,9.8754,9.9478,9.9823,10.0383,9.9626
1593,52991,600,-2.1126,-1.9428,-1.7633,-1.6086,-1.3968,-1.7578,476946,9.4531,9.6021,9.7424,9.8593,9.9542,9.8021
1593,52991,630,-2.4635,-2.3269,-2.1423,-1.9069,-1.6723,-2.2273,476963,9.335,9.464,9.5931,9.7275,9.8283,9.7062
1594,52992,72,-2.1935,-2.1087,-2.008,-1.9133,-1.7928,-1.9769,477026,9.8232,9.9104,9.9845,10.0408,10.0769,10.0421
1594,52992,79,-2.5849,-2.4619,-2.3535,-2.2175,-2.0833,-2.3963,477030,9.3422,9.4411,9.5806,9.6691,9.7212,9.6265
1594,52992,566,-1.7531,-1.6682,-1.5841,-1.4967,-1.3554,-1.6263,477370,9.6938,9.8185,9.9022,9.9866,10.0189,9.931
1594,52992,567,-1.973,-1.9158,-1.8326,-1.7446,-1.6649,-1.7766,477371,9.6509,9.7804,9.8455,9.8959,9.9512,9.8508
1595,52999,260,-1.8603,-1.7157,-1.5765,-1.4652,-1.3606,-1.5637,477595,9.5796,9.7209,9.848,9.9555,10.0099,9.9626
1595,52999,341,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,477656,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1595,52999,357,-1.7255,-1.6756,-1.6463,-1.6343,-1.624,-1.6326,477665,9.8608,9.943,9.9687,9.9877,10.0321,9.9784
1595,52999,358,-1.8159,-1.7317,-1.6441,-1.5631,-1.4874,-1.6201,477666,9.6413,9.7918,9.8902,9.9708,10.0128,9.9626
1595,52999,396,-1.9085,-1.8015,-1.6873,-1.5591,-1.404,-1.6639,477690,9.4626,9.6357,9.7785,9.8655,9.9546,9.8025
1595,52999,630,-2.3668,-2.2742,-2.111,-1.9203,-1.732,-2.2586,477858,9.7153,9.8104,9.9012,10.0187,10.0684,9.8343
1595,52999,637,-1.5274,-1.4834,-1.4419,-1.3877,-1.364,-1.4385,477862,9.742,9.8375,9.922,9.9886,10.0257,9.9463
1596,52998,116,-1.9451,-1.836,-1.7216,-1.6014,-1.3909,-1.8016,477936,9.2561,9.4791,9.6236,9.7768,9.8569,9.659
1596,52998,201,-2.0982,-1.956,-1.7905,-1.6285,-1.3648,-1.7453,477994,9.3428,9.5445,9.7039,9.8382,9.9337,9.6901
1596,52998,245,-2.7775,-2.4301,-2.0187,-1.5542,-1.3488,-2.1584,478026,8.9233,9.0712,9.2408,9.4224,9.5736,9.1785
1596,52998,246,-2.238,-2.0256,-1.8602,-1.6662,-1.4634,-1.8767,478027,9.5305,9.7504,9.878,9.9815,10.0547,9.9469
1596,52998,251,-1.7056,-1.5844,-1.4574,-1.3702,-1.3107,-1.4197,478029,9.4588,9.5215,9.6999,9.8218,9.871,9.7701
1596,52998,260,-2.496,-2.2651,-1.9719,-1.6524,-1.4042,-2.0019,478035,9.3343,9.5282,9.7094,9.8687,9.9829,9.7225
1596,52998,550,-2.5504,-2.3433,-2.1501,-1.9612,-1.7812,-2.1021,478246,9.4985,9.6517,9.7896,9.9109,10.0051,9.7546
1596,52998,556,-1.6803,-1.5989,-1.4948,-1.419,-1.3533,-1.4698,478250,9.575,9.7149,9.837,9.9436,9.9992,9.8027
1596,52998,557,-2.7792,-2.5196,-2.0795,-1.6494,-1.4057,-2.1835,478251,9.4324,9.5837,9.7531,9.9028,10.0228,9.8348
1596,52998,558,-1.7723,-1.6738,-1.5533,-1.4563,-1.3583,-1.5199,478252,9.7008,9.8091,9.9127,9.994,10.0567,9.9462
1596,52998,599,-1.8469,-1.7881,-1.7172,-1.6535,-1.6147,-1.714,478283,9.8542,9.9102,9.9952,10.0399,10.0719,10.0109
1598,53033,225,-1.7241,-1.6835,-1.6246,-1.4248,-1.3221,-1.6326,478983,9.3767,9.464,9.7507,9.8172,9.9429,9.7863
1598,53033,229,-1.615,-1.5535,-1.4777,-1.3714,-1.3092,-1.5199,478986,9.5015,9.5372,9.6435,9.8167,9.8982,9.5943
1598,53033,234,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,478990,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1598,53033,274,-1.7424,-1.6667,-1.5391,-1.4336,-1.3139,-1.6013,479022,9.1583,9.4003,9.5386,9.6768,9.8136,9.5468
1598,53033,547,-1.722,-1.6284,-1.5209,-1.4144,-1.337,-1.5199,479243,9.644,9.7597,9.8608,9.9442,10.0091,9.9309
1598,53033,548,-1.736,-1.6752,-1.6235,-1.5534,-1.3231,-1.6201,479244,9.5392,9.7711,9.8809,9.9691,10.0079,9.9461
1598,53033,551,-1.6837,-1.6102,-1.5621,-1.5051,-1.4658,-1.57,479246,9.8044,9.8732,9.9335,9.976,10.0101,9.9784
1598,53033,552,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,479247,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1598,53033,553,-1.6434,-1.6285,-1.623,-1.5933,-1.5894,-1.6201,479248,10.0141,10.0322,10.0466,10.0562,10.0697,10.058
1598,53033,555,-1.8609,-1.7358,-1.6129,-1.4739,-1.3514,-1.6263,479250,9.463,9.6093,9.7767,9.904,9.9714,9.8348
1598,53033,583,-1.625,-1.5755,-1.571,-1.493,-1.3535,-1.57,479273,9.5537,9.8077,9.8842,9.8953,9.9242,9.8988
1599,53089,526,-2.0693,-1.8741,-1.6588,-1.4645,-1.336,-1.6576,479754,9.0759,9.3201,9.4691,9.635,9.7592,9.5308
1599,53089,536,-2.0137,-1.8344,-1.6952,-1.4975,-1.3504,-1.8016,479761,9.2094,9.3469,9.4952,9.63,9.6931,9.4501
1599,53089,567,-2.1109,-1.9424,-1.7616,-1.539,-1.3383,-1.7077,479785,9.2224,9.3923,9.5431,9.6846,9.7759,9.4504
1599,53089,569,-1.8662,-1.7454,-1.6143,-1.4823,-1.3466,-1.5637,479787,9.5142,9.6713,9.8225,9.9395,10.0,9.9624
1599,53089,575,-1.7891,-1.7378,-1.6752,-1.6356,-1.5766,-1.6701,479793,9.7629,9.8762,9.954,10.0045,10.0401,9.9624
1599,53089,576,-1.5433,-1.5187,-1.4883,-1.4246,-1.4162,-1.4886,479794,9.7459,9.7931,9.9097,9.9592,10.0081,9.8024
1600,53090,360,-2.9933,-2.7432,-2.4597,-2.0866,-1.5456,-2.6029,480136,9.0679,9.2006,9.3554,9.5088,9.6601,9.4504
1603,53119,205,-1.7421,-1.6786,-1.6026,-1.5319,-1.3367,-1.5762,481544,9.6512,9.8062,9.9081,9.987,10.0226,9.9467
1604,53078,14,-2.681,-2.3699,-2.015,-1.675,-1.4045,-2.1021,481895,9.2505,9.4513,9.6374,9.8052,9.9379,9.6107
1604,53078,16,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,481897,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1604,53078,19,-1.6252,-1.5699,-1.5324,-1.4733,-1.3242,-1.5637,481900,9.5368,9.7055,9.8549,9.9441,9.9768,9.9465
1604,53078,322,-1.4846,-1.4276,-1.3547,-1.3099,-1.3024,-1.3071,482130,9.6213,9.7074,9.8186,9.9247,9.9624,9.9308
1604,53078,325,-2.4323,-2.2592,-2.0832,-1.9086,-1.6967,-2.0395,482132,9.4853,9.6546,9.7965,9.9079,9.9983,9.8027
1605,53062,170,-2.0612,-1.9736,-1.8533,-1.7259,-1.5924,-1.8767,482520,9.6112,9.7566,9.8446,9.9481,10.0121,9.8345
1605,53062,173,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,482523,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1605,53062,174,-2.0205,-1.9021,-1.7793,-1.626,-1.4403,-1.8266,482524,9.4826,9.6959,9.8305,9.9365,9.9963,9.8189
1605,53062,177,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,482525,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1605,53062,180,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,482527,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1605,53062,196,-1.6585,-1.6273,-1.5728,-1.4969,-1.3335,-1.5762,482542,9.6927,9.7212,9.8779,9.9477,10.0063,9.9308
1605,53062,200,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,482546,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1607,53083,89,-2.6085,-2.3435,-2.0208,-1.6334,-1.3731,-2.2022,483466,9.0727,9.1772,9.3054,9.4568,9.5712,9.2582
1607,53083,92,-2.9229,-2.5156,-1.987,-1.5385,-1.3404,-1.4323,483468,9.0417,9.3079,9.5617,9.7924,9.9732,9.5308
1607,53083,94,-2.1154,-1.9811,-1.8355,-1.6897,-1.4989,-1.9205,483470,9.3554,9.493,9.6284,9.7733,9.828,9.5624
1607,53083,127,-2.2057,-2.0557,-1.9162,-1.7801,-1.6439,-1.8454,483494,9.4892,9.6304,9.7638,9.8626,9.9572,9.8024
1610,53144,21,-2.4663,-2.1773,-1.8041,-1.4551,-1.3297,-1.8517,484968,8.9767,9.1053,9.2486,9.4055,9.5315,9.226
1610,53144,25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,484972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1610,53144,35,-2.298,-2.1549,-1.9652,-1.733,-1.4922,-2.0457,484979,9.1662,9.312,9.4881,9.6494,9.7982,9.4502
1610,53144,69,-1.8335,-1.7191,-1.6179,-1.535,-1.3425,-1.6326,485007,9.4571,9.64,9.747,9.859,9.9578,9.7547
1610,53144,161,-1.7801,-1.7181,-1.6196,-1.4958,-1.4335,-1.6201,485079,9.5566,9.7031,9.8161,9.9323,10.0112,9.7701
1610,53144,163,-1.8411,-1.7733,-1.6821,-1.6045,-1.4886,-1.6764,485081,9.5827,9.7643,9.8755,9.9563,10.0014,9.9147
1610,53144,178,-1.5368,-1.4929,-1.4519,-1.4209,-1.3832,-1.4573,485095,9.7392,9.8407,9.9124,9.9453,10.0113,9.947
1610,53144,206,-1.86,-1.7486,-1.6512,-1.5434,-1.3442,-1.6952,485120,9.4586,9.6455,9.7566,9.8643,9.9637,9.7544
1611,53147,240,-1.9725,-1.8781,-1.741,-1.6728,-1.471,-1.6889,485667,9.333,9.5039,9.6263,9.7047,9.7965,9.6109
1611,53147,261,-1.5549,-1.522,-1.4769,-1.4429,-1.3973,-1.4761,485686,9.7133,9.7852,9.865,9.9545,10.0083,9.8989
1611,53147,274,-3.2526,-3.006,-2.7063,-2.3793,-1.9731,-2.6467,485693,9.2504,9.4054,9.5641,9.7141,9.8304,9.6107
1611,53147,277,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,485696,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1611,53147,278,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,485697,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1611,53147,320,-1.8014,-1.6566,-1.533,-1.3881,-1.3128,-1.4573,485727,9.2504,9.3619,9.5056,9.6125,9.6651,9.5141
1612,53149,625,-1.8501,-1.8074,-1.8047,-1.802,-1.7029,-1.8016,486498,9.5339,9.6194,9.6326,9.6397,9.6423,9.6422
1612,53149,637,-1.4697,-1.4688,-1.4667,-1.4646,-1.4637,-1.4636,486509,9.0984,9.1011,9.1064,9.1124,9.1141,9.1146
1613,53115,327,-2.3178,-2.0857,-1.823,-1.5838,-1.3806,-1.8642,486776,9.2546,9.4785,9.6582,9.7988,9.9113,9.7067
1613,53115,330,-3.3084,-3.0396,-2.606,-2.0658,-1.5491,-2.9096,486779,8.9559,9.1435,9.3591,9.563,9.721,9.4027
1613,53115,334,-2.3128,-2.2134,-2.0841,-1.9615,-1.8201,-2.0332,486783,9.7853,9.8962,9.9851,10.0431,10.0728,10.0265
1613,53115,498,-2.5297,-2.3906,-2.2083,-1.9172,-1.6429,-2.34,486921,9.5689,9.7555,9.9011,10.005,10.0618,9.9629
1614,53120,342,-2.0047,-1.9158,-1.8351,-1.7084,-1.5982,-1.8579,487321,9.7296,9.8524,9.9387,10.0079,10.0579,9.9782
1614,53120,346,-1.5895,-1.5515,-1.4972,-1.4388,-1.4269,-1.5387,487324,9.7252,9.7708,9.9277,10.0048,10.0284,10.0106
1614,53120,352,-3.0296,-2.7641,-2.4078,-1.9383,-1.4347,-2.509,487329,8.7544,8.8795,9.0272,9.2077,9.4223,9.0346
1616,53169,166,-1.751,-1.6345,-1.5389,-1.4469,-1.3528,-1.5324,488164,9.5412,9.6801,9.7981,9.9222,9.9887,9.8029
1616,53169,167,-2.3031,-2.0439,-1.8068,-1.5615,-1.3718,-1.8016,488165,9.4102,9.595,9.7561,9.8933,9.9965,9.8023
1616,53169,177,-1.7883,-1.7176,-1.6263,-1.5362,-1.4809,-1.5324,488173,9.6859,9.8077,9.9084,9.9897,10.0294,9.9468
1616,53169,499,-2.33,-2.1506,-1.9799,-1.7641,-1.5253,-2.0332,488415,9.4406,9.6043,9.7593,9.8868,9.979,9.8029
1616,53169,508,-1.7049,-1.6318,-1.5778,-1.5222,-1.4218,-1.5387,488421,9.6399,9.8126,9.9276,9.9869,10.0453,9.9786
1623,53089,82,-1.8077,-1.7185,-1.6278,-1.5315,-1.3958,-1.6138,490630,9.5755,9.7687,9.8745,9.9725,10.0116,9.8824
1623,53089,85,-2.0258,-1.9092,-1.8031,-1.6462,-1.45,-1.8579,490632,9.5504,9.7751,9.8879,9.9768,10.0433,9.85
1623,53089,137,-2.0312,-1.9059,-1.7571,-1.598,-1.3699,-1.7766,490670,9.3331,9.5058,9.6812,9.8177,9.9103,9.5785
1623,53089,140,-2.2975,-2.1655,-2.002,-1.846,-1.6678,-2.0332,490672,9.7356,9.8661,9.9663,10.0381,10.0728,10.0263
1643,53143,203,-1.7697,-1.6822,-1.6112,-1.4502,-1.3253,-1.5637,494380,9.4312,9.5519,9.7606,9.8611,9.9561,9.7701
1643,53143,224,-1.7011,-1.6985,-1.6879,-1.6838,-1.6775,-1.6827,494400,10.005,10.0303,10.04,10.061,10.0727,10.042
1643,53143,270,-1.6201,-1.567,-1.4919,-1.4297,-1.3103,-1.4823,494440,9.5884,9.7855,9.8961,9.9686,10.0062,9.8347
1643,53143,281,-1.569,-1.5101,-1.4289,-1.3469,-1.3112,-1.426,494449,9.5184,9.6435,9.7278,9.8525,9.9407,9.7068
1644,53144,157,-3.279,-2.9701,-2.5245,-1.9773,-1.4503,-2.6029,494837,8.9754,9.1588,9.3756,9.5654,9.7472,9.4507
1644,53144,160,-2.0972,-1.9874,-1.8501,-1.7093,-1.4602,-1.8454,494840,9.4201,9.5999,9.7361,9.8622,9.9549,9.7546
1644,53144,166,-1.9638,-1.8536,-1.747,-1.625,-1.4232,-1.7327,494844,9.4578,9.6564,9.7746,9.8706,9.959,9.7547
1644,53144,171,-1.8963,-1.8223,-1.7046,-1.6022,-1.4748,-1.7453,494848,9.5578,9.7057,9.8419,9.9497,10.0014,9.9624
1644,53144,176,-1.7244,-1.651,-1.591,-1.5269,-1.4681,-1.6013,494852,9.808,9.8589,9.9332,10.0,10.047,9.9305
1689,53177,327,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,500355,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1697,53142,263,-1.843,-1.7743,-1.7514,-1.7026,-1.6767,-1.7515,501250,9.7556,9.8022,9.8545,9.8663,9.8881,9.8662
1697,53142,264,-2.4894,-2.459,-2.3184,-1.9849,-1.826,-1.9581,501251,9.5823,9.7247,9.9261,10.0224,10.0652,10.0262
1697,53142,277,-2.6377,-2.4889,-2.299,-2.0658,-1.839,-2.3212,501259,9.5262,9.6908,9.8339,9.9484,10.0326,9.8823
1697,53142,280,-1.6474,-1.6076,-1.5683,-1.564,-1.5396,-1.5637,501262,9.9163,9.9634,9.9857,10.013,10.0665,9.9941
1697,53142,426,-1.9269,-1.8325,-1.7482,-1.6607,-1.5644,-1.7265,501370,9.5624,9.7292,9.8572,9.9364,9.9711,9.9627
1697,53142,462,-1.9314,-1.8587,-1.7409,-1.6102,-1.5033,-1.764,501393,9.6779,9.8105,9.9173,9.9962,10.0493,9.9787
1697,53142,530,-1.6373,-1.5859,-1.4124,-1.3703,-1.343,-1.4072,501445,9.4777,9.5103,9.5566,9.8546,9.9424,9.5627
1697,53142,540,-2.1216,-1.9837,-1.8466,-1.6447,-1.3818,-1.908,501453,9.2613,9.4773,9.6313,9.7855,9.8654,9.5784
1699,53148,121,-1.7436,-1.7203,-1.6882,-1.6485,-1.6454,-1.6451,502141,9.9155,9.9242,9.9872,10.0099,10.0561,10.0105
1699,53148,140,-2.633,-2.4239,-2.1387,-1.8068,-1.4825,-2.1835,502153,9.2405,9.3794,9.5375,9.6707,9.7957,9.5303
1699,53148,173,-1.5501,-1.4824,-1.3472,-1.3175,-1.3025,-1.3258,502179,9.31,9.3799,9.4807,9.6239,9.7023,9.3868
