objid,specobjid,Group,RA,Dec,M_r,z,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr,sSFR,rank_dist,rank_M_parent
1237667782826065948,2796878099755591680,3602,163.622820167,21.16365764,-22.483279,0.032593755,73335051279.52795,1,163.622820167,21.16365764,-22.483279,0.0,11.09183,-0.853312,-11.945142,1,1
1237667782289260577,2796778868831184896,3602,163.837547627,20.765680141,-22.480413,0.033131456,73141725223.04486,2,163.622820167,21.16365764,-22.483279,28.000119895999276,11.21428,-1.414994,-12.629274,3,2
1237667782826000453,2796876725366056960,3602,163.560338785,21.13261814,-21.636688,0.03366046,33625999331.076847,3,163.622820167,21.16365764,-22.483279,4.1484389178241345,11.00434,-1.164746,-12.169086,2,3
1237667781752324107,6614931984106582016,3602,163.738705898,20.405519024,-21.333546,0.03342266,25434218622.981182,4,163.622820167,21.16365764,-22.483279,48.11920529658136,,,,4,4
1237665103295610891,2446690788604667904,3607,240.369551152,22.42760412,-22.719668,0.032714375,91173200430.522,1,240.369551152,22.42760412,-22.719668,0.0,11.35253,-1.31558,-12.66811,1,1
1237664852044415211,2446704532500015104,3607,240.606721874,22.284012568,-20.701573,0.032798136,14211149231.346174,2,240.369551152,22.42760412,-22.719668,16.472334437719965,10.1124,-0.0394941,-10.1518941,3,2
1237662696501543051,2084078444961884160,3607,240.636864082,22.665361159,-20.077176,0.032972875,7995956080.550751,3,240.369551152,22.42760412,-22.719668,21.535742061341377,9.479878,0.2592392,-9.2206388,4,3
1237665103295611145,2446692987627923456,3607,240.415141546,22.503856758,-19.839435,0.034122325,6423533597.68206,4,240.369551152,22.42760412,-22.719668,5.473747182141194,10.10391,-0.4635796,-10.5674896,2,4
1237667209986113541,2491631675746838528,3623,168.293340607,27.818225226,-22.636553,0.032257888,84454189813.05081,1,168.293340607,27.818225226,-22.636553,0.0,11.29751,-1.325781,-12.623291000000002,1,1
1237667209986113724,2491629201845676032,3623,168.381696633,27.87683215,-21.243326,0.032972857,23406172424.93655,2,168.293340607,27.818225226,-22.636553,6.1363616021087735,10.92576,-0.04737825,-10.97313825,2,2
1237667209986179154,2491628926967769088,3623,168.436478426,27.867490478,-20.622845,0.032113897,13217155514.95865,3,168.293340607,27.818225226,-22.636553,8.533637182412436,10.23758,-0.6457504,-10.8833304,3,4
1237667252935655564,2491630851113117696,3623,168.297258962,28.012132451,-19.869158,0.032946391,6601812718.208396,4,168.293340607,27.818225226,-22.636553,12.185492410093762,9.822002,-0.2480278,-10.0700298,4,6
1237662529524531258,6114763044666667008,3649,203.058274944,13.892377201,-22.635006,0.026428999,84333941821.72556,1,203.058274944,13.892377201,-22.635006,0.0,,,,1,1
1237664290472919102,6116114344406872064,3649,202.963867628,14.1374885,-20.755495,0.026189858,14934751474.039982,2,203.058274944,13.892377201,-22.635006,16.441014818582598,,,,3,2
1237664290472919101,1998536995495766016,3649,202.949550438,14.132045613,-20.532477,0.025388194,12161602374.990995,3,203.058274944,13.892377201,-22.635006,16.452940806126104,10.36969,-1.756195,-12.125885,4,3
1237662529524596965,1998524900867860480,3649,203.13484961,13.933280164,-20.247421,0.024009424,9353376149.269407,4,203.058274944,13.892377201,-22.635006,5.330618596032119,9.986615,-0.1102661,-10.0968811,2,4
1237655465930653734,914239285031364608,3664,240.50633533,48.663721332,-22.420419,0.043469611,69209800918.8882,1,240.50633533,48.663721332,-22.420419,0.0,11.19774,-1.121153,-12.318893,1,1
1237655465930588299,914405586165065728,3664,240.429023023,48.827922026,-22.347071,0.042964104,64688696493.74291,2,240.50633533,48.663721332,-22.420419,10.802839931394171,11.05967,-1.235494,-12.295164,2,2
1237655465930522846,914402837385996288,3664,240.161122511,48.895401229,-19.783271,0.043743182,6099698936.218514,3,240.50633533,48.663721332,-22.420419,20.40077829243985,9.710165,-0.04534288,-9.75550788,4,4
1237655465930522935,914403662019717120,3664,240.310056389,48.891168689,-19.710682,0.044565285,5705225307.466045,4,240.50633533,48.663721332,-22.420419,16.440145110745355,9.869906,-0.3776805,-10.2475865,3,5
1237659161735921721,1500859531989641216,3684,236.213481523,43.514058173,-22.489593,0.036860169,73762767055.87769,1,236.213481523,43.514058173,-22.489593,0.0,11.16682,-1.183425,-12.350245,1,1
1237659161736052817,1500838366390806528,3684,236.677614543,43.372476069,-21.581394,0.036597076,31956381706.828564,2,236.213481523,43.514058173,-22.489593,22.96629345776225,10.7765,-0.3353972,-11.1118972,4,2
1237659161735856432,1500860356623362048,3684,236.179270083,43.619262722,-19.786169,0.036696324,6116001735.818853,3,236.213481523,43.514058173,-22.489593,6.791212295960666,10.05817,-1.747603,-11.805773,2,4
1237661386002268342,1500857882722199552,3684,236.353633301,43.277612134,-19.681365,0.03644709,5553234332.597611,4,236.213481523,43.514058173,-22.489593,16.175705932613933,9.842322,-0.3466389,-10.1889609,3,5
1237667210523508832,2493895845083113472,3688,169.569507854,28.260438381,-22.316766,0.033720179,62908075595.61439,1,169.569507854,28.260438381,-22.316766,0.0,11.24343,-1.393721,-12.637151,1,1
1237667252936114226,2493890897280788480,3688,169.574162542,28.226042811,-21.876497,0.032759999,41937139089.86571,2,169.569507854,28.260438381,-22.316766,2.1764409673621445,10.89123,-0.2219907,-11.1132207,2,2
1237667210523508947,7214960223277740032,3688,169.610085699,28.322067328,-20.948812,0.048055509,17845338898.50939,3,169.569507854,28.260438381,-22.316766,4.476000118910249,,,,3,4
1237667210523443238,2491626178188699648,3688,169.376388912,28.228957382,-19.654876,0.032438125,5419389929.790268,4,169.569507854,28.260438381,-22.316766,10.8707478654986,10.22587,-0.1906296,-10.4164996,4,6
1237665226239508564,2357768060200314880,3718,205.786812923,30.33773177,-22.52877,0.035491034,76472977515.21358,1,205.786812923,30.33773177,-22.52877,0.0,11.07438,1.329822,-9.744558,1,1
1237665226239574107,2357776306537523200,3718,205.879574975,30.303098145,-20.304756,0.035764195,9860578616.729227,2,205.786812923,30.33773177,-22.52877,5.481616877313811,10.19322,-1.648424,-11.841644,2,3
1237665226239508661,2357682298293348352,3718,205.648774055,30.19196856,-19.557342,0.03540403,4953780964.652884,3,205.786812923,30.33773177,-22.52877,11.832000434116638,9.339573,-0.4892476,-9.8288206,3,5
1237665329860313106,2357775756781709312,3718,206.146613808,30.314571223,-19.539165,0.03583933,4871536939.14416,4,205.786812923,30.33773177,-22.52877,19.567715315005916,9.903361,-1.629145,-11.532506,4,6
1237667253999763470,2581864195951716352,3730,144.313311822,23.590608738,-22.512283,0.026118988,75320500983.21617,1,144.313311822,23.590608738,-22.512283,0.0,11.15434,-1.392311,-12.546651,1,1
1237667211050221621,2585132494349166592,3730,144.406877167,23.240744444,-21.52552,0.025935471,30353445770.72623,2,144.313311822,23.590608738,-22.512283,22.634899571721288,10.49272,0.5112904,-9.9814296,2,2
1237667253462892711,2585133318982887424,3730,144.475847958,23.153774556,-19.956912,0.026194179,7157556748.50597,3,144.313311822,23.590608738,-22.512283,29.00385670320517,9.498533,-0.008963232,-9.507496232,4,3
1237667253462892551,2585148162389862400,3730,144.38508574,23.203208138,-19.78782,0.025710868,6125308969.008042,4,144.313311822,23.590608738,-22.512283,24.6904695998032,7.424318,-0.8250972,-8.2494152,3,4
1237667733966487677,2810252559766284288,3739,171.578053849,21.09622529,-22.435255,0.043909568,70162006414.03401,1,171.578053849,21.09622529,-22.435255,0.0,11.15124,-1.206312,-12.357552,1,1
1237667781755535478,7239590932504047616,3739,171.567932029,21.107011363,-21.247592,0.045191197,23498319257.29649,2,171.578053849,21.09622529,-22.435255,0.90073624369983,,,,2,4
1237667733966487717,2810253659277912064,3739,171.579507913,21.054966661,-20.89044,0.044151641,16911261300.737312,3,171.578053849,21.09622529,-22.435255,2.5937574674949477,10.1202,0.2284852,-9.8917148,3,5
1237667781755601077,2810252834644191232,3739,171.734634914,21.119953898,-19.525736,0.042444904,4811654108.360698,4,171.578053849,21.09622529,-22.435255,9.298460542137956,9.728387,-1.100034,-10.828421,4,7
1237661950802133052,1917499414310578176,3743,210.018502316,12.111508476,-22.432656,0.040402377,69994255744.11432,1,210.018502316,12.111508476,-22.432656,0.0,11.13886,-0.9635325,-12.1023925,1,1
1237661950802198689,6133961617232818176,3743,210.1364577,12.089312771,-21.181098,0.039154298,22102388074.52784,2,210.018502316,12.111508476,-22.432656,7.379660253002239,,,,4,2
1237661950802133206,1917499689188485120,3743,209.9795203,12.055348935,-20.82652,0.039703654,15944393352.976458,3,210.018502316,12.111508476,-22.432656,4.2646587411545624,9.790735,0.2501276,-9.5406074,2,3
1237661950802198690,1917501063578019840,3743,210.130297793,12.081077678,-19.58914,0.039487033,5101007945.461541,4,210.018502316,12.111508476,-22.432656,7.129525034803265,9.843162,-0.1479876,-9.9911496,3,4
1237651539782271105,551808909338241024,3745,163.04712032,66.788194787,-22.504436,0.042374868,74778095491.68422,1,163.04712032,66.788194787,-22.504436,0.0,11.57854,-0.06330274,-11.64184274,1,1
1237651539782336736,551809733971961856,3745,163.292913514,66.681406305,-20.656243,0.042369451,13630042185.66553,2,163.04712032,66.788194787,-22.504436,9.06811197014548,10.31963,-0.3232537,-10.6428837,3,2
1237651539782205662,551811932995217408,3745,162.575221616,66.722675275,-20.350589,0.042110229,10285741370.06341,3,163.04712032,66.788194787,-22.504436,12.404663249012028,10.08719,-0.0252261,-10.1124161,4,3
1237651539782271165,551806710314985472,3745,163.076740327,66.761305976,-20.272895,0.042848085,9575423699.343445,4,163.04712032,66.788194787,-22.504436,1.8419954352641252,10.24649,-1.485937,-11.732427,2,4
1237662238020468925,2043616148221618176,3754,224.672174962,7.984993099,-22.541795,0.038262484,77395908053.28523,1,224.672174962,7.984993099,-22.541795,0.0,11.25308,-0.7255837,-11.9786637,1,1
1237662238020468888,2043616972855339008,3754,224.682338572,8.01601712,-20.334625,0.038485322,10135612536.194738,2,224.672174962,7.984993099,-22.541795,2.0493086211985063,10.29527,-1.311499,-11.606769,2,2
1237662238020469063,2043618347244873728,3754,224.66123589,8.073231321,-20.038041,0.037534078,7712876901.101104,3,224.672174962,7.984993099,-22.541795,5.585787970108619,10.11128,0.3851967,-9.7260833,3,3
1237662263784112396,2043580963849529344,3754,224.658259967,7.882957454,-19.898046,0.037368993,6779823687.782722,4,224.672174962,7.984993099,-22.541795,6.46930463747756,10.01517,-0.4975609,-10.5127309,4,4
1237655465383428181,883980724816865280,3762,204.798477422,61.506039074,-22.320865,0.031400073,63146022498.42445,1,204.798477422,61.506039074,-22.320865,0.0,11.15581,-1.376954,-12.532764,1,1
1237655370902732815,883982648962213888,3762,204.666812689,61.74923137,-21.322233,0.031138445,25170578666.197742,2,204.798477422,61.506039074,-22.320865,15.7778105499727,10.63116,-1.528024,-12.159184,3,2
1237655465383428182,885064293190494208,3762,204.799016091,61.487746684,-19.668822,0.031037353,5489449573.833515,3,204.798477422,61.506039074,-22.320865,1.1494582407224574,9.973141,-2.128828,-12.101969,2,3
1237655370902732937,885046151248635904,3762,204.742721811,61.832693262,-19.560421,0.031586712,4967849151.068435,4,204.798477422,61.506039074,-22.320865,20.591507417794073,9.443351,-0.2390398,-9.6823908,4,5
1237648705129349140,344688951312803840,3770,218.52437548,0.620087707,-22.566217,0.031165708,79156539532.24654,1,218.52437548,0.620087707,-22.566217,0.0,11.1686,-1.226143,-12.394743,1,1
1237648705129480247,344690050824431616,3770,218.832171063,0.475729976,-20.647618,0.030326863,13522195171.52235,2,218.52437548,0.620087707,-22.566217,21.35992498034346,10.15588,0.2209152,-9.9349648,4,2
1237648705129349141,344688126679083008,3770,218.546906984,0.615752687,-20.170116,0.030686454,8710566486.321192,3,218.52437548,0.620087707,-22.566217,1.4415796535600405,10.17372,-1.319584,-11.493304,2,4
1237648722321342726,345746681934931968,3770,218.509332211,0.656005418,-19.832971,0.032033731,6385404294.444437,4,218.52437548,0.620087707,-22.566217,2.446696751410787,9.993007,-1.375465,-11.368472,3,5
1237654954275373295,3247270504494557184,3772,246.240991173,50.303569568,-22.378876,0.042973375,66611681986.23233,1,246.240991173,50.303569568,-22.378876,0.0,10.85019,-9999.0,-10009.85019,1,1
1237654954275438624,3247105577750390784,3772,246.398113745,50.167180748,-21.522374,0.042810157,30265621743.06095,2,246.240991173,50.303569568,-22.378876,10.644828327245426,10.67636,0.7463476,-9.9300124,4,2
1237654954275373373,703812822089361408,3772,246.28135559,50.259208908,-20.336582,0.042545512,10153898083.530563,3,246.240991173,50.303569568,-22.378876,3.2241843041166263,10.16969,-0.03208704,-10.20177704,2,3
1237651715870359850,3247269130105022464,3772,246.323823588,50.32667814,-20.231339,0.04346575,9215854298.666536,4,246.240991173,50.303569568,-22.378876,3.626745598964784,10.01783,-0.5484856,-10.5663156,3,4
1237654653635985662,853548715418347520,3776,121.67825354,39.090217005,-22.556738,0.042096308,78468472764.86519,1,121.67825354,39.090217005,-22.556738,0.0,11.04883,0.2572438,-10.7915862,1,1
1237654653635920245,853547890784626688,3776,121.61149716,38.940705059,-21.688824,0.042402131,35280083147.594475,2,121.67825354,39.090217005,-22.556738,9.943350375982645,10.89715,-0.2460427,-11.1431927,2,2
1237653586333794636,853573179552065536,3776,121.780098145,38.95178488,-20.446071,0.042659824,11231257901.724651,3,121.67825354,39.090217005,-22.556738,10.01850891476692,10.41513,-1.535934,-11.951064,3,3
1237654653635919928,853551464197416960,3776,121.588489884,38.902912586,-20.31419,0.042460922,9946630844.51219,4,121.67825354,39.090217005,-22.556738,12.558480744440809,10.20955,-1.224424,-11.433974,4,4
1237655370364354565,881720128675276800,3777,197.309985145,62.174997401,-22.269268,0.028215497,60215347917.35785,1,197.309985145,62.174997401,-22.269268,0.0,11.08753,-1.311303,-12.398833,1,1
1237655370364223569,881720953308997632,3777,196.904048757,62.215890154,-22.031819,0.028048421,48386877818.74449,2,197.309985145,62.174997401,-22.269268,12.171587318478618,10.90699,-1.213227,-12.120217,3,2
1237655370364354632,881722602576439296,3777,197.377642385,62.162795816,-21.055543,0.027771491,19688707180.61217,3,197.309985145,62.174997401,-22.269268,2.1275907203212716,10.62903,-1.765709,-12.394739,2,3
1237655370364223561,881719853797369856,3777,196.953141719,62.347208874,-21.008852,0.027782483,18859961419.653652,4,197.309985145,62.174997401,-22.269268,15.03276953835864,10.52125,-1.641254,-12.162504,4,4
1237662236934340746,2018769934196172800,3779,196.062678401,9.223459863,-22.377366,0.036035641,66519105421.26991,1,196.062678401,9.223459863,-22.377366,0.0,10.95101,-0.5149978,-11.4660078,1,1
1237658491749400635,2018767735172917248,3779,196.058733936,9.006582645,-21.542146,0.036328897,30821828528.62252,2,196.062678401,9.223459863,-22.377366,13.628994538597018,10.81208,-1.423016,-12.235096,2,2
1237662236397535434,2018741621771757568,3779,196.232327246,8.900672955,-20.625692,0.036039257,13251858806.727327,3,196.062678401,9.223459863,-22.377366,22.85024904405819,10.2965,-0.8854803,-11.1819803,3,3
1237662236397469828,2018754266155476992,3779,196.017614938,8.805726157,-20.528471,0.036800628,12116812848.482813,4,196.062678401,9.223459863,-22.377366,26.39553361898089,10.17358,-0.1242744,-10.2978544,4,4
1237674649388056620,315253375350368256,3789,171.396154703,-0.768241644,-22.424643,0.026518365,69479582480.013,1,171.396154703,-0.768241644,-22.424643,0.0,11.14839,-1.341963,-12.490353,1,1
1237648720153149538,315253650228275200,3789,171.154415404,-0.991867311,-21.266184,0.026806281,23904166216.93263,2,171.396154703,-0.768241644,-22.424643,20.6899546503483,10.63393,-1.579077,-12.213007,4,2
1237674649387991118,315255849251530752,3789,171.264206431,-0.816404494,-19.733703,0.026927524,5827485478.817103,3,171.396154703,-0.768241644,-22.424643,8.82483976187711,9.810713,-1.309208,-11.119921,3,3
1237674649388056846,316448269645408256,3789,171.447950579,-0.712375881,-19.677945,0.027524581,5535769518.562988,4,171.396154703,-0.768241644,-22.424643,4.786512326834818,10.06059,-0.4442022,-10.5047922,2,4
1237662662135578691,1853269513378752512,3826,221.639037641,33.408609856,-22.3433,0.030966138,64464408187.79121,1,221.639037641,33.408609856,-22.3433,0.0,11.10516,-1.201857,-12.307017,1,1
1237662662135578692,1853267589233403904,3826,221.666408031,33.401233305,-21.043568,0.029941323,19472746044.55787,2,221.639037641,33.408609856,-22.3433,1.5085952158240454,10.57783,-1.410905,-11.988735,2,2
1237662224080633907,1853266489721776128,3826,221.684603188,33.240381901,-19.365263,0.030644695,4150545699.3698177,3,221.639037641,33.408609856,-22.3433,10.837396440431236,9.896813,0.2881475,-9.6086655,4,3
1237662224617439529,1853271712402008064,3826,221.70880774,33.479098663,-19.351278,0.031300398,4097426765.119327,4,221.639037641,33.408609856,-22.3433,5.744222167463522,9.760905,-1.122612,-10.883517,3,4
1237659327103696926,919923210877691904,3829,249.135694381,39.027892843,-22.501466,0.030027984,74573821693.17949,1,249.135694381,39.027892843,-22.501466,0.0,11.1706,-0.8007292,-11.9713292,1,1
1237659327103631521,919936954773039104,3829,249.016746521,39.048883354,-20.352437,0.030587317,10303263338.728275,2,249.135694381,39.027892843,-22.501466,5.95294987367513,10.58118,0.1026058,-10.4785742,2,2
