Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
131,76011832032.94553,613691371473.2487,0.12386003057280878,0.03605395381818182,0.23107900000000114,44,170.72310273,34.340923831,170.46038507144362,34.330876658742326,17.206384796203807,0.7572896246948064,109.69146775118358,-6.834129222128964e-13,201.06340667695866,0.5455565961210515,819.7524617185996,-24.78987504281999,42813116328634.7,69.76326915898468,3.6163737875616326,Q,False,0.4418604651162791,0.4318181818181818,0.20930232558139536,0.20454545454545456,0.32558139534883723,0.3409090909090909,13.517534412444414,667.7910749545355
143,161369851743.81393,466084775442.7627,0.34622424984922273,0.033917305658536595,1.9242100000000022,41,161.086403897,14.084465099,161.1088938370991,14.134630898217745,23.67903718622738,0.1386095547790115,-53.49451807995091,-2.7971121354068336e-12,314.108267514797,0.1703059855864128,1059.6150188799684,-24.491162292575055,128848135910325.12,276.4478539079598,2.9922119821384716,Q,False,0.3,0.2926829268292683,0.15,0.14634146341463414,0.475,0.4878048780487805,14.222359699906422,1147.832742867327
146,106894460568.61185,422101562577.98663,0.253243460923844,0.029007930097560974,1.1136499999999998,41,198.15662788,47.063290904,198.03811252638616,47.11766450009721,27.3689626785106,0.21330866183203587,174.1795040589186,3.80573621397361e-13,298.91725966600416,0.5827013945382012,1043.6937184321698,-24.383542399680863,127756673131993.67,302.6680885797233,3.097032032488624,Q,False,0.55,0.5365853658536586,0.25,0.24390243902439024,0.175,0.1951219512195122,13.957776756253216,938.3451435261
152,108972672027.89758,573532449056.1304,0.19000262706536533,0.034926359149999996,0.7170139999999989,40,233.843550295,25.297130482,233.84078692185133,25.234871943353358,20.50159418840619,0.1823526669148625,22.681231850499927,1.3628209671878722e-12,227.137402734563,0.09985687771997759,945.4180298650591,-24.71639498561656,56253113423436.08,98.08183218929032,3.6919757926011614,Q,False,0.48717948717948717,0.475,0.10256410256410256,0.1,0.358974358974359,0.375,13.987205855717232,957.97498944255
153,116859063073.79828,273028154304.16278,0.42801103560775366,0.023122386900000003,2.030532000000001,40,188.921632042,26.523077863,189.01120153004013,26.555643193686198,29.4137043744403,0.17643989243291244,10.555680947378638,-9.904965736495797e-13,261.8781483970414,0.04030760493760572,890.204022766493,-23.910518583064242,66851408926298.22,244.85170438438902,3.0151846308181702,Q,False,0.2564102564102564,0.25,0.1794871794871795,0.175,0.358974358974359,0.375,13.953915362532614,937.3123212854988
154,90567087142.08617,395668032643.78564,0.2288966498934283,0.0229661434,0.28292199999999923,40,138.414479827,29.992941147,138.42645110115356,29.909041162346362,27.038069115341948,0.1875993378617236,117.16429405797363,2.842170943040401e-14,333.29519510057736,0.3515331027278006,812.6817212610823,-24.313327408914837,126113952744090.81,318.7367751228703,2.1627935156432483,Q,False,0.23076923076923078,0.225,0.15384615384615385,0.15,0.3333333333333333,0.35,13.819079082142704,845.2015925365098
157,140908892014.29587,445851209360.3112,0.3160446558314064,0.03712950897435898,1.5031560000000006,39,239.456737114,16.310172778,239.55085682570254,16.300781985124704,18.191226826758484,0.2995538753720402,58.88958422444963,-1.8973675906772624e-12,331.81813808454734,0.17747548269783384,893.2265531809608,-24.44297487248114,132723911236535.6,297.686556524008,2.3877294871374275,Q,True,0.5526315789473685,0.5384615384615384,0.3157894736842105,0.3076923076923077,0.13157894736842105,0.15384615384615385,14.20461241173045,1131.1423334550384
174,101713172394.40437,564105591718.7089,0.18030874695729593,0.03647933392105263,0.8136880000000026,38,161.918683713,38.93158051,161.77594393746492,38.905754529179084,21.28631642021051,0.3213906095899689,-48.63963399647262,-3.2011820095297146e-13,270.79607031770547,0.17961720766260356,1026.4132229994887,-24.698401011769356,82363475064429.2,146.00719488258457,3.3620448322326335,Q,True,0.40540540540540543,0.39473684210526316,0.13513513513513514,0.13157894736842105,0.4594594594594595,0.47368421052631576,13.95373130269164,933.2124482636556
180,117273530577.93794,390947053212.69775,0.29997292373536416,0.03239466662162162,1.2033939999999994,37,243.146769603,29.365063759,243.12315291279927,29.394309795182213,17.894635458041343,0.11990468847723028,549.5570220216864,9.469422243332578e-13,348.54919139265155,1.5766985997755258,763.9677039554109,-24.300294859892567,130480168770001.58,333.75406643367853,1.9441713541233483,Q,False,0.1111111111111111,0.10810810810810811,0.2777777777777778,0.2702702702702703,0.5833333333333334,0.5945945945945946,14.062044412868817,1015.4321505747153
189,101984741634.31075,447198851082.06464,0.22805233373820927,0.03326984661111112,0.8005129999999987,36,167.435194137,21.758940384,167.48804598713718,21.815676943510283,19.587025969354904,0.22979585355950644,-104.96164458220144,-2.3343796031996236e-12,317.8373189110107,0.33023700596841077,859.3623139968796,-24.4462516977876,101246640871402.31,226.401835841977,2.3982532168560455,Q,False,0.11428571428571428,0.1111111111111111,0.14285714285714285,0.1388888888888889,0.6857142857142857,0.6944444444444444,13.89079538626808,890.1164282245253
191,77415085896.38231,440390879029.0911,0.1757872144560661,0.030176332583333337,0.41538399999999953,36,196.48288252,53.659259269,196.45352082184914,53.64251038421752,19.27014951620436,0.07520431671061148,-65.52300166236127,-9.529167578471566e-13,191.481797566031,0.3421891923683515,765.1083743006366,-24.4295957892123,35804309365687.59,81.30120552138513,3.5442070036481517,Q,True,0.5142857142857142,0.5,0.08571428571428572,0.08333333333333333,0.4,0.4166666666666667,13.58658375579569,705.4568791828394
200,87482341784.55429,511688941426.7293,0.17096781794937663,0.036608907457142854,0.2630069999999982,35,200.061366255,33.14340258,200.0950225284457,33.214246325650436,15.290715357820078,0.2991568150158171,65.72430226532444,6.829330751705649e-13,281.63382190008093,0.2333679308184855,739.9977300039212,-24.59251507785512,84073993398606.55,164.30684072277418,2.330607815798311,Q,True,0.17647058823529413,0.17142857142857143,0.20588235294117646,0.2,0.6176470588235294,0.6285714285714286,13.66035616426243,745.0249524911777
202,78312087365.20381,366208256205.18304,0.21384577228462673,0.040183973428571426,1.042895999999999,35,231.103257185,20.761707686,231.13494505338855,20.779000934060562,12.946871981840196,0.15898511398941007,-157.99825562947944,6.33398095877575e-13,249.50985629257156,0.6332345261912766,689.543164750424,-24.229320328231594,59155068542297.45,161.53395653961834,2.451305115644185,Q,False,0.058823529411764705,0.05714285714285714,0.17647058823529413,0.17142857142857143,0.7352941176470589,0.7428571428571429,13.455408488638314,635.854308251894
213,82631797476.73099,420114596778.63116,0.1966887085341425,0.025331806382352943,0.42391999999999896,34,181.047063325,20.409840378,181.51638069091766,20.572495699034018,13.534808543419938,2.077962453309046,-103.75175013918283,-5.400124791776761e-13,173.78315713937857,0.5970184444052349,449.50774485476325,-24.3784194281385,16962854639578.955,40.37673237170834,2.2943153769867157,Q,False,0.42424242424242425,0.4117647058823529,0.30303030303030304,0.29411764705882354,0.24242424242424243,0.2647058823529412,13.723542215366416,784.8563856197006
214,88900294569.61876,300529338937.4666,0.29581236522174265,0.031515852,1.0700359999999982,34,246.855140244,42.679726377,247.0092828223566,42.72473679260548,18.99319479686531,0.38506102375802764,-20.02315461644482,7.999875272028422e-13,217.34420056535302,0.09212647296022457,788.3622303837029,-24.014717190153682,47851173626065.46,159.2229690293972,3.2173727043619893,Q,True,0.21212121212121213,0.20588235294117646,0.24242424242424243,0.23529411764705882,0.5454545454545454,0.5588235294117647,13.711640453844227,776.1954147766828
224,101208362907.72462,475100679509.51984,0.2130250855717765,0.03161408296969697,0.7933620000000019,33,175.636868024,26.488879217,175.83408942692506,26.41103143126547,25.88873306626732,0.4472430010054868,-79.93067180553781,-9.12939757461462e-14,271.94684083342224,0.29392020720144457,1078.0066121450172,-24.511964128915956,84359085926736.53,177.5604404814289,3.5160984479254687,Q,False,0.34375,0.3333333333333333,0.34375,0.3333333333333333,0.25,0.2727272727272727,13.83864609753457,855.6432206674142
225,75205915084.44658,374197958745.51965,0.20097895599583368,0.027148738393939394,0.4177839999999975,33,141.970101969,29.985751394,142.06398993598847,29.993934795994317,24.488980233052903,0.20024128266903193,115.52526877834225,7.23461694592102e-14,250.33784334148297,0.4614774467828082,872.8162464393538,-24.252753535221743,73447242852091.33,196.27911145832974,3.092572821823211,Q,False,0.4375,0.42424242424242425,0.15625,0.15151515151515152,0.375,0.3939393939393939,13.82295713248372,846.6009619075625
226,95834879253.10152,395815845698.61096,0.2421198653226071,0.03694509033333333,0.7407269999999997,33,197.157967543,43.73753701,197.1325733053396,43.562477038843696,19.473376355000337,0.5423454928740881,-135.84969923314137,-6.201100239360874e-14,229.5120985090525,0.5919064838657431,951.305748891987,-24.31373294083132,61535800051041.36,155.46573165213053,3.67653036484223,Q,True,0.34375,0.3333333333333333,0.1875,0.18181818181818182,0.46875,0.48484848484848486,13.796233828729534,826.8308681755594
227,69051767566.94012,402712728597.78076,0.1714665632928312,0.03337121600000001,0.33722299999999805,33,156.782440087,11.010721141,156.77614315266703,11.005194787442766,16.528034837902737,0.03009917590847366,33.42108858783475,-2.8688701246265378e-12,204.98402517660668,0.16304240566572564,727.4153792963676,-24.33248839157766,38252024651633.03,94.985884317151,3.147647436818467,Q,True,0.28125,0.2727272727272727,0.25,0.24242424242424243,0.46875,0.48484848484848486,13.446653673107113,632.9735277196417
229,67010058951.07287,623666144876.6362,0.107445400879228,0.040358985666666666,0.15311699999999817,33,164.554346406,1.606878998,164.66694831008485,1.6989056831281237,15.47133426884707,0.5638333780602923,-180.48876394565588,6.026156005177516e-14,241.3095344729297,0.7479553774776492,827.6882727865205,-24.807380423570486,64822031973449.375,103.93707034758387,3.0423973904106236,X,False,0.21875,0.21212121212121213,0.25,0.24242424242424243,0.40625,0.3939393939393939,13.425847570507452,621.5550363457336
240,96908974979.97495,540133809314.695,0.17941660623490693,0.040408660781249994,0.18158500000000188,32,162.495232384,0.322301336,162.44175443832498,0.3443843018374056,15.741522114936311,0.22052694183074356,-55.85296231649445,1.5631940186722204e-12,258.5885308020765,0.21599164565904833,843.2097070834825,-24.65125340626194,75590072397242.47,139.94693739528878,2.8923440953207313,Q,True,0.3870967741935484,0.375,0.3225806451612903,0.3125,0.2903225806451613,0.3125,13.878870702515677,879.9953498246929
242,77003275639.08005,368339005825.6808,0.20905544734928896,0.023959187,0.03373200000000054,32,203.116412501,7.316439183,203.1133183377868,7.310337984991824,26.38460102631685,0.015530858669575256,-90.46041707679329,-5.329070518200751e-15,306.93329471538624,0.29472337681930405,827.9414234957663,-24.235619278931196,97262985427527.86,264.0583372632501,2.392650309643748,Q,False,0.3548387096774194,0.34375,0.1935483870967742,0.1875,0.3225806451612903,0.34375,13.64379875836842,738.5797808138724
243,84150984259.0134,311926964049.04364,0.2697778453220944,0.0342557274375,0.9208399999999983,32,240.883682193,17.198696271,240.9363492716308,17.183446086022016,14.873717586989663,0.21208362663951172,14.714767892923478,-4.4586556668946287e-13,215.80389659664098,0.06818583039965813,672.3925504994667,-24.0551322957543,40663677108678.02,130.3628150026958,2.76367666061091,Q,True,0.22580645161290322,0.21875,0.25806451612903225,0.25,0.5161290322580645,0.53125,13.49688156301358,657.6664449147044
244,50135113214.84412,293222548238.3398,0.1709797337075621,0.023031438625,0.6123189999999994,32,182.023128718,25.237293934,182.0467572833317,25.237524047258447,18.488252461578597,0.06936652551588347,146.9413730081179,-2.255973186038318e-13,173.08598174204712,0.8489501664387082,557.3073197295146,-23.987993409115795,23720116089508.44,80.89458410349822,2.8559886111215516,Q,False,0.06451612903225806,0.0625,0.1935483870967742,0.1875,0.7096774193548387,0.71875,13.066348933864848,474.2870986670079
260,117518759906.59572,425566416019.33685,0.27614669645655476,0.04149743480645161,1.2949920000000006,31,145.887856213,39.415110396,145.89872784961977,39.388308653489915,18.223448808812137,0.0924768335485157,-53.57383763170028,2.051405640339644e-12,365.9096130089952,0.14641276349956217,1003.2483529761664,-24.392418369687316,163140553139400.94,383.34921882554795,2.4319702392404308,X,False,0.4,0.3870967741935484,0.23333333333333334,0.22580645161290322,0.3333333333333333,0.3225806451612903,13.906414350128104,898.4827978039773
273,63967945142.970474,311476024506.33594,0.20537036596750727,0.025713061533333335,0.04154799999999881,30,203.646086603,34.777769068,203.667468802545,34.684447036704874,22.736075566465686,0.2506028580488889,226.1840455106175,-4.0643044485477733e-13,239.5493980216784,0.9442062780310098,766.6740738317282,-24.053561557461236,64845285121844.586,208.18708349902394,2.8388295237010013,Q,False,0.3448275862068966,0.3333333333333333,0.13793103448275862,0.13333333333333333,0.41379310344827586,0.43333333333333335,13.542323058594542,682.8596373950858
286,119267468149.43094,508782561140.2136,0.23441736659005188,0.03843141893103449,0.13987900000000053,29,232.457649336,3.510881414,232.35513388392292,3.5137284186167212,26.01087831194161,0.23612234511188596,-304.5864262862905,-1.2476150381001483e-12,238.46582522591686,1.2772749554269727,1323.2228186621378,-24.586330542910005,74528728445530.67,146.48443979390157,4.9218735600431724,Q,True,0.32142857142857145,0.3103448275862069,0.25,0.2413793103448276,0.42857142857142855,0.4482758620689655,14.104260086233817,1046.8524818408778
288,96691077517.20387,383059538238.6809,0.25241788250931513,0.03839254900000001,1.2777069999999995,29,230.480303015,8.423789652,230.6857646922141,8.601445249075427,19.581386418034864,0.8270380290410979,341.3651274472884,-3.4476023568553e-12,309.79646592944016,1.1019012964629553,995.1067382505298,-24.27816570201656,134963558156972.9,352.33049874580684,2.849159928858763,Q,False,0.25,0.2413793103448276,0.10714285714285714,0.10344827586206896,0.5357142857142857,0.5517241379310345,14.061952988161988,1013.417799843503
290,81883651264.9402,268702973041.0998,0.30473667759684814,0.03288807341379311,1.5321330000000017,29,123.648095338,55.144305007,123.70703546224999,55.13494304369729,15.153041980476997,0.1384495850546215,-89.90725909697713,-1.3240596358784763e-12,298.9137385263536,0.3007799492262186,657.0128683736857,-23.893181179184904,76086403840095.67,283.16174912012525,1.9496273979259724,X,False,0.14285714285714285,0.13793103448275862,0.10714285714285714,0.10344827586206896,0.7142857142857143,0.6896551724137931,13.604270164138196,714.4819172255808
291,64130466634.62996,414335826889.3064,0.15477895579559187,0.03756442248275862,0.038626000000000715,29,227.881399961,4.517495902,228.0342804502401,4.502709405691619,15.64711964343395,0.5871599608340525,238.45485625496192,1.0447428363038163e-12,322.31605196457036,0.7398168809823109,777.5511593485915,-24.36338121900251,83632531768160.12,201.84721267297823,2.139787559876207,Q,False,0.14285714285714285,0.13793103448275862,0.14285714285714285,0.13793103448275862,0.5714285714285714,0.5862068965517241,13.516525033026836,666.9516626561295
292,50988894964.03672,299159432294.6511,0.17044053925672725,0.030735269758620686,0.30398999999999887,29,221.758663825,13.668369525,221.75746424428706,13.628711615563661,12.698758342254218,0.18745945272485487,90.04699937395323,1.1153070804068882e-12,193.18721704012754,0.4661126173542226,513.7455945570168,-24.009756751013356,22600712105746.105,75.54738265275883,2.3588120857780184,Q,True,0.25,0.2413793103448276,0.17857142857142858,0.1724137931034483,0.5714285714285714,0.5862068965517241,13.145111248405028,502.6154332821628
293,52289826400.86249,302798996673.3809,0.17268824195367385,0.02056056148275862,0.3147170000000017,29,210.702598749,9.341375704,210.643856831575,9.198121432913586,19.521200105238954,0.47499377745645927,2.402168069838781,3.5674145629886407e-13,190.68446803057952,0.012597607422609772,524.3490399777129,-24.022886079481445,28417682530822.34,93.8499890786479,2.439095345645273,Q,False,0.32142857142857145,0.3103448275862069,0.21428571428571427,0.20689655172413793,0.14285714285714285,0.1724137931034483,13.141317019851725,502.7693451614817
307,104654522376.19913,383741294827.045,0.27272155430488054,0.04164260160714285,1.5636600000000023,28,235.690132319,8.241109845,235.82753366321387,8.264544011519435,18.79406701687938,0.4405102071264387,-28.574845509385746,1.7124079931818414e-12,251.82998296061007,0.11346879816871125,1038.3908316403051,-24.280096341561904,91262865932280.33,237.82393806070095,3.657438470339002,Q,False,0.2962962962962963,0.2857142857142857,0.2962962962962963,0.2857142857142857,0.3333333333333333,0.35714285714285715,13.802066887279764,829.2911370159133
308,92694763343.65154,366993735858.7779,0.25257859817891065,0.028621552285714287,0.43084900000000204,28,223.636430927,2.966436646,223.3736193758467,3.1536620910558892,19.06148315892844,1.014746303405153,-208.5298438092331,-4.100846646386864e-13,244.8346709413549,0.8517169688731779,717.0083907494187,-24.23164662857856,61678597586525.54,168.06444241397065,2.597615934660953,Q,True,0.37037037037037035,0.35714285714285715,0.18518518518518517,0.17857142857142858,0.4444444444444444,0.4642857142857143,13.783557231245524,820.9990999977969
310,98255846146.39772,384647220925.29175,0.25544405575071477,0.043323874607142855,0.8223070000000021,28,217.452067863,53.96501454,217.52359448259008,53.99058682677074,13.719678353345751,0.21528719262404444,46.39059081064553,4.4361339998236613e-13,272.94194164768885,0.1699650501883132,789.588300666232,-24.282656497522805,76162256736890.84,198.00547773016015,2.565984613661805,Q,True,0.2962962962962963,0.2857142857142857,0.3333333333333333,0.32142857142857145,0.37037037037037035,0.39285714285714285,13.762656882169605,804.1472175838655
312,83169789059.58778,262780881120.58096,0.3164986307410396,0.030424702178571426,1.126928000000003,28,206.317352546,23.218962412,206.44012968815613,23.073714111274956,16.289141412371862,0.6776132319063406,284.84396083254893,6.090366306515144e-13,296.2054165833545,0.9616433221179498,652.1916571790099,-23.868984411295852,73946497455024.72,281.399838297571,1.9530162769828656,Q,False,0.4444444444444444,0.42857142857142855,0.18518518518518517,0.17857142857142858,0.3333333333333333,0.35714285714285715,13.65749346434366,744.8567623452287
313,83320602170.79395,331287660115.22217,0.25150529947845013,0.024277746678571428,0.4209799999999966,28,176.550752073,20.391651809,176.45223864171518,20.630111697064617,28.94944014411054,0.529934272705279,-21.678037919273258,3.166990479387875e-13,232.9513409063808,0.09305822338230545,920.7212874861962,-24.12051314868713,73345893985799.66,221.3963959909943,3.505795582986001,Q,False,0.37037037037037035,0.35714285714285715,0.14814814814814814,0.14285714285714285,0.2222222222222222,0.25,13.568936475880896,697.2678258769888
316,52956783626.18142,229611196304.1123,0.23063676544780481,0.024284818999999996,0.017261000000001303,28,140.543091777,33.848554343,140.18546210899538,33.5668799786105,22.189027116961803,1.1078281368771534,-47.15501157231771,1.3043534506453269e-12,189.28225514088692,0.24912536855195705,705.9192896961149,-23.72248265328848,27499138811985.457,119.76392812989735,3.3080248832326964,Q,False,0.25925925925925924,0.25,0.18518518518518517,0.17857142857142858,0.4074074074074074,0.42857142857142855,13.196467916120035,523.8928474053077
329,125078884676.11685,481401982148.55304,0.2598221222893085,0.040207827629629635,0.36758000000000024,27,187.549393643,47.006307429,187.66533118244294,47.05007746048457,20.64978324384603,0.2624892902406471,-125.6887079210578,-1.5526674596239225e-12,251.23042481088328,0.5002925422574512,1100.4677983806585,-24.526269685321182,79724705557640.8,165.6094252080562,3.885337287067943,Q,False,0.23076923076923078,0.2222222222222222,0.15384615384615385,0.14814814814814814,0.5769230769230769,0.5925925925925926,14.030434570000596,988.6205977578476
335,85314411626.9915,293973479943.3136,0.2902112518566047,0.03109331907407407,0.3636310000000016,27,243.892434941,19.461975282,243.8758691817423,19.500883707136186,20.79827373851663,0.12094966922076204,195.222219246823,8.947575191053113e-13,254.71018692359468,0.7664484157651019,851.448542678109,-23.99077038356633,70700423617492.67,240.49932541916948,2.9650751957636863,Q,True,0.3076923076923077,0.2962962962962963,0.2692307692307692,0.25925925925925924,0.4230769230769231,0.4444444444444444,13.593464909512416,708.9858965808108
336,68625512371.8459,282649416420.6365,0.24279375220686109,0.03329524059259259,0.6158900000000003,27,155.848980865,12.835046799,155.76835194675286,12.983145237680505,16.32621808214878,0.6161603886650184,85.72873844765384,9.726540560627149e-13,175.11966009244776,0.4895437691141911,716.8574938531004,-23.94812023279957,30448298685191.895,107.72461189121648,3.6309606626236364,Q,False,0.19230769230769232,0.18518518518518517,0.2692307692307692,0.25925925925925924,0.5,0.5185185185185185,13.444683848699777,632.0325653638131
348,86073210044.79735,425876719927.66693,0.20210827691970687,0.0374787448076923,0.5999240000000015,26,231.700860511,48.614973527,231.41553235088713,48.47816414840719,15.689015317932613,0.8919491945691408,230.24162382152767,1.3128643471505851e-12,232.29937834506327,0.9911417992669774,777.8064007814171,-24.393209751256897,61145428867851.35,143.57541984975512,2.9699359611212612,Q,True,0.4,0.38461538461538464,0.28,0.2692307692307692,0.32,0.34615384615384615,13.752901325703322,799.6470975000875
350,61250607428.43679,318094040208.4237,0.19255502991600773,0.03902896461538462,0.21892400000000123,26,241.663940367,17.761189576,241.65555157645068,17.742488745255148,10.042161750314031,0.12150344801287893,77.32998241105649,-6.132530380944865e-13,216.29505049585396,0.3575208135081177,519.0320985310005,-24.07638883066811,30355212120014.75,95.428421419418,2.1284882402143652,Q,True,0.28,0.2692307692307692,0.04,0.038461538461538464,0.68,0.6923076923076923,13.39926496404522,609.2618216973618
351,51611728020.95015,184060882158.0863,0.280405740838631,0.01975971476923077,0.295850999999999,26,239.262559987,48.16837353,239.1456673765677,48.0827782379775,19.41724050029351,0.35789223974544676,12.623422312627303,-4.285119267968604e-13,223.6695329977087,0.05643782657138667,500.94222150932035,-23.482403747902744,37097607926372.8,201.55074501115553,1.9865725319117067,Q,False,0.24,0.23076923076923078,0.2,0.19230769230769232,0.28,0.3076923076923077,13.152171014247696,507.1030176862697
369,117377376938.78201,448658082594.1412,0.261618772719096,0.0317751354,0.36471199999999726,25,249.474675718,36.073053206,249.16238565066732,36.22723285457885,33.0261461971586,0.5369663166003215,-108.34001588754766,-4.911271389573813e-13,274.9186823648685,0.3940802238523743,1382.3775131601662,-24.44978873997687,100981712551153.27,225.07498798924334,4.460114691462518,Q,True,0.4166666666666667,0.4,0.16666666666666666,0.16,0.4166666666666667,0.44,14.083689453302323,1032.6462565337904
379,76035989142.94809,254789222040.4252,0.29842702345895983,0.033039464360000007,0.8434829999999991,25,245.430275475,37.996042792,245.48041695892294,37.94185876134366,20.461421250117574,0.19667356330167107,37.89128593950494,-2.019078237935901e-12,229.65191010960086,0.16499442970634742,891.3587985786279,-23.835452631888163,64766648413616.19,254.1969707154262,3.442754967559007,Q,False,0.25,0.24,0.20833333333333334,0.2,0.5,0.52,13.689951032479158,763.0106203935966
387,134855790771.50748,309108589116.38245,0.43627319175117757,0.03741686975,1.0656629999999971,24,136.796203376,50.712731625,136.70819837647073,50.572683172836214,30.82306291083283,0.2934659780023767,182.39252537409786,4.121147867408581e-13,218.59365645627824,0.8343907519136012,1525.5079829079975,-24.045277682134355,63763330188264.625,206.28132777073077,6.190141117430083,G,False,0.4782608695652174,0.4583333333333333,0.08695652173913043,0.125,0.391304347826087,0.375,14.240021533012234,1162.198650668421
389,151467549747.76385,352907223364.37164,0.42919934679652555,0.040202486833333335,1.9375299999999989,24,147.467155964,34.714119475,147.34504546062442,34.77995041707101,21.05768861980043,0.3419283870104815,-170.16908780169717,-6.655416958286272e-13,291.17452803292304,0.5844229883407094,1122.0524785899197,-24.189151369158512,77554117403841.53,219.75780678132512,3.418089333682117,Q,False,0.5652173913043478,0.5416666666666666,0.21739130434782608,0.20833333333333334,0.17391304347826086,0.20833333333333334,14.183911040768404,1112.216215322154
402,90158608452.8542,489088853504.06805,0.18433993702149318,0.04178062170833333,0.36288499999999857,24,226.799902551,20.479606588,226.94062063128328,20.446379909014105,16.241817598420504,0.5022628991220847,257.57056669423594,1.6579330501069003e-13,249.3725133577013,1.0328747271547731,900.4406237860685,-24.543469413049742,70341052334627.336,143.82059993939785,3.2028021955755652,Q,True,0.391304347826087,0.375,0.21739130434782608,0.20833333333333334,0.391304347826087,0.4166666666666667,13.864073948201352,869.6745952307307
403,86910530328.76897,421657233874.57996,0.20611654051361564,0.030775115500000002,0.5770680000000006,24,208.805764405,25.051809808,208.8723452541795,25.092024061772626,13.218928939003156,0.3290083004243775,307.66129388808343,-5.494863823211441e-13,328.6596667960446,0.9361090665226303,535.4987918155947,-24.382398888509837,80214822217295.95,190.237035613518,1.4452257953367735,Q,True,0.391304347826087,0.375,0.21739130434782608,0.20833333333333334,0.391304347826087,0.4166666666666667,13.819952005067796,843.6789960922578
406,87137280148.43542,287721241279.2005,0.3028531357678896,0.040498947083333334,0.95702,24,188.703831023,50.805173203,188.65621620158973,50.76162561495643,13.863090284021716,0.22912798103121065,-70.32382817317306,-1.6579330501069003e-13,290.65681697120283,0.24194797461137924,744.2975667867418,-23.96742981313576,81451676309731.97,283.0923290459895,2.2713795211114878,X,False,0.4782608695652174,0.4583333333333333,0.17391304347826086,0.16666666666666666,0.30434782608695654,0.2916666666666667,13.695740486172106,764.5825599982161
