source_specobjid,source_objid,plate,mjd,fiberid,run2d,scienceprimary,extra_specobjid,source_sfr,source_specsfr,source_lgm,info_specobjid,sn_median,reliable,n_spectra_for_objid
528111684712163328,1237650797288358106,469,51913,235,26,1,528111684712163328,-0.2869597,-10.07972,9.746153,528111684712163328,16.13723,1,1
528111959590070272,1237648722284314732,469,51913,236,26,1,528111959590070272,0.1517816,-10.35413,10.44744,528111959590070272,37.68216,1,1
532573228288206848,1237651752919040221,473,51929,82,26,1,532573228288206848,-1.750577,-11.89219,10.05882,532573228288206848,62.17896,1,1
532574327799834624,1237651752919105558,473,51929,86,26,1,532574327799834624,-1.621677,-12.60693,10.96925,532574327799834624,71.88847,1,1
532575427311462400,1237651752919040182,473,51929,90,26,1,532575427311462400,-1.807159,-12.2881,10.42299,532575427311462400,69.49725,1,1
532590820474251264,1237653664180732221,473,51929,146,26,1,532590820474251264,-1.704333,-11.68333,9.920506,532590820474251264,43.20204,1,1
543902596016924672,1237651274036871335,483,51924,338,26,1,543902596016924672,-1.435547,-12.50692,11.04696,543902596016924672,38.41676,1,3
549484541505464320,1237651538169823387,488,51914,165,26,1,549484541505464320,-1.200598,-11.78775,10.54356,549484541505464320,36.32576,1,1
549486465650812928,1237651272431829138,488,51914,172,26,1,549486465650812928,-0.6037821,-11.23468,10.57071,549486465650812928,21.06429,1,1
549487015406626816,1237651538169823297,488,51914,174,26,1,549487015406626816,-1.194763,-12.52622,11.29808,549487015406626816,56.6469,1,1
549487840040347648,1237651272431829116,488,51914,177,26,1,549487840040347648,0.3760868,-10.10027,10.42465,549487840040347648,31.62286,1,1
549488664674068480,1237651538169757876,488,51914,180,26,1,549488664674068480,0.3431558,-10.24131,10.54292,549488664674068480,33.57443,1,1
551806710314985472,1237651539782271165,490,51929,421,26,1,551806710314985472,-1.485937,-11.81011,10.24649,551806710314985472,36.88786,1,1
551808909338241024,1237651539782271105,490,51929,429,26,1,551808909338241024,-0.06330274,-11.7024,11.57854,551808909338241024,44.23745,1,1
551809733971961856,1237651539782336736,490,51929,432,26,1,551809733971961856,-0.3232537,-10.68991,10.31963,551809733971961856,36.30685,1,1
551811932995217408,1237651539782205662,490,51929,440,26,1,551811932995217408,-0.0252261,-10.15442,10.08719,551811932995217408,22.68226,1,1
560770204905269248,1237651538179784880,498,51984,262,26,1,560770204905269248,-0.3476417,-10.41925,10.01986,560770204905269248,19.76104,1,2
560771304416897024,1237651538179850262,498,51984,266,26,1,560771304416897024,-1.771577,-12.30446,10.47468,560771304416897024,44.16542,1,2
560772678806431744,1237651538179850261,498,51984,271,26,1,560772678806431744,-1.078435,-12.51094,11.37721,560772678806431744,52.50268,1,2
560785323190151168,1237651537642914009,498,51984,317,26,1,560785323190151168,-0.5069337,-11.10398,10.54657,560785323190151168,20.01336,1,2
560807313422706688,1237651272441790574,498,51984,397,26,1,560807313422706688,-0.08720114,-10.74218,10.60182,560807313422706688,27.44142,1,2
560822981463402496,1237651273515794622,498,51984,454,26,1,560822981463402496,-0.2315926,-10.82357,10.54362,560822981463402496,29.29334,1,2
560823806097123328,1237651273515794443,498,51984,457,26,1,560823806097123328,-1.469974,-12.0955,10.58702,560823806097123328,43.29355,1,2
560834526335494144,1237651273515794444,498,51984,496,26,1,560834526335494144,-1.342214,-12.5375,11.14224,560834526335494144,46.01083,1,2
564241092447332352,1237654599953481746,501,52235,601,26,1,564241092447332352,-0.3379176,-10.05741,9.660787,564241092447332352,35.21341,1,1
564244940738029568,1237653665796390983,501,52235,615,26,1,564244940738029568,-1.418794,-12.37644,10.89073,564244940738029568,59.23518,1,1
564245490493843456,1237654599953416329,501,52235,617,26,1,564245490493843456,-0.301927,-9.823283,9.476453,564245490493843456,24.66302,1,1
571992651620968448,1237654028715098212,508,52366,129,26,1,571992651620968448,-1.65602,-11.66947,9.978612,571992651620968448,14.95354,1,1
572012717708175360,1237654028714967128,508,52366,202,26,1,572012717708175360,-1.00954,-10.53707,9.474714,572012717708175360,6.979791,1,1
572013267463989248,1237654028715032625,508,52366,204,26,1,572013267463989248,-1.779081,-12.30878,10.46452,572013267463989248,27.93413,1,1
572015741365151744,1237651752929919191,508,52366,213,26,1,572015741365151744,-0.7613464,-12.00462,11.16611,572015741365151744,39.57953,1,1
572017115754686464,1237648722834686003,508,52366,218,26,1,572017115754686464,0.2988097,-10.37385,10.6289,572017115754686464,19.63472,1,1
572017390632593408,1237654028714967239,508,52366,219,26,1,572017390632593408,-0.03789597,-9.888963,9.801315,572017390632593408,7.601954,1,1
572019039900035072,1237654029251969102,508,52366,225,26,1,572019039900035072,-1.152349,-12.379,11.18036,572019039900035072,33.19521,1,1
572023987702360064,1237651752929853592,508,52366,243,26,1,572023987702360064,-1.654509,-11.76722,10.04733,572023987702360064,19.414,1,1
572028385748871168,1237651752929853497,508,52366,259,26,1,572028385748871168,-1.36785,-12.40505,10.9757,572028385748871168,39.39017,1,1
572031409405847552,1237651752929919057,508,52366,270,26,1,572031409405847552,-1.37483,-12.60909,11.18261,572031409405847552,31.84818,1,1
572040755254683648,1237651752929788028,508,52366,304,26,1,572040755254683648,0.1053612,-9.794312,9.852804,572040755254683648,13.02313,1,1
573227678191085568,1237651755078582359,509,52374,526,26,1,573227678191085568,0.481987,-10.24382,10.70034,573227678191085568,27.65909,1,1
573238673307363328,1237654031400566817,509,52374,566,26,1,573238673307363328,-1.432071,-12.23827,10.76208,573238673307363328,32.00489,1,1
573239772818991104,1237654031400566969,509,52374,570,26,1,573239772818991104,0.375251,-10.24379,10.56471,573239772818991104,24.66612,1,1
573249118667827200,1237654030863892549,509,52374,604,26,1,573249118667827200,-1.241174,-12.47245,11.17597,573249118667827200,46.14798,1,1
573251317691082752,1237654030863826964,509,52374,612,26,1,573251317691082752,-1.405571,-12.13894,10.67941,573251317691082752,36.86267,1,1
574301076535142400,1237654030863892624,510,52381,335,26,1,574301076535142400,-1.404508,-11.96237,10.49689,574301076535142400,37.43414,1,1
574302176046770176,1237654030863892655,510,52381,339,26,1,574302176046770176,-1.464029,-12.01867,10.53474,574302176046770176,39.80511,1,1
575447596563195904,1237655123929268365,511,52636,410,26,1,575447596563195904,0.06496361,-9.919342,9.932844,575447596563195904,16.89029,1,1
575480307034122240,1237654031401812159,511,52636,529,26,1,575480307034122240,0.08458939,-10.41121,10.43668,575480307034122240,17.82478,1,1
590132663646447616,1237651737374949690,524,52027,586,26,1,590132663646447616,-0.5032319,-9.547678,8.978126,590132663646447616,6.681673,1,1
590139535594121216,1237651755091492927,524,52027,611,26,1,590139535594121216,-0.6117526,-11.05279,10.37428,590139535594121216,29.36505,1,1
590141184861562880,1237651737374949472,524,52027,617,26,1,590141184861562880,0.9086841,-9.425944,10.28072,590141184861562880,33.89217,1,1
591186275160057856,1237651737375015076,525,52295,323,26,1,591186275160057856,-0.497528,-11.67461,11.11864,591186275160057856,36.92829,1,2
591189023939127296,1237651737375015062,525,52295,333,26,1,591189023939127296,-0.4434188,-9.594611,9.091445,591189023939127296,15.45014,1,2
594476559125997568,1237671957518876726,528,52022,5,26,1,594476559125997568,-1.635366,-10.10839,8.423131,594476559125997568,21.90705,1,1
594585685655054336,1237671990803562762,528,52022,402,26,1,594585685655054336,-0.3426635,-10.30141,9.900757,594585685655054336,32.47559,1,1
594596955649239040,1237671956981153874,528,52022,443,26,1,594596955649239040,-1.353857,-12.37875,10.96649,594596955649239040,68.57693,1,1
594597780282959872,1237671956981088440,528,52022,446,26,1,594597780282959872,-0.2528481,-9.953181,9.642216,594597780282959872,17.185,1,1
594618945881794560,1237671991340433429,528,52022,523,26,1,594618945881794560,0.1343528,-9.928042,10.01322,594618945881794560,40.66745,1,1
594619220759701504,1237671991340433626,528,52022,524,26,1,594619220759701504,-0.6566941,-10.81867,10.11413,594619220759701504,24.4043,1,1
594622519294584832,1237671956981219542,528,52022,536,26,1,594622519294584832,-0.4426573,-10.67685,10.17684,594622519294584832,15.41433,1,1
594633239532955648,1237671991340499075,528,52022,575,26,1,594633239532955648,-0.6065233,-10.63594,9.967446,594633239532955648,27.61413,1,1
595637093699446784,1237671991878221902,529,52025,131,26,1,595637093699446784,-0.3864309,-11.54961,11.08065,595637093699446784,42.19611,1,1
595653586373863424,1237671991878156520,529,52025,191,26,1,595653586373863424,-1.62661,-11.88713,10.23708,595653586373863424,39.48855,1,1
595671728315721728,1237671957518876723,529,52025,257,26,1,595671728315721728,0.3245306,-9.495845,9.788877,595671728315721728,42.31721,1,1
596744851681208320,1237651753485729932,530,52026,65,26,1,596744851681208320,-0.3294338,-9.672075,9.275077,596744851681208320,19.5195,1,1
596745401437022208,1237651753485729911,530,52026,67,26,1,596745401437022208,0.2839163,-10.6386,10.8724,596745401437022208,42.943,1,1
596759145332369408,1237674602140139550,530,52026,117,26,1,596759145332369408,-0.1189125,-9.850715,9.670757,596759145332369408,19.52053,1,1
596829239198640128,1237674602676289621,530,52026,372,26,1,596829239198640128,-0.8653204,-11.96553,11.02004,596829239198640128,46.25601,1,1
596830613588174848,1237674602676289826,530,52026,377,26,1,596830613588174848,-0.822222,-10.88629,10.0505,596830613588174848,19.94206,1,1
596839684559104000,1237674602676289706,530,52026,410,26,1,596839684559104000,0.08683691,-10.50264,10.54114,596839684559104000,35.00082,1,1
598979608511014912,1237651735234478093,532,51993,3,26,1,598979608511014912,-0.1982757,-10.65755,10.41503,598979608511014912,35.63746,1,1
598979883388921856,1237651735234478248,532,51993,4,26,1,598979883388921856,-1.962408,-12.16505,10.14345,598979883388921856,33.31552,1,1
598980158266828800,1237651735234478128,532,51993,5,26,1,598980158266828800,-1.192399,-12.25842,10.98186,598980158266828800,42.37137,1,1
598983731679619072,1237651752950956047,532,51993,18,26,1,598983731679619072,-1.354372,-12.21224,10.79547,598983731679619072,43.98724,1,1
600172578643929088,1237651735234543739,533,51994,247,26,1,600172578643929088,-0.7659687,-11.42016,10.61395,600172578643929088,37.5913,1,1
600183573760206848,1237651752414085200,533,51994,287,26,1,600183573760206848,-1.764619,-12.13544,10.32507,600183573760206848,39.93656,1,2
600228653736945664,1237651755098767633,533,51994,451,26,1,600228653736945664,-0.6977627,-10.96977,10.22732,600228653736945664,27.26574,1,1
600229478370666496,1237651821097779258,533,51994,454,26,1,600229478370666496,-0.8243777,-11.64143,10.72747,600229478370666496,41.81533,1,1
600248170068338688,1237651755098833051,533,51994,522,26,1,600248170068338688,0.6763805,-10.6037,11.2189,600248170068338688,31.53528,1,1
600252293236942848,1237651821097779392,533,51994,537,26,1,600252293236942848,-1.223881,-12.43182,11.14635,600252293236942848,48.61478,1,1
601233332537157632,1237651752415789223,534,51997,10,26,1,601233332537157632,-0.03600385,-9.682054,9.581052,601233332537157632,22.9856,1,1
603484857925920768,1237651735237951685,536,52024,9,26,1,603484857925920768,-0.1480391,-10.49382,10.29237,603484857925920768,21.09525,1,3
603628344193345536,1237651737384976472,536,52024,531,26,1,603628344193345536,-1.375497,-12.48144,11.04132,603628344193345536,49.82573,1,1
605763320980465664,1237651735776460868,538,52029,106,26,1,605763320980465664,-1.389519,-12.58578,11.11865,605763320980465664,36.43741,1,1
605765520003721216,1237651735776461018,538,52029,114,26,1,605765520003721216,-0.488326,-10.6346,10.10781,605765520003721216,14.20185,1,1
605766069759535104,1237655468597182871,538,52029,116,26,1,605766069759535104,-1.503694,-11.7247,10.15596,605766069759535104,20.24752,1,1
606934025784813568,1237655468597182863,539,52017,269,26,1,606934025784813568,-1.448826,-12.32108,10.81956,606934025784813568,36.17401,1,1
608017044385851392,1237651736314839047,540,51996,113,26,1,608017044385851392,-1.662064,-11.92421,10.22998,608017044385851392,24.77059,1,1
608026665112594432,1237651736314708252,540,51996,148,26,1,608026665112594432,-1.586579,-12.38571,10.72392,608026665112594432,40.63911,1,1
608118749211420672,1237655469135495480,540,51996,483,26,1,608118749211420672,0.1563713,-9.541641,9.645287,608118749211420672,13.94896,1,1
608127820182349824,1237651736314773859,540,51996,516,26,1,608127820182349824,-0.2429245,-10.40893,10.10729,608127820182349824,18.5497,1,1
608128095060256768,1237651736314773623,540,51996,517,26,1,608128095060256768,-1.037864,-12.35101,11.254,608128095060256768,31.87734,1,1
608128919693977600,1237651736314773622,540,51996,520,26,1,608128919693977600,-1.777259,-11.8366,10.01624,608128919693977600,23.56427,1,1
608135241885837312,1237655469135626467,540,51996,543,26,1,608135241885837312,-9999.0,-9999.0,10.50921,608135241885837312,40.94197,1,1
608139639932348416,1237655469135626444,540,51996,559,26,1,608139639932348416,-0.9484141,-11.65244,10.65035,608139639932348416,38.39163,1,1
608148436025370624,1237655469135692013,540,51996,591,26,1,608148436025370624,-0.6479758,-9999.0,10.68757,608148436025370624,22.83036,1,1
608150635048626176,1237655469135692305,540,51996,599,26,1,608150635048626176,-9999.0,-9999.0,9.585199,608150635048626176,14.64275,1,1
608150909926533120,1237655469135692130,540,51996,600,26,1,608150909926533120,-9999.0,-9999.0,10.69678,608150909926533120,33.5013,1,1
611534932191242240,1237653587406684481,543,52017,623,26,1,611534932191242240,0.1627968,-10.28406,10.4023,611534932191242240,28.3891,1,2
611535481947056128,1237653587406684570,543,52017,625,26,1,611535481947056128,-1.587674,-12.08261,10.42575,611535481947056128,28.90313,1,1
611536306580776960,1237653587406684364,543,52017,628,26,1,611536306580776960,-1.364495,-12.37778,10.95636,611536306580776960,42.90431,1,1
612512126237435904,1237654654172070143,544,52201,82,26,1,612512126237435904,0.04416413,-10.46343,10.45582,612512126237435904,14.30759,1,1
612523121353713664,1237654628400169209,544,52201,122,26,1,612523121353713664,-1.352336,-12.23854,10.8126,612523121353713664,34.03522,1,1
612524495743248384,1237654654171938965,544,52201,127,26,1,612524495743248384,-0.7749161,-12.44398,11.61971,612524495743248384,43.10469,1,1
612565177673476096,1237654391639507212,544,52201,275,26,1,612565177673476096,-0.3615539,-11.16484,10.76021,612565177673476096,28.49518,1,1
612572874254870528,1237654391639376175,544,52201,303,26,1,612572874254870528,-1.069666,-12.41222,11.28539,612572874254870528,35.18917,1,1
612576997423474688,1237654391639441458,544,52201,318,26,1,612576997423474688,-1.814672,-12.24524,10.36816,612576997423474688,23.45528,1,1
613665239073843200,1237654390566748171,545,52202,181,26,1,613665239073843200,0.7447891,-10.03401,10.72243,613665239073843200,17.5751,1,1
613665513951750144,1237653587944734748,545,52202,182,26,1,613665513951750144,-1.249032,-11.42688,10.10821,613665513951750144,31.67603,1,1
613666338585470976,1237653587944669285,545,52202,185,26,1,613666338585470976,-1.085422,-12.09509,10.99935,613666338585470976,42.10972,1,1
613667438097098752,1237654390566617171,545,52202,189,26,1,613667438097098752,-1.149704,-11.90899,10.72793,613667438097098752,34.57781,1,1
613670461754075136,1237653587944735007,545,52202,200,26,1,613670461754075136,-0.2314049,-9.927876,9.64779,613670461754075136,8.947325,1,1
613721589044766720,1237654391103553687,545,52202,386,26,1,613721589044766720,0.4698708,-10.47709,10.901,613721589044766720,30.74049,1,1
613722963434301440,1237653588481540142,545,52202,391,26,1,613722963434301440,0.3228765,-10.24723,10.52568,613722963434301440,30.27114,1,1
613734508306393088,1237654391103619080,545,52202,433,26,1,613734508306393088,-0.7749413,-12.06064,11.21529,613734508306393088,39.8666,1,1
613735058062206976,1237654391103619286,545,52202,435,26,1,613735058062206976,-1.435295,-12.10385,10.61642,613735058062206976,31.38943,1,1
618241402760882176,1237654383585394820,549,51981,445,26,1,618241402760882176,-1.021573,-11.46789,10.39758,618241402760882176,27.59007,1,1
619309852816074752,1237654391644618779,550,51959,236,26,1,619309852816074752,0.1181071,-10.50538,10.56489,619309852816074752,28.76966,1,2
619310952327702528,1237654391644618891,550,51959,240,26,1,619310952327702528,0.5223438,-9.961228,10.41594,619310952327702528,25.73547,1,1
619321122810259456,1237654383585329365,550,51959,277,26,1,619321122810259456,-1.707816,-12.47292,10.71634,619321122810259456,38.94851,1,1
619343662798628864,1237654383585394819,550,51959,359,26,1,619343662798628864,-0.8700085,-12.17523,11.2807,619343662798628864,43.89958,1,1
621507227357833216,1237654654179803317,552,51992,38,26,1,621507227357833216,-1.326338,-11.66204,10.26558,621507227357833216,32.42472,1,1
621515198817134592,1237654654179737747,552,51992,67,26,1,621515198817134592,-0.2043624,-11.61653,11.33946,621515198817134592,61.375,1,1
