Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm_tot_p50,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist
228239,1237661949201481916,1939990751068841984,76,232.746404643,7.870415507,-19.97409,0.044752021,0.044268377,0.04374,420825,10.166,14.675770306132936,16.612144,7271700780.167856,39,232.373444842,7.573251432,-23.380884,29.796738653925544,10.13182,-1.430591,-11.562410999999999,-0.6728649999999998,Q,46
228263,1237661872407380128,1548188015073978368,226,197.157274972,43.950495572,-19.167618,0.037055059,0.03639533,0.03701,253468,9.608,13.939770306132937,16.966632,3459769772.5840707,24,197.157967543,43.73753701,-22.773809,13.3806178846926,9.604774,-0.5034314,-10.108205400000001,0.6232267999999994,M,13
228357,1237660634917634184,1368112468554967040,260,145.614965726,39.65854535,-21.150433,0.041864156,0.041085858,0.04155,242657,10.726,14.051770306132935,15.268829,21486872163.70119,6,145.887856213,39.415110396,-22.995268,20.21903790941713,10.73674,-0.9057473,-11.642487299999999,-0.5714652999999998,Q,24
228547,1237661388141232227,1490830616688617472,70,212.248945745,55.229827252,-20.341804,0.042633312,0.042262167,0.04209,356058,10.276,14.390770306132936,16.110775,10202852307.011274,27,212.506606523,54.881720834,-23.089722,23.756606955979766,10.25765,0.09991295,-10.15773705,0.7695579499999994,M,37
228549,1237661388141363318,1490840512293267456,70,212.77277786,55.149065665,-20.574351,0.042603306,0.042235564,0.04209,356058,10.027,14.390770306132936,15.896747,12639805758.448713,23,212.506606523,54.881720834,-23.089722,19.34191153266174,9.934536,0.1434467,-9.7910893,1.0392715,M,29
228736,1237661382234472533,1793576468844931072,1006,143.39302475,33.64862353,-21.315399,0.028207496,0.027360974,0.02819,189937,10.637,13.222770306132936,14.208806,25012643889.238956,4,143.503961188,33.990717978,-22.011384,22.260837606120084,10.5635,-0.9425951,-11.5060951,-0.48704509999999956,Q,13
228737,1237661382234472656,1793576193967024128,1006,143.41917923,33.642336692,-18.025165,0.028113687,0.027266895,0.02819,189937,8.898,13.222770306132936,17.507439,1207997401.2674618,14,143.503961188,33.990717978,-22.011384,22.33238171619562,8.669916,-0.7788917,-9.4488077,1.0021670999999994,M,14
228752,1237661382771409032,1793578667868186624,1006,143.373859439,33.974308512,-20.166544,0.028262779,0.027420629,0.02819,189937,10.299,13.222770306132936,15.379402,8681956389.593943,8,143.503961188,33.990717978,-22.011384,6.85635544219515,10.2078,-1.98699,-12.194790000000001,-1.2824500000000008,Q,6
228753,1237661382771409041,1793722978769332224,1006,143.3571267,34.048088622,-21.927277,0.028054581,0.027213514,0.02819,189937,11.069,13.222770306132936,13.61449,43945134699.6433,2,143.503961188,33.990717978,-22.011384,8.45389118575448,10.98757,-1.581948,-12.569518,-1.4232470000000017,Q,9
228754,1237661382771409213,1793580042257721344,1006,143.35629102,33.986483386,-17.882766,0.027339875,0.02649801,0.02819,189937,9.251,13.222770306132936,17.668738,1059513268.8929425,15,143.503961188,33.990717978,-22.011384,7.697765190284002,9.03054,-2.392575,-11.423115,-0.8639529999999986,Q,7
228755,1237661382771474612,1793731774862354432,1006,143.476292605,34.061865821,-20.577487,0.027317687,0.026475945,0.02819,189937,10.232,13.222770306132936,14.963618,12676366877.920109,6,143.503961188,33.990717978,-22.011384,4.696803946124985,10.12682,-0.1419004,-10.268720400000001,0.619325599999998,M,4
228905,1237661874014650484,1543765500016748544,1483,186.509436984,45.892059947,-20.40666,0.024343808,0.023647675,0.02479,379284,10.107,13.218770306132937,14.820589,10830886381.282955,4,186.328996458,45.847464142,-22.194522,8.37668887473368,9.942069,-0.1293447,-10.0714137,0.7612069999999989,M,5
228906,1237661874014716002,1543767699040004096,1483,186.70082288,45.877805576,-19.857135,0.025124571,0.024429142,0.02479,379284,9.924,13.218770306132937,15.361057,6529110218.037487,6,186.328996458,45.847464142,-22.194522,16.380529562567983,9.753315,-0.1264268,-9.879741800000001,0.896252699999998,M,9
228923,1237661948641411340,1812725565921191936,2345,179.101089776,11.506078246,-17.262979,0.022756963,0.021614794,0.02236,381993,8.728,13.736770306132936,17.764483,598675657.7222581,9,178.869590386,11.968362452,-22.994571,32.3495971645506,,,,,X,7
228933,1237661949178216474,1812743158107236352,2345,178.904202554,11.997351853,-20.304709,0.021709484,0.020569826,0.02236,381993,10.339,13.736770306132936,14.737622,9860151775.326923,2,178.869590386,11.968362452,-22.994571,2.8006003200102763,9.880844,-2.95893,-12.839774,-2.0255208000000007,Q,3
228955,1237661949201416557,1939989651557214208,76,232.683574161,7.870112412,-20.689349,0.045387281,0.04490243,0.04374,420825,10.238,14.675770306132936,15.904304,14052047203.49264,19,232.373444842,7.573251432,-23.380884,26.84693213865379,10.242,-0.04626165,-10.28826165,0.6343383499999984,M,43
229187,1237661387616747577,1505480229353711616,379,245.748650894,37.949089211,-21.523528,0.032054016,0.031951703,0.03312,186302,10.918,13.831770306132936,14.253892,30297807365.2706,3,245.430275475,37.996042792,-22.522548,16.04293729815253,10.97081,-1.235731,-12.206541,-1.0652980000000003,Q,12
229190,1237661387619172464,1507597888748808192,10236,250.250316772,33.773055867,-22.094361,0.031222338,0.031179415,0.03108,186305,11.1,13.229770306132936,13.663369,51255963297.29981,2,250.094534086,33.679750968,-22.096308,10.032001116920547,11.13752,-1.41749,-12.55501,-1.3637540000000001,Q,2
229527,1237660635452801172,1365882937995716608,2068,141.022381778,38.117922371,-19.903301,0.028972432,0.028203243,0.02841,212998,9.844,13.214770306132936,15.696796,6812717804.137506,4,141.219650702,38.351776353,-22.13996,17.6262517102327,9.714193,-0.284722,-9.998915,0.7653429000000003,M,10
229529,1237660635452997917,1366888987091822592,2068,141.549059204,38.386931452,-18.648769,0.029009925,0.028240599,0.02841,212998,9.408,13.214770306132936,16.952112,2145396659.170792,8,141.219650702,38.351776353,-22.13996,16.376885423633723,9.276186,-0.7094501,-9.985636099999999,0.6472197000000008,M,8
229729,1237660635995242518,1608994305047816192,1949,156.022999537,43.959254356,-19.475663,0.043584095,0.042825464,0.04429,203201,9.321,13.843770306132937,17.100523,4594785056.997732,8,155.99500673,43.855762221,-22.600634,6.624920356488718,9.100978,-0.09777217,-9.19875017,1.3815432299999983,M,3
229758,1237661139030900756,1794840357477836800,1296,145.81401352,36.231429329,-19.335664,0.024253314,0.023425004,0.02313,192098,10.005,13.234770306132937,15.703152,4038923245.083156,6,145.82979462,36.247814537,-22.125551,1.3036420507936173,9.896727,-1.81664,-11.713367,-0.8943489000000007,Q,3
229760,1237661139033456849,1605691647046215680,112,152.683602701,38.511931051,-18.200965,0.024195734,0.02336397,0.02364,192103,9.337,14.372770306132937,16.931725,1420319337.6241481,42,153.460530226,38.764911915,-23.1631,41.3103994516347,9.167945,-1.398913,-10.566858,0.03352549999999965,G,40
229821,1237661418747461854,1488565617752565760,1248,206.466758275,56.630409569,-20.176313,0.03516477,0.034767848,0.03522,239290,10.296,13.795770306132937,15.859794,8760425486.537018,7,206.412250683,56.616505963,-22.662169,2.0767948580051487,10.18736,-1.982974,-12.170334,-1.264126000000001,Q,2
229822,1237661418747592803,1488587333107214336,1248,206.719730235,56.537151017,-20.568507,0.035320169,0.034923706,0.03522,239290,10.497,13.795770306132937,15.47252,12571954483.66673,4,206.412250683,56.616505963,-22.662169,11.751698717628049,10.49156,-0.7801641,-11.2717241,-0.27425610000000056,G,7
229934,1237661849862340734,1547012912005015552,1301,196.24271228,43.552301526,-21.665681,0.036703444,0.03603095,0.03835,260338,10.775,12.952770306132937,14.537234,34536028974.02383,2,196.260621985,43.553466008,-21.808776,0.8188239158257752,10.6624,-1.326014,-11.988414,-0.9396940000000011,Q,2
229935,1237661849862537329,1548195711655372800,226,196.822683802,43.526158159,-19.210215,0.036087346,0.035418835,0.03701,253468,9.478,13.939770306132937,16.886198,3598205806.068502,23,197.157967543,43.73753701,-22.773809,20.22088728177953,9.397467,-0.3911083,-9.788575300000002,0.8806647999999981,M,20
229936,1237661849862602770,1546989272505018368,226,196.897943941,43.442100534,-20.203642,0.03612498,0.03545581,0.03701,253468,10.307,13.939770306132937,15.864384,8983732254.355862,13,197.157967543,43.73753701,-22.773809,22.013751843673095,10.16301,-1.708534,-11.871544,-0.9726410000000012,Q,21
229937,1237661849862668352,1548186915562350592,226,197.120959264,43.505171223,-20.35483,0.036230218,0.035563678,0.03701,253468,10.222,13.939770306132937,15.773918,10325997129.911236,11,197.157967543,43.73753701,-22.773809,14.6966920340291,10.24249,-0.09954809,-10.34203809,0.5807089099999985,M,14
229938,1237661849862668388,1546987348359669760,226,197.248670373,43.438539453,-20.208816,0.036640743,0.035974212,0.03701,253468,10.283,13.939770306132937,15.936378,9026645772.000263,12,197.157967543,43.73753701,-22.773809,19.234724020779367,10.18236,-1.276365,-11.458725,-0.554017,Q,18
229939,1237661849862733931,1548182242637932544,226,197.322038426,43.362765282,-20.054448,0.036638887,0.035971817,0.03701,253468,10.225,13.939770306132937,16.093296,7830314399.176639,14,197.157967543,43.73753701,-22.773809,24.704520634038328,10.14322,-1.764844,-11.908064,-1.015098,Q,24
229951,1237661850399473726,1547004940545714176,226,196.983476468,43.792618298,-18.912987,0.036672525,0.03600915,0.03701,253468,9.621,13.939770306132937,17.22372,2736495888.720182,29,197.157967543,43.73753701,-22.773809,8.641046023052304,9.536696,-1.391057,-10.927753,-0.21674420000000083,G,9
230155,1237661949719478394,1819500207235164160,1701,189.093674218,12.454950705,-20.241617,0.045390515,0.04431468,0.04525,230156,10.286,13.484770306132937,16.361129,9303509383.615591,7,189.115950354,12.405179826,-22.441204,3.4128604045738555,10.28027,-0.6621882,-10.942458199999999,-0.008377199999999974,G,6
230156,1237661949719478406,6083503928552124416,1701,189.115950354,12.405179826,-22.441204,0.045215219,0.044139218,0.04525,230156,11.225,13.484770306132937,14.138071,70547495416.09976,1,189.115950354,12.405179826,-22.441204,0.0,,,,,X,1
230203,1237661950272471191,1933310118049376256,1685,226.58588964,9.64928512,-21.67136,0.044823877,0.04423263,0.04447,230204,10.907,13.550770306132936,14.877548,34717144734.51643,3,226.650594164,9.649493156,-22.344763,4.008007343755602,10.85098,-1.440097,-12.291077,-1.1857830000000007,Q,5
230204,1237661950272471286,1933311217561004032,1685,226.650594164,9.649493156,-22.344763,0.044722761,0.044132683,0.04447,230204,11.204,13.550770306132936,14.209661,64551330773.919914,1,226.650594164,9.649493156,-22.344763,0.0,11.15991,-1.244122,-12.404032,-1.2060590000000015,Q,1
230205,1237661950272471368,1933322762433095680,1685,226.699257863,9.764974505,-19.671307,0.044785963,0.044197273,0.04447,230204,9.544,13.550770306132936,16.90759,5502028048.166158,7,226.650594164,9.649493156,-22.344763,7.856938843531011,9.374855,-0.1555704,-9.5304254,1.132031099999999,M,7
230206,1237661950272471459,1933308468781934592,1685,226.677045876,9.665342096,-19.106088,0.04482293,0.0442334,0.04447,230204,9.376,13.550770306132936,17.489254,3269152649.8110085,10,226.650594164,9.649493156,-22.344763,1.9173405013878229,9.248655,-0.490669,-9.739324,0.8852724999999992,M,3
230350,1237661463307878890,1772329239408830464,2519,247.217756621,25.597807109,-21.042269,0.04096038,0.04083068,0.04034,391055,10.635,13.183770306132937,15.306833,19449462330.50908,3,247.192214312,25.494703293,-22.157553,6.638053437556929,10.62906,-1.526411,-12.155471,-1.116753000000001,Q,5
230351,1237661463307944094,1771189041656522752,713,247.252035731,25.592394259,-19.062687,0.041670342,0.04154127,0.04251,236659,9.793,13.664770306132937,17.277106,3141049640.839458,15,247.264713576,25.713383124,-22.503263,7.635791972965996,9.831829,-0.861747,-10.693576,0.10597269999999881,G,5
230352,1237661463308075295,1771198387505358848,713,247.61046287,25.45971244,-20.88034,0.041567647,0.041444845,0.04251,236659,10.748,13.664770306132937,15.571159,16754674691.564596,4,247.264713576,25.713383124,-22.503263,25.25766764216151,10.85423,-0.4356582,-11.2898882,-0.18361920000000076,G,17
230611,1237661385998270474,1496344936994334720,2067,225.708269963,48.783551051,-19.401906,0.026336329,0.026026025,0.02623,179646,9.72,13.218770306132937,16.009806,4293014941.4034367,5,225.984755685,48.550244272,-22.217136,18.615088013181488,9.587398,-0.8237929,-10.411190900000001,0.3150284999999986,G,10
230917,1237661381704286284,2249694856270080000,174,161.194377852,38.732033097,-20.708849,0.035885645,0.03503157,0.03668,212305,10.555,14.099770306132935,15.267686,14306704267.925415,14,161.918683713,38.93158051,-22.838443,37.60310219919352,10.50295,-1.790577,-12.293527000000001,-1.2926420000000007,Q,32
230918,1237661381704482927,1613437707168540672,174,161.861544127,38.936386397,-21.760753,0.035868663,0.035016593,0.03668,212305,10.464,14.099770306132935,14.342559,37696514823.8003,3,161.918683713,38.93158051,-22.838443,2.8089775133376413,10.34041,0.5822275,-9.7581825,1.1939405,M,5
230919,1237661381704483086,2259779027852093440,174,161.892680352,38.841363449,-19.001468,0.036670608,0.03581703,0.03668,212305,9.701,14.099770306132935,17.096794,2968842783.968732,32,161.918683713,38.93158051,-22.838443,5.809418157925076,9.586384,-1.58013,-11.166514000000001,-0.44059880000000184,Q,11
230920,1237661381704548427,1613427811563890688,174,161.91446654,38.952679401,-20.491841,0.038258128,0.037406225,0.03668,212305,10.432,14.099770306132935,15.610853,11714841040.482025,17,161.918683713,38.93158051,-22.838443,1.3416062454973932,10.25158,-0.6050202,-10.8566002,0.06887379999999865,G,3
230921,1237661381704548428,2259775454439303168,174,161.909766041,38.924104487,-21.308874,0.036525767,0.035673432,0.03668,212305,10.655,14.099770306132935,14.775476,24862775013.433224,6,161.918683713,38.93158051,-22.838443,0.6408182767668681,10.55274,-0.042424,-10.595164,0.42065799999999953,M,2
230922,1237661381704548644,1613440181069703168,174,161.871416213,38.967120204,-19.103617,0.035949898,0.035098284,0.03668,212305,9.438,14.099770306132935,16.974049,3261720926.7224445,31,161.918683713,38.93158051,-22.838443,3.2126494638825442,9.265465,-1.03271,-10.298175,0.33146449999999916,G,6
230929,1237661382241222750,1613469867883653120,174,161.270048294,39.333562703,-20.432637,0.035811921,0.034966957,0.03668,212305,10.349,14.099770306132935,15.656537,11093147816.156652,18,161.918683713,38.93158051,-22.838443,40.463611316467585,10.26298,-1.660002,-11.922982000000001,-0.9940880000000014,Q,37
231023,1237661971730334008,2027864824083408896,242,203.249786171,7.326174201,-18.092579,0.023113452,0.022150902,0.02401,558152,9.314,13.784770306132936,17.073994,1285380182.974168,24,203.116412501,7.316439183,-22.536273,8.334268885625772,9.116032,-2.181947,-11.297979000000002,-0.7131694000000017,Q,9
231024,1237661971730596011,2027880217246197760,3094,203.846574921,7.190403856,-17.470266,0.024000171,0.023044426,0.02418,305190,9.026,13.217770306132936,17.702732,724613465.0451027,8,204.109164179,7.369588176,-22.272178,19.864493065291363,,,,,X,5
231171,1237660669818241081,1799251049060526080,7158,155.862761599,10.60350484,-21.908792,0.044935931,0.043786865,0.04575,231171,10.938,13.071770306132937,14.708841,43203287980.83722,1,155.862761599,10.60350484,-21.908792,0.0,10.84569,-1.105496,-11.951186,-0.8474789999999999,Q,1
231196,1237661417673916574,1487486446636918784,9790,206.511630181,55.715391463,-22.222803,0.040394942,0.03998446,0.04036,231196,11.048,13.394770306132937,14.133298,57692744598.210045,1,206.511630181,55.715391463,-22.222803,0.0,11.0988,0.1570131,-10.9417869,0.23785309999999882,G,1
231214,1237661418212294709,1491931497236555776,70,212.505635571,54.89003093,-18.840989,0.040407028,0.040033396,0.04209,356058,9.723,14.390770306132936,17.55652,2560917571.4105906,56,212.506606523,54.881720834,-23.089722,0.523316598237117,9.941751,-1.335701,-11.277452,-0.4449266999999999,Q,2
231229,1237661418749165591,1490841886682802176,70,212.821662377,55.306778768,-22.192712,0.042643604,0.042278457,0.04209,356058,11.043,14.390770306132936,14.242708,56115753651.63444,4,212.506606523,54.881720834,-23.089722,29.01004472069148,11.12543,-1.178937,-12.304367,-1.1167379999999998,Q,44
231230,1237661418749231206,1490852881799079936,70,213.033397016,55.229980912,-21.340081,0.042670325,0.042305958,0.04209,356058,10.652,14.390770306132936,15.089582,25587767741.458225,9,212.506606523,54.881720834,-23.089722,28.952189290600636,10.65656,0.4733964,-10.1831636,0.8638043999999994,M,43
231314,1237661463842390293,1583071392365045760,180,242.873145246,29.450146155,-20.706405,0.032565796,0.03237289,0.03296,231317,10.535,14.209770306132937,15.127415,14274535992.889578,7,243.146769603,29.365063759,-22.993,15.902545515078035,10.54508,-0.9184291,-11.4635091,-0.44998509999999925,Q,22
231315,1237661463842455568,1583052425789466624,180,242.985847255,29.454536336,-21.100519,0.031894349,0.03170349,0.03296,231317,10.716,14.209770306132937,14.719873,20521429029.12846,5,243.146769603,29.365063759,-22.993,10.449176576835063,10.74369,-0.9526307,-11.696320700000001,-0.6232137000000009,Q,14
