specobjid,d4000_n,d4000_n_err,lick_hd_a,lick_hd_a_err
2224781296637339648,1.957002,0.02902664,-1.763367,0.6823255
2224799163701291008,1.897528,0.0239036,-1.650446,0.5812805
2224799713457104896,1.970876,0.05284223,-1.972839,1.175052
2227091371775256576,1.960669,0.01863258,-3.114272,0.4937879
2227093845676419072,1.286196,0.01755136,2.420998,0.7093909
2227096044699674624,2.024867,0.0142534,-2.656067,0.3800098
2227110063472928768,1.222587,0.01464027,3.354688,0.6309893
2228315677268142080,1.813068,0.02564749,-1.763057,0.7311719
2228317601413490688,1.903865,0.01224251,-1.740551,0.3665731
2228320350192560128,1.314707,0.03109751,1.880257,1.298834
2230469895961733120,1.412218,0.02168978,2.883377,0.7571334
2230471270351267840,1.38133,0.02073297,3.158755,0.746514
2230472369862895616,1.523483,0.0465021,3.731266,1.353602
2235011153325484032,1.979339,0.01084125,-2.349626,0.3172227
2235015551371995136,1.345179,0.02134909,4.440248,0.8511102
2235015826249902080,1.67703,0.02256902,0.4189236,0.7711175
2238346797363783680,1.938701,0.01298673,-2.150707,0.3721338
2238413317817264128,1.870589,0.01641276,-1.721754,0.4651081
2238414692206798848,1.835815,0.01460034,-1.192721,0.4367366
2238420189764937728,1.19553,0.01668813,4.46573,0.7579412
2239481773325051904,1.990864,0.0142817,-2.944667,0.3870642
2239482048202958848,1.67156,0.03349997,-0.8944812,0.9729757
2239483422592493568,1.416881,0.03121543,3.320324,1.049869
2240547469937108992,1.163041,0.005793368,2.209347,0.3022242
2240547744815015936,1.455945,0.02101914,1.852204,0.7321064
2240549119204550656,1.855298,0.01892162,-2.600733,0.535176
2243930122325354496,1.901441,0.02055035,-1.505218,0.545589
2243930946959075328,1.24419,0.008290739,4.230396,0.3685381
2243933145982330880,1.702643,0.06866633,1.956934,1.747534
2243933970616051712,1.337255,0.02258677,2.013957,0.8936011
2243934795249772544,1.427493,0.01436422,2.606372,0.5283146
2243951562802096128,1.986009,0.01176091,-2.302819,0.3369368
2243971354011396096,1.944478,0.01902524,-2.181723,0.5094178
2243971628889303040,1.967209,0.01712235,-2.588117,0.4669523
2244035950319527936,1.722921,0.05793918,-1.358614,1.590497
2244039523732318208,1.994628,0.01181778,-3.017946,0.3462423
2244052168116037632,1.904631,0.02080805,-2.256729,0.5707256
2244053542505572352,1.759442,0.07150825,-2.470466,1.925631
2244054916895107072,1.944512,0.02040559,-1.096047,0.5274013
2244058215429990400,1.773039,0.02419329,-1.415087,0.7122395
2244061239086966784,1.881336,0.01155261,-1.751162,0.3586916
2244070310057895936,1.915759,0.01208656,-2.652016,0.3666317
2246243763846408192,1.676715,0.04612754,1.554317,1.232335
2246256683108034560,1.485891,0.0317336,2.250347,1.048378
2246257232863848448,1.996873,0.01265772,-2.927199,0.3531062
2248450484136339456,1.712903,0.01331962,-1.312308,0.4230708
2248454882182850560,1.891424,0.01311395,-2.813854,0.3770544
2249551370002655232,1.207405,0.01999737,1.787628,0.9231697
2249551644880562176,1.966437,0.01646998,-2.232855,0.44485
2249552469514283008,1.86051,0.02087358,-1.856883,0.5699885
2249558516828235776,1.354312,0.0269518,2.879765,1.028131
2249578857793349632,1.616044,0.01937401,-0.5270573,0.6281717
2249586829252651008,1.636034,0.02150369,0.3897973,0.6557085
2249592601688696832,1.762268,0.00934769,-1.345755,0.3119859
2249596175101487104,1.799983,0.02410218,-1.364881,0.678246
2249600023392184320,1.392585,0.03392247,1.862518,1.262374
2249650051171248128,1.854009,0.02129002,-2.218552,0.6062979
2249650326049155072,1.873427,0.01869345,-1.824816,0.5283976
2249650875804968960,1.411151,0.05398525,0.3113551,2.035843
2250723725450176512,1.34161,0.03632578,2.080138,1.438328
2250724550083897344,1.989048,0.01059342,-2.256131,0.3075754
2250725374717618176,1.281793,0.03643527,2.372077,1.529413
2250736369833895936,1.467682,0.05277088,0.9389409,1.788249
2250781174932727808,1.95385,0.01430711,-1.454355,0.3955138
2250792444926912512,1.353681,0.03221526,0.7215012,1.273558
2250794094194354176,1.890167,0.01146218,-1.607539,0.347203
2256360650613745664,1.612515,0.013255,0.5300245,0.4324219
2256361750125373440,1.787394,0.01059273,-0.2299449,0.3204509
2256369721584674816,1.360827,0.01242243,2.311558,0.496247
2256382091090487296,1.989676,0.01363069,-0.9093729,0.3575187
2258720473066006528,1.937704,0.01846054,-1.463005,0.4923632
2259681446195128320,1.486009,0.02450548,-1.341628,0.8842742
2259681721073035264,1.692007,0.01984955,-0.9221196,0.6202235
2259682270828849152,1.909002,0.01824878,-2.706861,0.5106221
2259683095462569984,1.672574,0.03674795,-1.378198,1.059671
2259721303491635200,1.327798,0.01578676,2.07665,0.6309215
2259722677881169920,1.718615,0.01524668,0.7283752,0.4540308
2259723777392797696,1.721698,0.04197377,-1.628343,1.152799
2259728725195122688,1.366922,0.02164902,0.8420802,0.8535812
2259775454439303168,1.525874,0.01988263,0.6290246,0.6825448
2260879364096813056,1.249127,0.03994335,4.145283,1.593273
2260881837997975552,1.230279,0.02608133,2.297165,1.152882
2260895032137508864,1.40235,0.01210489,2.294492,0.4559956
2262008294891612160,1.875963,0.02943796,-1.942036,0.7326171
2262041829996259328,1.944373,0.0145009,-2.138024,0.4104183
2264188619654719488,1.742085,0.01247523,-0.2251904,0.3805626
2264352172009351168,1.161708,0.02682471,3.852389,1.279179
2265438489396930560,1.873976,0.02009515,-1.805674,0.5529609
2265447560367859712,1.823276,0.01500649,-2.16072,0.4542812
2265454707193440256,1.34008,0.0258094,1.653885,1.048195
2265457455972509696,1.912133,0.01535514,-2.075782,0.4410055
2265458280606230528,1.166525,0.02816646,2.448662,1.402912
2267577588715120640,1.905984,0.0172693,-2.000327,0.4525821
2269815100565121024,1.919814,0.02754385,-2.638256,0.6897125
2269825820803491840,1.961585,0.02125468,-3.467431,0.5596544
2269826645437212672,1.864359,0.0376812,-1.618693,0.9450004
2271052045693773824,1.855499,0.03848708,-2.018843,0.9997941
2271052870327494656,1.846782,0.02092052,-2.005876,0.5869094
2271053969839122432,1.995629,0.02081879,-2.84222,0.5413181
2271061391542609920,1.86407,0.01365271,-2.070613,0.4053381
2271066339344934912,1.76774,0.02032917,-3.681818,0.6357907
2272166955953711104,1.62481,0.0188284,0.110574,0.5801744
2272168055465338880,1.961643,0.01342134,-1.884375,0.3633634
2272169429854873600,1.839074,0.01199633,-1.38963,0.3480488
2272169979610687488,1.934012,0.01273689,-2.051162,0.3550785
2272170529366501376,1.906133,0.01560269,-1.747363,0.4183449
2275478129768163328,1.175162,0.03579536,3.497774,1.643083
2275478404646070272,1.923202,0.01511084,-1.908883,0.406268
2276735427220105216,1.541772,0.03784985,0.8630728,1.269168
2276735976975919104,1.422361,0.03133847,2.251648,1.151447
2277731310279616512,1.206675,0.01398562,4.510475,0.6174553
2277751926122637312,1.835301,0.02732335,-1.532865,0.7142565
2277753025634265088,1.996566,0.01478288,-2.690755,0.3992833
2277763745872635904,1.835004,0.02524249,-1.840412,0.6709832
2277768418797053952,1.202299,0.02583898,3.294845,1.135049
2277769243430774784,1.528259,0.05267489,3.201507,1.569972
2277769793186588672,1.305933,0.04611716,6.5632,1.558605
2278904208470075392,1.300859,0.01410142,1.96563,0.5883671
2278906957249144832,1.840157,0.03113963,-0.9386657,0.8045748
2278909156272400384,1.102974,0.008936112,3.366267,0.4669894
2278909431150307328,1.868358,0.0227758,-2.414516,0.6065302
2285638167367280640,1.639121,0.0150516,1.372722,0.4671743
2285640641268443136,1.998295,0.01432182,-2.381572,0.3914983
2285641191024257024,1.702093,0.02041988,-0.2366706,0.6051654
2287955393424418816,1.625812,0.05298263,2.223239,1.452505
2287956218058139648,1.688788,0.0271228,-0.349093,0.7691313
2287956767813953536,1.926589,0.01300582,-1.959342,0.3631207
2287957867325581312,1.676709,0.05973791,0.710479,1.570781
2288979307940308992,1.542229,0.0276616,-0.06312549,0.8912034
2288980132574029824,1.812641,0.01537976,-1.484848,0.4503739
2288989203544958976,1.559915,0.01053949,1.226376,0.3691377
2288992227201935360,1.112434,0.0611654,6.128303,2.793062
2289079638376343552,1.954252,0.01375818,-2.538603,0.3839093
2289098879829829632,1.944116,0.01160065,-2.203287,0.3378748
2289099704463550464,1.89584,0.0120084,-2.174731,0.3587124
2290201964702623744,1.652062,0.01301286,0.05211147,0.4325466
2290213234696808448,1.628447,0.01833107,0.08223353,0.5933635
2290219556888668160,1.860423,0.01212007,-1.450251,0.3692942
2291306698507315200,1.9882,0.02510112,-2.640742,0.6435261
2291310546798012416,1.670244,0.03823517,0.5846521,1.085243
2293608526267836416,1.297071,0.02062404,3.063811,0.8611403
2293609076023650304,1.614807,0.03411592,2.475772,0.9972944
2293611275046905856,1.981872,0.01242236,-2.233163,0.3566793
2293617872116672512,1.867852,0.01478828,-2.367005,0.4442858
2344135482134259712,1.673111,0.02573892,-1.267275,0.7858573
2344136581645887488,1.859953,0.01258141,-1.558518,0.3712603
2344137406279608320,1.245225,0.03241273,5.955478,1.225615
2352177587406530560,1.994401,0.009643979,-2.394117,0.2691297
2352178412040251392,1.951925,0.01166456,-1.476045,0.3114121
2353222122865715200,1.353922,0.01643745,2.072887,0.6634445
2353287818685474816,1.080044,0.02748746,1.536567,1.614183
2354359567376214016,1.855845,0.03443161,-1.019851,0.8797798
2354371112248305664,1.951541,0.01746,-1.76857,0.4603024
2354373861027375104,1.388581,0.02913773,3.223138,1.095526
2355510481390692352,2.016491,0.01419413,-2.295757,0.3802283
2355511580902320128,2.077041,0.0147868,-2.457069,0.3805874
2355515704070924288,1.550313,0.02425658,1.814175,0.7826861
2356517640047978496,1.884635,0.01729456,-2.128428,0.4785536
2356517914925885440,1.942935,0.02017183,-2.930078,0.5306678
2356518464681699328,1.945477,0.01740363,-2.583211,0.4607629
2356518739559606272,1.889654,0.02202078,-3.206717,0.590278
2356519014437513216,1.919505,0.02097543,-1.517458,0.5380388
2356519564193327104,1.814677,0.0194981,-2.32627,0.5477788
2356530284431697920,1.720012,0.04469706,-0.5698931,1.101518
2356597354640992256,1.971113,0.01107126,-1.916919,0.3225543
2356597629518899200,1.543922,0.07835666,-1.027491,2.545116
2356599828542154752,1.855381,0.03312845,-1.317267,0.8628644
2356600653175875584,1.971501,0.01530215,-1.873451,0.4137014
2356600928053782528,1.843032,0.01530389,-1.382395,0.4469429
2356609999024711680,1.698029,0.07013877,1.764042,1.850029
2356652055344474112,1.545725,0.0177421,0.1555579,0.6152592
2356655353879357440,1.307268,0.04048506,-0.1414549,1.75524
2356655628757264384,1.958041,0.01230438,-2.713152,0.3600328
2356655903635171328,1.241978,0.0179584,4.579296,0.7751165
2356663050460751872,1.999911,0.01776834,-2.177021,0.4755059
2356664974606100480,1.307815,0.03367052,1.214242,1.397051
2356674870210750464,1.350108,0.0277604,2.345661,1.0835
2356675145088657408,1.80981,0.01860887,-1.769379,0.5500991
2356675694844471296,1.828555,0.01443559,-1.867779,0.4328446
2356683116547958784,1.256078,0.01398746,3.344709,0.6259757
2357666355374745600,1.912241,0.01585331,-2.671577,0.4450322
2357673777078233088,1.883306,0.02297646,-2.479484,0.6241391
2357677075613116416,1.61715,0.008268965,1.352417,0.2881107
2357677625368930304,1.906459,0.01500744,-2.014473,0.4233607
2357677900246837248,1.797559,0.01912442,-1.514626,0.5455967
2357679274636371968,1.900772,0.03213156,-1.988209,0.8142999
2357681473659627520,1.866624,0.02093603,-2.143126,0.5695988
2357682298293348352,1.43402,0.04898802,3.331974,1.72113
2357745245334038528,1.889355,0.02326699,-2.088664,0.6188117
2357749368502642688,1.960131,0.0151469,-2.597016,0.4233451
2357757614839851008,1.622348,0.03439715,0.09269965,1.022297
2357768060200314880,1.270944,0.007046082,3.977203,0.3107822
2357775756781709312,1.485814,0.03344781,0.8652321,1.122956
2357776306537523200,1.825626,0.01535308,-1.656764,0.4524493
2357785377508452352,1.895137,0.0230245,-2.52729,0.6240048
2358760912875186176,1.379587,0.04823414,1.199302,1.88659
2358765860677511168,2.037796,0.01561322,-2.961757,0.4119083
2359989616649463808,1.975715,0.01647106,-2.681772,0.4602398
2361062465875240960,1.3552,0.008874913,-0.1414303,0.3899206
2361072911235704832,1.308552,0.0174171,3.50478,0.6774071
2361073186113611776,1.997156,0.01006856,-2.15875,0.2893646
2361074010747332608,1.8654,0.0177284,-1.025046,0.4799317
2361075385136867328,2.032984,0.01971128,-2.783694,0.4917069
2361076209770588160,1.886384,0.01936375,-1.608791,0.5103361
2361077034404308992,1.873436,0.01921005,-1.00483,0.5077872
2364413506163337216,1.285175,0.01479429,3.998794,0.590591
2364423401767987200,1.406845,0.01139993,3.503704,0.4306437
2364426975180777472,1.217551,0.01751765,2.188514,0.8036897
2364461609797052416,1.460855,0.02364476,1.08926,0.8399252
2364462434430773248,1.535463,0.01757854,1.469386,0.5906565
2364476178326120448,1.41965,0.006150461,4.784513,0.2392954
2364478652227282944,1.899564,0.01160097,-1.678019,0.3455165
2364481675884259328,1.919039,0.01550639,-1.0266,0.4220098
2364494045390071808,1.637463,0.008695101,-1.838924,0.3278613
2364517959767975936,1.844099,0.02279712,-1.48007,0.6313637
2364519883913324544,1.957811,0.01674161,-2.24178,0.4658324
2364520158791231488,2.010843,0.01326755,-2.490475,0.3717282
2364522907570300928,1.926109,0.01930231,-1.56582,0.5155627
2369054272198305792,1.591365,0.02029503,0.4708524,0.6540714
2370065541642610688,1.89751,0.02278506,-1.923245,0.6014547
2370069664811214848,1.965741,0.01490786,-2.241467,0.4022735
2370077636270516224,1.167375,0.007302512,2.548385,0.3717095
2370082584072841216,1.894563,0.01241943,-1.857254,0.3596845
2372285735765043200,1.88316,0.01464386,-1.680853,0.4163378
2372298929904576512,1.888972,0.01674644,-2.384067,0.4712735
2372299754538297344,1.823793,0.02374001,-1.797494,0.6473903
2372300029416204288,1.862309,0.01392347,-2.898592,0.4188169
2372314872823179264,1.369895,0.02258194,3.317638,0.8269268
2372445714706884608,1.544309,0.02125662,2.930353,0.6987802
2373519657438046208,1.8598,0.0238826,-2.21434,0.6484651
2373522131339208704,1.626534,0.009892253,0.99475,0.3402434
2373533951089207296,1.827595,0.04386154,-2.02658,1.124735
2373542197426415616,1.801015,0.02122268,-1.518352,0.5969555
2374574089005197312,2.005481,0.01334381,-2.535301,0.3693294
2374583984609847296,1.662609,0.04920693,-0.7964917,1.379233
2374587008266823680,2.083482,0.02368384,-2.678819,0.5651799
2374587283144730624,1.922518,0.02736816,-1.87363,0.6861606
2374588107778451456,2.040582,0.01695632,-2.560325,0.434854
2374598828016822272,1.945375,0.02044038,-2.467001,0.52693
2374600477284263936,1.827618,0.02079555,-0.7402452,0.5599914
2374601576795891712,1.286497,0.01069572,1.224023,0.4655721
2374624116784261120,1.054573,0.007029442,-2.913168,0.5049551
2374625766051702784,1.924748,0.01898566,-2.013969,0.5324387
2374631813365655552,1.910704,0.01632915,-2.10514,0.4591618
2374635386778445824,2.053832,0.0113261,-1.976954,0.321493
2374635661656352768,1.670182,0.0133331,0.6418751,0.4296049
2374637585801701376,2.061516,0.01198185,-2.610035,0.3339976
2374643633115654144,1.365993,0.01842125,3.296949,0.7209736
2374651054819141632,1.351651,0.01421137,1.95012,0.5831704
2374652154330769408,1.976058,0.01282785,-2.222472,0.3655942
2374652429208676352,1.868735,0.01295615,-0.1075961,0.3711572
2375737647168514048,1.608462,0.02982648,0.4404376,0.9402862
2375743419604559872,1.994487,0.0137405,-2.763724,0.4137996
2375745893505722368,1.898578,0.01640749,-1.743206,0.4603245
2375778878854555648,1.483376,0.009109665,2.175412,0.3440532
2375783551778973696,1.863942,0.01279507,-1.900964,0.3791218
2376778609802110976,1.8893,0.01908169,-2.558619,0.5248294
2376782458092808192,1.775185,0.03371146,-0.0190168,0.8860599
2376791803941644288,1.527499,0.02795005,0.6162667,0.9135484
2376795652232341504,1.743706,0.07610957,0.8495528,1.892973
2376796201988155392,1.851808,0.02626286,-2.739772,0.6727778
2376806097592805376,1.824656,0.01217963,-0.6775758,0.3502873
2376942162156742656,1.547313,0.01841992,1.349105,0.6058543
2376942711912556544,1.866912,0.01754661,-1.853959,0.5043883
2377910008391165952,1.963633,0.0142031,-2.712356,0.3909234
2377912757170235392,1.896626,0.01879097,-1.89612,0.5019968
2377926501065582592,1.880194,0.0118219,-1.758216,0.3429503
2377944368129533952,1.540361,0.02638748,-0.5212333,0.8603315
2377946292274882560,1.867251,0.01123095,-1.509533,0.3336439
2377946567152789504,1.604883,0.01326862,2.425756,0.4149221
2377947116908603392,1.17904,0.005230024,3.024924,0.2629987
2377999068833015808,1.772792,0.02624171,-1.512096,0.7463845
2378005391024875520,1.995154,0.01653405,-2.031388,0.4313705
2378006490536503296,1.962693,0.01404003,-2.117894,0.3897761
2378009789071386624,1.978806,0.01102787,-2.306513,0.3253317
2379095280818612224,1.866531,0.01987763,-1.419587,0.5580673
2379097204963960832,1.502163,0.01399824,2.118938,0.4790098
2379138161772095488,1.770557,0.01955076,-1.442068,0.5794002
2379138986405816320,1.280228,0.01650745,3.389816,0.6915521
2379141460306978816,1.768782,0.01056182,-0.8375767,0.3406844
2381278912035448832,1.914026,0.01372859,-2.268371,0.3914045
2381284409593587712,1.563056,0.03512421,2.44745,1.02303
2381284959349401600,1.835862,0.02893241,-1.175433,0.7573611
2381285234227308544,1.912651,0.02005139,-1.934005,0.5285687
2381297328855214080,1.661703,0.01525611,-0.01364212,0.4798175
2381303925924980736,1.931147,0.01085218,-2.107638,0.3190977
2381338010785441792,1.666735,0.02753148,0.267195,0.7973709
2382416087288408064,1.884631,0.01466453,-1.491349,0.3962877
2382416911922128896,2.052193,0.01850745,-2.518539,0.4485583
2382454570195380224,1.601556,0.03206833,0.5524196,0.950992
2382454845073287168,1.369875,0.03315011,3.688859,1.157627
2382467489457006592,1.992995,0.01675643,-2.056849,0.420093
2382474636282587136,1.207694,0.01492535,0.7542203,0.7082023
2382475460916307968,2.037573,0.01524147,-2.319269,0.3843205
2384767117456074752,1.334563,0.009588703,2.247369,0.4041183
2384769041601423360,1.397346,0.01960568,-1.750673,0.8118675
2384779212083980288,1.911458,0.01187057,-2.219462,0.3426858
2384782510618863616,1.748709,0.02665118,-2.775118,0.7858016
2385836392044324864,1.565904,0.01791811,-0.5528584,0.5961281
2385842714236184576,1.974285,0.01690704,-1.94981,0.4445937
2385845188137347072,1.982587,0.01103714,-2.453898,0.3173135
2385846012771067904,1.758576,0.01397144,-1.212036,0.4181134
