objid,specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r
1237662529524531403,1998537820129486848,587736808299626645,1.659632,0.0126064,3.565637,0.1039656,3.311077,1.166199
1237662504832270396,1597813099010746368,587736783607365680,19.66805,1.65908,64.82583,7.94801,57.07264,1.616506
1237662504832270395,1894957770583599104,587736783607365679,7.781662,0.1112368,22.70916,0.8153827,17.4696,1.616506
1237662341087428679,1568517980709480448,587736619862523965,15.31594,0.461924,40.71177,3.035016,33.27604,1.147061
1237662336256770289,1584235775346632704,588018090008576227,1.986571,0.0187647,4.472499,0.1536609,4.003453,1.164196
1237662336256704816,1583055999202256896,588018090008510712,3.396677,0.1482217,11.71292,0.938847,8.335354,1.164595
1237662306199667123,1567369540780713984,587736584974762355,3.313245,0.0422527,7.728742,0.3090688,6.969862,1.134059
1237662306199666875,1566157878883018752,587736584974762133,2.040178,0.08865593,6.74204,0.6050949,4.716935,1.134059
1237662306199666786,1567371464926062592,587736584974762086,5.305016,0.03084461,18.01671,0.190204,13.02301,1.134059
1237662306199666769,1566157604005111808,587736584974762064,3.153235,0.01296253,7.992137,0.08399335,6.995245,1.134059
1237662303526060427,1906179111546546176,587733432461623863,4.328005,0.02206555,11.51215,0.1559985,9.63674,1.156171
1237662302989451426,1899530086734915584,587733431925080181,9.349656,0.3493513,32.65419,2.189265,23.84445,1.206455
1237662302989451826,1906153822779107328,587733431925080492,2.198238,0.01696113,5.785288,0.136159,4.738565,1.206455
1237662303503974501,1170948043411843072,587733079206199460,5.271482,0.05172806,13.44554,0.379211,11.56343,1.173515
1237662336261161188,1603361230792189952,588018090012967168,5.107663,0.2841639,17.40333,1.803629,13.06451,1.269947
1237662336261161190,1592046710127880192,588018090012967169,11.61969,9.848857,28.52649,-1000.0,24.72162,1.269947
1237662336261226880,1592036539645323264,588018090013032848,2.265364,0.0251145,6.52116,0.1990221,5.028141,1.237987
1237662336261226927,1592038188912764928,588018090013032888,1.921913,0.01429545,4.677655,0.1081419,4.102204,1.237987
1237662306740601151,1769928175875287040,587736585515696434,3.693428,0.0737565,8.677101,0.3604277,8.789783,1.103646
1237662306740601137,1769929825142728704,587736585515696417,5.113691,0.2847755,10.65748,1.512315,11.5803,1.103646
1237662636367413337,1929877161796200448,587736915142508673,3.851547,0.01644957,10.59331,0.1141592,8.805213,1.096066
1237662636367478822,1929878811063642112,587736915142574132,5.334385,0.06447326,18.42785,0.4027108,13.07744,1.107315
1237662636367478869,1929876337162479616,587736915142574166,4.087625,0.08223403,13.51938,0.5298874,9.590523,1.107315
1237662636367478910,1927554993406109696,587736915142574258,5.801387,0.2229545,20.02426,1.326573,14.766,1.107315
1237662636367478914,1929867541069457408,587736915142574288,1.15874,0.003979274,3.250027,0.03018688,2.620318,1.107315
1237662640124067867,1771057100261189632,587736586052043104,4.718266,0.2160407,14.78277,1.509348,11.25762,1.260746
1237662268073312371,2061668766051231744,587736546848407726,3.87829,0.03864649,12.70263,0.2041415,10.87589,0.8667824
1237662268073378023,2062758651952654336,587736546848473326,5.474391,0.0172659,12.70756,0.1103774,11.81179,0.8753697
1237662302452974056,1901734881034004480,588018056204780049,5.75511,0.04044762,13.07504,0.2695394,12.20878,1.173997
1237662303514394754,1184532505278048256,587733409915666522,8.089581,0.1489348,19.47827,1.201474,16.88636,1.414419
1237662303514591245,1184522059917584384,587733409915797619,10.58614,0.04037585,29.91887,0.2687207,25.39411,1.295995
1237662303514591339,1184519586016421888,587733409915797656,3.696066,0.06229445,9.529695,0.4315203,8.109227,1.295995
1237662499475489129,1903979810292525056,588018253227295019,4.067734,0.060605,12.76122,0.4188101,9.946671,1.877592
1237662528986873936,1997391028025321472,587736807761969247,6.595381,0.07017393,21.69049,0.4681973,15.09715,1.307413
1237662528988053621,1998487517472516096,587736807763148902,1.743939,0.01930444,4.113214,0.1293076,3.824734,1.174112
1237662528988053660,1998488891862050816,587736807763148949,3.502569,0.04493021,7.375677,0.2441513,7.365023,1.174112
1237662531137568810,2001973244814452736,587736809912664101,4.223866,0.07398256,14.62047,0.4551865,10.22422,1.604467
1237662635828838905,1925369988470827008,587736914603934229,3.176122,0.04589051,7.104417,0.3415656,6.559555,1.137166
1237662268074230050,2062810328999159808,587736546849325410,4.674778,0.02241569,10.76689,0.1243047,10.28181,0.9045262
1237662268074295517,2062819949725902848,587736546849390881,2.660101,0.02849769,7.035388,0.2208841,5.744113,0.8597418
1237662302452974098,1899406666554697728,588018056204780081,7.314042,0.05331354,15.31809,0.330536,14.81001,1.173997
1237662337872167195,1593238026782271488,587736782002520108,6.671454,0.0671627,22.84171,0.4313611,16.09754,1.332054
1237662641734025672,1771161828743735296,587736899576987995,3.320705,0.02653064,9.510925,0.1589795,8.128036,1.236187
1237663786883940513,5799699096567828480,,7.037598,0.0973829,18.97699,0.3433104,18.76437,1.618415
1237662665888760313,1771148359726295040,587736619864162668,4.933926,0.5443061,11.86686,2.81554,11.67737,1.115876
1237663787427889363,2115589639585687552,587738066202984630,2.464816,0.05386634,6.711094,0.378485,5.599727,1.712917
1237663787427889321,2115591838608943104,587738066202984608,8.05824,0.03565485,23.20973,0.2033842,19.42396,1.712917
1237663787425792287,6438135473152217088,,6.172444,0.03125228,12.50581,0.1770672,12.84664,1.924187
1237663786883416329,2106730306290608128,587738065658511605,7.134275,0.02529648,15.57243,0.129209,15.20339,1.397416
1237663786883285068,2106720135808051200,587738065658380352,2.407192,1.423129,6.237893,-1000.0,5.581028,1.38636
1237663546367148079,5801855788793483264,,2.895234,0.07174838,7.276707,0.2892539,7.174183,1.282434
1237663530255056944,4133233075835654144,,5.683007,0.2827762,16.76029,1.756614,14.10919,1.319392
1237662665889611790,1771043356365842432,587736619865014291,3.421192,0.05813231,11.70336,0.3554138,8.015217,1.056895
1237662662133416006,1851026503718955008,587736940908511310,2.701972,0.1416151,8.342223,0.9920084,6.266206,1.132995
1237662662133415970,1851027878108489728,587736940908511282,3.947385,0.05865258,13.28489,0.3540314,10.02918,1.132995
1237662642270896477,1771184093854197760,587736921045991780,4.226852,0.03131574,14.44759,0.1785013,12.23729,1.293715
1237662698115039245,4572435742299803648,,6.542867,0.05329475,16.89721,0.3595776,14.85982,1.025839
1237662697573515303,2083014946735548416,587736976348610601,3.942034,0.3037874,13.59411,1.880802,10.11028,1.032809
1237662698640506996,2074069040472549376,587736964533583953,4.443267,0.01509925,11.61028,0.09142579,10.29041,1.422116
1237662662135578691,1853269513378752512,587736940910674005,9.510077,0.0775586,31.13427,0.4920239,23.66431,1.157925
1237662662135578692,1853267589233403904,587736940910674062,4.154233,0.01614623,13.40051,0.09524032,10.53139,1.157925
1237662662135578875,1853268138989217792,587736940910674138,2.93059,0.0291236,7.618435,0.1993417,6.594159,1.157925
1237662664291582317,5318765549911822336,,1.255102,0.008805617,3.735033,0.06905375,2.809442,1.179189
1237662664291647813,1568415176372283392,587736618789044535,7.281748,0.04906862,22.71341,0.3274829,17.13902,1.19758
1237662696499380362,2081824726405113856,587736975274475701,4.272151,0.1544209,12.24365,1.159028,9.750676,1.069288
1237662696504164886,3344066836336502784,587739386353746100,2.558917,-1000.0,7.456736,-1000.0,5.357115,1.091321
1237662697573449901,2083004501375084544,587736976348545045,3.086769,0.1120168,10.34293,0.6771446,6.753655,1.034628
1237662697573450061,2083017970392524800,587736976348545366,1.856559,0.02731648,5.660251,0.1910192,4.346249,1.034628
1237662698108879110,2080682614305351680,587736976883974412,4.886448,0.02510246,10.46165,0.1489778,10.3599,1.093845
1237662698115105086,2087582589224249344,587736976890200076,1.455673,0.01121306,3.546453,0.07600696,3.205754,1.026776
1237663529724084390,2007509277522028544,587737808499179700,2.121737,0.1132165,6.574605,0.8387634,4.907002,1.503672
1237663530801168416,2010999145279547392,587737809576263709,4.170808,0.04905221,14.34735,0.3158625,10.82619,1.214407
1237663530801168570,2010995846744664064,587737809576263892,2.15656,0.04415086,4.969503,0.2759923,4.792729,1.214407
1237663531337973846,2010982652605130752,587737810113069150,4.762497,0.01430098,11.1554,0.09064083,10.4099,1.177445
1237663786885906495,6427880875908943872,,6.423168,0.2712579,21.89252,1.582062,16.29457,1.527236
1237663787417600254,4142281502179479552,,7.79244,0.1896183,21.19203,1.377484,17.51616,1.384179
1237663787420745954,2107716293376370688,587738066195841204,2.2095,0.04151951,6.912399,0.3125002,4.760457,1.558327
1237663787420811489,2107716843132184576,587738066195906725,5.071874,0.2595529,17.47074,1.643169,12.18043,1.607203
1237663787420811490,5799685902428295168,,3.866616,0.1089533,13.52744,0.6729026,9.292675,1.607203
1237663787420811660,2107837514533332992,587738066195906853,2.422448,0.01903732,7.132924,0.1252287,5.837308,1.607203
1237663787955519676,4142403822848069632,,2.985496,0.02469566,7.212807,0.1043627,7.054829,1.230462
1237663547434991794,1954712647697983488,587737826210087100,4.759967,0.06372886,12.8631,0.4821556,10.54277,1.230618
1237662642271027374,1771207733354194944,587736921046122533,4.984651,0.03394997,15.72799,0.2226443,12.27673,1.337663
1237662662133416147,1851025129329420288,587736940908511450,5.542385,0.06189854,13.85104,0.4153598,12.38925,1.132995
1237662665888759971,1771150558749550592,587736619864162499,5.536529,0.2816336,18.16576,1.891145,12.98488,1.115876
1237662697037168786,2082978387973924864,587736975812264140,5.679944,0.01100844,11.11142,0.06918833,11.07545,1.144274
1237663530260299843,2007537864824350720,587737809035395142,3.370264,0.01939313,8.350394,0.1068416,7.863593,1.683205
1237663546367082689,2007508727766214656,587737825142177927,4.072247,0.286527,13.0884,1.982969,9.56651,1.28325
1237663546367082767,2007483164120868864,587737825142177966,3.497238,0.024221,7.949021,0.1484032,7.549304,1.28325
1237663546903363732,2007516149469702144,587737825678459031,3.041042,0.04843594,8.931775,0.3271646,7.234242,1.396618
1237663546903363741,2006518066329970688,587737825678459040,3.691934,0.0420376,10.09886,0.3004001,8.303862,1.396618
1237663547981103226,2010981827971409920,587737826756198431,14.36316,0.1281938,37.16388,0.8541588,32.67235,1.389042
1237663788493635946,2106687700215031808,587738067268731198,4.334481,0.1379179,13.10667,1.081688,9.575377,1.151668
1237663788493635962,2106686050947590144,587738067268731205,4.676831,0.07503329,11.40495,0.4185033,10.47285,1.151668
1237663789031882835,2108871897730017280,587738067806978158,7.732976,0.1399543,23.91011,0.9609986,18.45128,1.597594
1237663789031948359,2108918077218383872,587738067807043703,12.96686,0.08063982,40.711,0.5617973,29.49525,1.661051
1237663789031948360,2108919726485825536,587738067807043661,8.092739,0.04067821,22.46978,0.2077481,20.5237,1.661051
1237663915730272527,2106573900761556992,587737810645221588,5.555275,0.05893375,19.26076,0.3600508,14.55692,1.337047
1237663787427823775,2115602009091500032,587738066202919069,4.743747,0.822102,12.60652,-1000.0,12.60861,1.613409
1237662661605064715,2081956942678353920,587736977421828344,6.205687,0.5230271,18.66897,4.098752,14.1342,1.123592
1237662662680707125,1864620047377393664,,8.445752,0.3407013,25.70566,2.398126,20.08614,1.059204
1237662662680707319,1864620872011114496,,4.75818,0.03190705,9.920617,0.1660401,10.20481,1.059204
1237662662680838318,1864630217859950592,588017978914504915,7.501406,0.02917735,17.07088,0.1958773,15.94283,1.076782
1237662695960608988,4458814414758629376,,6.840597,0.1915693,18.26893,0.9944946,16.83825,1.119427
1237662662678151198,1861243447185270784,,5.790446,0.04653493,15.78356,0.3130157,13.34455,1.148517
1237662662678151230,1861176651853883392,,3.933838,0.05608609,13.27804,0.3479448,9.568119,1.148517
1237662662678151239,1861178301121325056,,5.737391,0.03458173,14.84627,0.2024348,13.36129,1.148517
1237663787425792289,2113348010019678208,587738066200887522,3.6648,0.01522149,6.934919,0.08205087,7.290632,1.924187
1237663530260299984,2006502398289274880,587737809035395264,5.019268,0.09909065,11.05741,0.5411331,11.34853,1.683205
1237663787954470946,2103343534491854848,587738066729566260,3.205592,0.1155702,9.558264,0.699196,8.009112,1.271282
1237663787425857577,2113348284897585152,587738066200952874,2.672567,0.2131933,8.370243,1.602047,6.041562,1.906381
1237663787417469125,2103355629119760384,587738066192564437,1.764815,0.01930478,5.17692,0.1563813,3.880724,1.348024
1237663786885906868,2109956841080383488,587738065661002045,2.796655,0.01469727,8.091627,0.08408325,7.148337,1.527236
1237663786885906819,2109955466690848768,587738065661001863,2.10082,0.02560504,5.556217,0.2039225,4.503761,1.527236
1237663786885906815,2109956016446662656,587738065661001998,1.93244,0.01607416,4.36013,0.09930659,4.122471,1.527236
1237663786885906494,2109955191812941824,587738065661001781,9.428236,0.1565912,32.13105,0.9251069,24.6118,1.527236
1237663786885775559,2109964262783870976,587738065660870793,6.111836,0.01961747,11.07263,0.09963822,11.6279,1.482191
1237662665890005019,1768897108796008448,587736619865407501,11.2005,0.4807176,32.39466,3.216587,24.75596,1.050127
1237662664291647614,1568415726128097280,587736618789044325,3.90947,0.1262086,10.01512,0.8412561,8.782206,1.19758
1237662664291582314,1568436616849025024,587736618788978971,1.371167,0.01037862,3.771011,0.08349726,2.996714,1.179189
1237662664291582248,1568434692703676416,587736618788978904,3.326898,0.02866515,7.534213,0.1762413,7.162454,1.179189
1237662664291582035,1568438540994373632,587736618788978746,10.03091,0.2388486,21.07969,1.509167,20.95702,1.179189
1237662663754645941,1864657980528551936,587736942529806580,7.428694,0.3066495,18.41582,1.810593,17.68265,1.180903
1237662663754645873,1864648634679715840,587736942529740906,3.213751,0.02057815,10.63578,0.1367374,7.788866,1.180903
1237662663754645845,1864658530284365824,587736942529740880,1.864537,0.01351781,5.506666,0.1127058,3.974703,1.180903
1237662663754645815,1864647260290181120,587736942529741100,5.291062,0.02829218,12.84995,0.20536,11.35502,1.180903
1237662663754645539,1864649459313436672,587736942529740846,4.778337,0.02270351,15.95288,0.09367201,13.88458,1.180903
1237662642268471448,1776845208877557760,587736921043566767,3.745795,0.02100883,11.75291,0.1333343,9.375582,1.239118
1237662698640441555,2074057770478364672,587736964533518463,8.271273,0.1803829,23.06146,1.267356,19.01285,1.426247
1237662696501543051,2084078444961884160,587736975276638329,3.503651,0.02241854,9.281513,0.160643,7.873084,1.148403
1237662685216636964,2288980132574029824,587738952569323599,1.705809,0.01469679,5.217746,0.1126568,3.663992,1.382231
1237662696499183909,2081860460533016576,587736975274279243,2.775599,0.01753413,8.286217,0.1402953,6.200365,1.120126
1237662696499183930,2081858261509761024,587736975274279271,5.472285,0.1820039,14.92486,1.484114,12.07248,1.120126
1237662696499314794,2081844792492320768,587736975274410107,6.336438,0.09374372,20.24726,0.5922028,15.6594,1.101916
1237662696499315071,2081847541271390208,587736975274410349,2.997091,0.04784252,8.301142,0.3167431,6.99364,1.101916
1237662696499380384,2081823901771393024,587736975274475734,3.435952,0.03455849,8.965642,0.2317356,7.581859,1.069288
1237662696504164508,3344069859993479168,587739386353746046,9.769282,0.2617295,29.32853,1.822447,22.61029,1.091321
1237662696504164651,2087484732689377280,587736975279259900,6.032284,3.495016,15.21647,-1000.0,12.81901,1.091321
1237662696504230022,3344080030476036096,587739386353811525,2.976242,0.1005777,9.333457,0.7491072,6.779602,1.143102
1237662697036251250,2081815655434184704,587736975811346549,8.567025,0.06057981,28.76064,0.3501297,22.03002,1.031686
1237662697036251443,2081814830800463872,587736975811346686,3.472605,0.02647428,9.545656,0.2093696,7.610735,1.031686
1237662697036251461,2081816205189998592,587736975811346701,5.732544,0.03676454,14.57446,0.2679315,12.41147,1.031686
1237662697036251506,2081800537149302784,587736975811346586,1.799486,0.04899093,5.301453,0.3839062,3.935532,1.031686
1237662697573515596,2083027591119267840,587736976348610888,3.410005,0.1267081,10.14934,0.994204,7.272294,1.032809
1237662698108878900,2080684263572793344,587736976883974224,3.270099,0.05709232,10.93814,0.3381457,8.623027,1.093845
1237662698108878945,2080669969921632256,587736976883974275,4.691471,0.1150803,15.49459,0.7568553,11.74252,1.093845
1237662698108944649,2080669145287911424,587736976884039861,2.779634,0.02151872,6.124272,0.1613605,5.704656,1.121356
1237662698115104812,2087579840445179904,587736976890200124,4.520827,0.05922372,16.09404,0.3602617,11.9502,1.026776
1237662698115105077,2087580939956807680,587736976890200394,6.441235,0.2430981,17.33369,1.571532,14.91317,1.026776
