sample,group_uid,Group,objid,plate,mjd,fiberID,rank_M,role,is_bgg,is_sat,z,lgm,M_r,r_petro_dered,SN,morphology4,sf_state,sigma,log_sigma,fibre_light_fraction,fibre_radius_kpc,R50_arcsec,R50_kpc,fibre_radius_over_R50,RUN2D,gallazzi_match,gallazzi_valid,gallazzi_usable,gallazzi_logz_solar,gallazzi_logz_lo,gallazzi_logz_hi,gallazzi_logz_unc,firefly_match,firefly_spectrum_quality,ff_miles_lw_valid,ff_miles_lw_usable,ff_miles_lw_precision03,ff_miles_lw_logz,ff_miles_lw_logz_lo,ff_miles_lw_logz_hi,ff_miles_lw_logz_unc,ff_elodie_lw_logz,ff_elodie_lw_usable,ff_miles_mw_logz,ff_miles_mw_usable,ff_elodie_mw_logz,ff_elodie_mw_usable,valid_core,Mgb,Mgb_err,Fe5270,Fe5270_err,Fe5335,Fe5335_err,MgFe,MgFe_err,Mg2,Mg2_err,D4000n,D4000n_err,HdA_sub,HdA_sub_err
CG4,HMCG:82,82,1237664670045765663,1427,52996,212,1,BGG,1,0,0.045040485,11.14766,-22.399567,14.20159053,46.35194,Elliptical,Quenched,235.0817,2.3712188226666155,0.2376052322975751,1.3725075951980525,4.425287222449603,4.049160215829982,0.3389610492151694,26,True,True,True,0.12087000433601869,0.03737000433601878,0.19957000433601868,0.08109999999999995,True,True,True,True,True,0.2365435592168414,0.20167700383058246,0.2672599868533754,0.03279149151139646,0.09756027280667182,True,0.26412712347939393,True,0.0882328635448647,True,1,4.098014,0.1956209,3.116992,0.2131803,2.219182,0.2244074,3.4268484396122334,0.1285461820429912,0.2550748,0.006481308,1.876039,0.009734784,-2.499314,0.3011829
CG4,HMCG:82,82,1237661136886366310,1427,52996,219,2,Satellite,0,1,0.045599583,10.06689,-20.59323,16.01543954,25.76213,Elliptical,Starforming,64.33242,1.8084298886128398,0.18707510601123004,1.3886169069923076,2.647727200376593,2.451119170364231,0.5665236206308003,26,True,True,True,-0.5950299956639813,-0.7915299956639812,-0.40402999566398146,0.19374999999999987,True,True,True,True,True,-0.27817389220561206,-0.3494804335956705,-0.23145875648195138,0.059010838556859554,-0.28368883398995764,True,-0.9159011721806377,True,-0.5312578479388469,True,1,1.695806,0.3697557,1.30254,0.4018087,1.151052,0.4114016,1.461822408717338,0.2408755217795488,0.08601267,0.0115379,1.211017,0.009941071,4.949623,0.4555196
CG4,HMCG:82,82,1237661381701861554,1427,52996,209,3,Satellite,0,1,0.046224363,10.16911,-20.168493,16.43193612,24.60803,NoGZ,Quenched,106.6326,2.0278899986462653,0.3584594218561969,1.406592943315651,1.70403581570859,1.5979231690218878,0.8802631882336666,26,True,True,True,-0.05012999566398135,-0.1443299956639812,-0.013229995663981198,0.06555,True,True,True,True,True,0.0383308008134032,-0.2892746251283065,0.0383308008134032,0.16380271297085483,-0.1231358190374761,True,0.061498469643979516,True,-0.1231358190374761,True,1,3.480197,0.386654,3.169524,0.3964276,2.477439,0.4130252,3.2180991465179254,0.244311507368425,0.1994435,0.01231923,1.780078,0.02534381,-1.633616,0.7113479
CG4,HMCG:82,82,1237661381701861576,1427,52996,206,4,Satellite,0,1,0.045028617,9.576148,-19.57092,17.01588108,7.556858,Spiral,Starforming,29.11693,1.4641455823736347,0.10281204555828263,1.3721654056884276,5.149425281056452,4.710575486562047,0.2912946432135163,26,True,True,False,-0.18792999566398128,-0.5703299956639811,0.15637000433601878,0.36334999999999995,True,True,True,True,True,-0.1549517826247632,-0.31236537628874045,-0.06574371018214456,0.12331083305329794,-0.1269876415173383,True,-0.870740104606379,True,-0.1983087080057814,True,1,2.126971,1.241927,-0.1629968,1.356753,3.629358,1.280845,1.3826982910505907,0.8964128481547688,0.07668164,0.03800379,1.356514,0.0493485,2.548665,1.858283
CG4,HMCG:84,84,1237671125379842213,2589,54174,207,1,BGG,1,0,0.029707897,11.08672,-22.063171,13.611593990000001,38.38872,Elliptical,Quenched,171.6226,2.234574477038435,0.07678139529760664,0.9221073370525269,8.488287,5.218074481138388,0.17671410026545992,26,False,False,False,,,,,True,True,True,True,True,0.16966679416987027,0.09524713375865783,0.18878060169439917,0.04676673396787067,-0.00036000557862243517,True,0.16376467280347848,True,-0.00036000557862243517,True,1,4.405348,0.2471171,2.655196,0.2651069,2.480607,0.2714241,3.3884668072235624,0.1639163640832358,0.2488296,0.008161876,1.955705,0.02002943,-2.047444,0.5005829
CG4,HMCG:84,84,1237671125379907676,2589,54174,209,2,Satellite,0,1,0.030036813,10.5799,-21.070216,14.63098727,20.9793,Spiral,Starforming,85.25591,1.9307244943088044,0.05084824873779725,0.93194653002065,9.103448899549214,5.655951742103463,0.16477271598396925,26,False,False,False,,,,,True,True,True,True,True,-0.021079757759797816,-0.22656522730891981,0.04358703111597816,0.135076129212449,-0.30647653141567716,True,-0.10806121448408725,True,-0.30647653141567716,True,1,2.68797,0.496085,2.335291,0.4995247,2.665793,0.5532954,2.554591630443739,0.3130772814496054,0.1531652,0.01563637,1.637588,0.03865202,-0.5051069,1.087292
CG4,HMCG:84,84,1237671125379842214,2590,54175,357,3,Satellite,0,1,0.029465989,9.934071,-19.645014,16.04951665,19.82844,Spiral,Starforming,33.32354,1.5227511308140713,0.1733564480425429,0.9148658715471321,3.1810191996091444,1.9401372683057203,0.47154698097525055,26,False,False,False,,,,,True,True,True,True,True,-0.2949332821142268,-0.5120595574153525,-0.062396561398671085,0.22483149800834068,-0.3006665564381726,True,-0.25678909191546573,True,-0.324387986477199,True,1,2.338152,0.509682,2.635025,0.5148393,2.411593,0.538692,2.452511353705438,0.3283969691701726,0.1169977,0.01571471,1.398667,0.02232117,3.508993,0.8300682
CG4,HMCG:84,84,1237671125379842189,2588,54174,622,4,Satellite,0,1,0.030579443,9.890475,-19.567097,16.14820638,8.591712,Spiral,Starforming,53.2779,1.7265470983622109,0.0630620377241747,0.9481615551220741,8.271187002307508,5.22828102054225,0.18135244670221187,26,False,False,False,,,,,True,True,True,True,True,-0.07594282963262874,-0.25160348414183453,0.056455848346987726,0.15402966624441114,0.024904982184311565,True,-0.2727281867109631,True,-0.22656522730891981,True,1,3.522395,1.125886,1.238681,1.225554,2.067969,1.266878,2.276186752954994,0.8208660758163449,0.1094937,0.03739169,1.283939,0.05323055,4.770859,2.071259
CG4,HMCG:99,99,1237667536399761464,2376,53770,338,1,BGG,1,0,0.04339918,11.236,-22.62959,13.88706212,37.64095,Elliptical,Quenched,226.6464,2.355348825214466,0.1075355349739004,1.3250904398010483,9.078947276484906,8.020284159685277,0.16521739297738874,26,False,False,False,,,,,True,True,True,True,True,0.24319337424724807,0.15778123442292644,0.2625521760248259,0.05238547080094973,0.17548977917257252,True,0.22293096484590827,True,0.19619691789081167,True,1,4.647594,0.2409848,3.01332,0.2671972,2.148826,0.2749691,3.588829775344314,0.1632780386742351,0.2979656,0.008091061,1.978149,0.01562791,-2.189929,0.4342343
CG4,HMCG:99,99,1237667536399761571,2376,53770,331,2,Satellite,0,1,0.043760583,10.69086,-20.90294,15.61881529,21.32416,Spiral,Quenched,144.4092,2.159594862083746,0.22143180489287032,1.335547527829559,3.2422802783097993,2.886812940151458,0.46263736359706387,26,False,False,False,,,,,True,True,True,True,True,-0.00036000557862243517,-0.1231358190374761,0.0383308008134032,0.08073330992543964,0.06648321213101471,True,-0.00036000557862243517,True,0.05391241004701966,True,1,3.775707,0.4499951,2.254486,0.4728729,1.254151,0.4882072,2.730334494212275,0.3013717013917557,0.2597881,0.014347,1.913476,0.03988434,-2.725645,1.001923
CG4,HMCG:99,99,1237667783897383104,2375,53770,609,3,Satellite,0,1,0.043752223,10.09201,-20.063188,16.44672451,18.43623,Spiral,Quenched,65.78407,1.8181207393786363,0.20505199547255032,1.3353057371328525,4.608076103662811,4.102126972243835,0.3255154572659289,26,False,False,False,,,,,True,True,True,True,True,0.0025206987823348363,-0.16328380351680608,0.13298706779264383,0.14813543565472495,-0.1231358190374761,True,0.0025206987823348363,True,0.1393198083248698,True,1,2.299832,0.5248694,2.575821,0.5453872,2.918787,0.6044129,2.478872633466948,0.345481664527473,0.1606979,0.01676132,1.671069,0.03289553,0.9497434,0.9353225
CG4,HMCG:99,99,1237667783897383027,2375,53770,614,4,Satellite,0,1,0.042515835,9.598251,-19.755824,16.77294346,17.74875,Elliptical,Starforming,49.6215,1.6956698883496646,0.25082337079539735,1.2994925466269447,1.953601969063807,1.69246079858276,0.7678124939231202,26,False,False,False,,,,,True,True,True,True,True,-0.11553311404874676,-0.1231358190374761,0.01941624484406951,0.07127603194077281,-0.20289228400804113,True,0.14349070113192333,True,-0.31236537628874045,True,1,2.657147,0.5152091,2.103401,0.5770056,1.41426,0.5828962,2.2530698953968207,0.3420340387675778,0.08759893,0.01661967,1.210949,0.01482299,3.581067,0.6941423
CG4,HMCG:101,101,1237654398613913710,772,52375,65,1,BGG,1,0,0.031583981,11.07611,-22.18338,13.55784703,46.5116,Elliptical,Quenched,234.3045,2.369780629640075,0.22934432593929638,0.9781229946727292,3.024548,1.972253298194276,0.49594187296746495,26,True,True,True,0.0006700043360188257,-0.001529995663981154,0.0027700043360188165,0.0021499999999999853,True,True,True,True,True,0.23318020207101983,0.20708880084982487,0.27037041250145794,0.031640805825816534,0.07628427083243272,True,0.20167700383058246,True,0.03301017461500066,True,1,3.841273,0.2008539,2.722496,0.2136973,2.314812,0.2215998,3.1653377743493727,0.1303141639101039,0.2456354,0.006519357,1.783009,0.009049034,-1.118339,0.2933495
CG4,HMCG:101,101,1237654398613913657,772,52375,64,2,Satellite,0,1,0.030266671,10.66817,-21.3013,14.44903669,37.52612,Elliptical,Quenched,159.7089,2.203329118475299,0.2099461911199737,0.9388178272137964,4.991624798647124,3.1241508984882644,0.30050335522143884,26,True,True,True,-0.020229995663981315,-0.05022999566398134,0.0210700043360188,0.03565000000000007,True,True,True,True,True,0.09986115685840526,0.09292160846959709,0.210659559924703,0.05886897572755296,-0.00036000557862243517,True,0.17741355266189243,True,-0.00036000557862243517,True,1,4.20417,0.2477784,2.837727,0.2637963,2.788989,0.2681219,3.4457094954597087,0.160728631990801,0.2563774,0.00811894,1.815879,0.01554074,-2.117266,0.4584751
CG4,HMCG:101,101,1237654398613913659,7090,56659,120,3,Satellite,0,1,0.031841168,,-20.055727,15.681288949999999,,NoGZ,NosSFR,87.24223,1.9407267580565586,0.1990050054096873,0.9857821100802342,3.437987,2.259404052858943,0.4363018242942745,v5_13_0,False,False,False,,,,,True,True,True,True,True,-0.14677660869441173,-0.2217262958376311,-0.055778624700305444,0.08297383556866282,-0.17608941330805536,True,-0.15909778063256153,True,-0.6425090077386855,True,0,,,,,,,,,,,,,,
CG4,HMCG:101,101,1237654398613913661,772,52375,109,4,Satellite,0,1,0.031054983,10.09317,-20.012424,15.726027760000001,14.97372,Spiral,Starforming,61.31321,1.7875540538338597,0.10716673513267787,0.9623541820548753,6.2540712931712585,4.012421109235135,0.2398437641153581,26,True,True,False,-0.012129995663981319,-0.28012999566398133,0.22837000433601884,0.2542500000000001,True,True,True,True,True,-0.07939644884409477,-0.07939644884409477,0.13085557337224013,0.10512601110816745,-0.2949332821142268,True,-0.25160348414183453,True,-0.3006665564381726,True,1,3.122231,0.6354371,1.87069,0.6707478,1.648379,0.6766735,2.3762105433977267,0.4178869584248145,0.1523142,0.02048508,1.314151,0.03349707,2.815536,1.26561
CG4,HMCG:106,106,1237648721221910580,274,51913,238,1,BGG,1,0,0.019912633,10.88227,-22.122781,12.6601378,69.23409,Elliptical,Quenched,180.8298,2.257270001964069,0.09418375472183686,0.6254469873542103,8.311604,3.4656451212541364,0.18047058064845242,26,True,True,True,0.18077000433601875,0.07687000433601865,0.34627000433601873,0.13470000000000004,True,True,True,True,True,0.23148870508405484,0.21946008747208545,0.2672599868533754,0.02389994969064496,0.0383308008134032,True,0.20167700383058246,True,0.02216928448468114,True,1,3.980983,0.1322935,2.880553,0.1460447,2.699153,0.149376,3.3563716175452027,0.087259317443444,0.2282661,0.004383021,1.880062,0.006549899,-1.63523,0.2010708
CG4,HMCG:106,106,1237654669739884742,274,51913,226,2,Satellite,0,1,0.01997593,10.40413,-20.979652,13.8027397,54.48616,Spiral,Quenched,89.97733,1.9541331017049528,0.08596862884065125,0.6273868623855986,8.545278,3.574130101755122,0.17553554138320604,26,True,True,True,-0.09102999566398129,-0.15402999566398123,-0.014729995663981255,0.06964999999999999,True,True,True,True,True,-0.062396561398671085,-0.1387524855065975,-0.062396561398671085,0.038177962053963205,-0.09349240622197504,True,-0.13087399102014557,True,-0.0899253200661028,True,1,3.456905,0.1753228,2.747991,0.184779,2.455857,0.1887479,3.0359146186906174,0.1121135091137686,0.1873378,0.005666846,1.762296,0.01069401,-0.8755397,0.3150621
CG4,HMCG:106,106,1237654669739884626,274,51913,187,3,Satellite,0,1,0.019768186,9.24446,-19.947538,14.811450899999999,40.59949,Spiral,Starforming,21.67551,1.3359693247217217,0.099955800137233,0.621018969199753,5.4255319992143605,2.2462388596749183,0.27647058393853474,26,True,False,False,,,,,True,True,False,False,False,,,,,,False,,False,,False,1,1.456002,0.2276652,0.5665123,0.2519818,0.3516881,0.2602556,0.8586404321175704,0.1788445207242305,0.07778519,0.007386568,0.994339,0.004390553,5.232329,0.2735443
CG4,HMCG:106,106,1237654669739950159,274,51913,191,4,Satellite,0,1,0.020029227,9.123651,-19.311156,15.4752142,35.68161,Spiral,Starforming,16.17213,1.2087672237608036,0.13331775752878322,0.6290200328693997,3.498694728264671,1.4671660486486926,0.42873131739161185,26,True,True,True,-0.5668299956639813,-0.7028299956639814,-0.2784299956639813,0.21220000000000006,True,True,True,True,True,0.01941624484406951,-0.055778624700305444,0.0882328635448647,0.07200574412258508,-0.05250706908668513,True,-0.15909778063256153,True,-0.04283781747327553,True,1,1.185841,0.2670878,1.312815,0.2828452,0.8439179,0.2923386,1.1836804377643029,0.1727897171761346,0.05992792,0.008297113,1.112507,0.006261485,5.691186,0.3150265
CG4,HMCG:112,112,1237648721759961111,276,51909,440,1,BGG,1,0,0.040214827,11.34712,-22.78591,13.57275052,49.02336,Elliptical,Quenched,279.1014,2.445762014957817,0.1107133520425522,1.2325552326429565,6.726262,5.526992949484985,0.2230064781895204,26,True,True,True,0.37537000433601864,0.31797000433601874,0.39257000433601874,0.0373,True,True,True,True,True,0.09756027280667182,0.09292160846959709,0.12003830018504674,0.013558345857724828,0.17548977917257252,True,0.1156348048624115,True,0.19619691789081167,True,1,4.395886,0.1914362,2.765323,0.2073869,2.280632,0.2099384,3.3999211276785113,0.1274470711721073,0.2905485,0.006353817,1.935942,0.01274422,-1.353559,0.3477224
CG4,HMCG:112,112,1237648721759961363,275,51910,599,2,Satellite,0,1,0.038863702,10.81194,-21.469013,14.92171454,34.29345,Spiral,Quenched,123.7741,2.092629777124671,0.13373220334060332,1.1930760331509493,5.8288769831891,4.636195619218749,0.2573394505195611,26,True,True,True,0.09377000433601879,0.0033700043360187504,0.2245700043360188,0.11060000000000003,True,True,True,True,True,0.005382592656735859,-0.021079757759797816,0.0383308008134032,0.02970527928660051,-0.07251640661352583,True,-0.09349240622197504,True,-0.14274598525968069,True,1,3.626101,0.2815033,3.114933,0.2869583,2.874621,0.2880147,3.3243151028218785,0.1768689421863502,0.2223497,0.008969237,1.758534,0.01957268,-1.415357,0.5619543
CG4,HMCG:112,112,1237648721759961197,276,51909,436,3,Satellite,0,1,0.041545466,10.52482,-20.724521,15.640490049999999,47.36262,Elliptical,Quenched,227.3769,2.3567463411251652,0.4263438473721797,1.2713096139429236,1.3784461830543842,1.1682879232133105,1.088181764685419,26,True,True,True,0.27227000433601867,0.2609700043360188,0.33897000433601865,0.038999999999999924,True,True,True,True,True,0.17548977917257252,0.12222341690406424,0.20167700383058246,0.03972679346325911,0.12222341690406424,True,0.17161647695175766,True,0.15374598130109055,True,1,4.442154,0.1955109,2.838206,0.2100234,2.658492,0.2181453,3.5191219504041515,0.1288111849987371,0.2911815,0.006509516,1.976578,0.01370375,-2.633695,0.3651305
CG4,HMCG:112,112,1237648721759961421,275,51910,632,4,Satellite,0,1,0.041709789,10.23428,-20.108694,16.2452729,27.76774,Spiral,Quenched,101.3794,2.0059497165829816,0.28384679837327276,1.2760867953917652,2.481296812779058,2.110900065490019,0.6045225997449281,26,True,True,True,-0.27612999566398133,-0.3703299956639814,-0.1836299956639813,0.09335000000000004,True,True,True,True,True,0.06895429106965624,-0.01805859406732937,0.09524713375865783,0.056652863912993595,-0.062396561398671085,True,-0.01805859406732937,True,-0.055778624700305444,True,1,3.196501,0.3401801,3.127739,0.3498723,2.712458,0.3630614,3.102601476880381,0.21641945839047,0.2055345,0.0109219,1.851259,0.02663526,-2.270653,0.6971696
CG4,HMCG:117,117,1237654602106732592,580,52368,461,1,BGG,1,0,0.036521896,11.07583,-22.263849,13.862691009999999,41.19466,Elliptical,Quenched,235.8311,2.372601076703794,0.12390133905258383,1.1243422854507545,6.174279,4.6280019745804,0.24294334609757673,26,True,True,True,0.0714700043360188,0.0030700043360187834,0.13667000433601872,0.06679999999999997,True,True,True,True,True,0.12003830018504674,0.005382592656735859,0.17548977917257252,0.08505359325791834,0.0383308008134032,True,0.14141026178025823,True,0.011050416782760416,True,1,4.309669,0.2285223,2.590316,0.2415845,2.463114,0.2458889,3.31811828916411,0.1499938727029648,0.2555445,0.007434931,1.864229,0.01229927,-2.076719,0.369043
CG4,HMCG:117,117,1237654602106732681,580,52368,466,3,Satellite,0,1,0.037451036,10.26464,-20.406317,15.74186648,29.04249,Elliptical,Quenched,85.07209,1.9297871024218936,0.2577982708199285,1.1516600022305221,3.0097087779948586,2.3107741453191872,0.49838709012881194,26,True,True,True,-0.025529995663981175,-0.1191299956639813,0.00457000433601884,0.06185000000000007,True,True,True,True,True,0.04619148126786086,-0.09708903351335806,0.09756027280667182,0.09732465316001493,-0.1983087080057814,True,-0.09349240622197504,True,-0.1269876415173383,True,1,3.526469,0.3232636,2.819806,0.3373122,2.437106,0.3374896,3.0929073915735015,0.2053479223879508,0.209667,0.01040018,1.744949,0.01945924,-2.017019,0.5879259
CG4,HMCG:117,117,1237654602106732699,580,52368,470,2,Satellite,0,1,0.035749413,10.22885,-20.408571,15.72815541,24.76944,Spiral,Quenched,92.66052,1.9668947330838094,0.19429964181816525,1.1015834823978277,8.066860468390264,5.924213497857811,0.18594594587047866,26,True,True,True,0.10337000433601884,0.019370004336018765,0.2086700043360188,0.09465000000000001,True,True,True,True,True,0.0714113894018661,0.05135398835050857,0.10442667462051756,0.026536343135004498,-0.07251640661352583,True,0.12003830018504674,True,-0.021079757759797816,True,1,3.723859,0.3779161,3.425104,0.386037,3.12647,0.3912158,3.527495499915814,0.2385489372894904,0.2113274,0.01219918,1.697036,0.02436626,-0.7979923,0.7206857
CG4,HMCG:117,117,1237654602106732720,580,52368,482,4,Satellite,0,1,0.038287138,9.889784,-19.829594,16.32565495,12.35721,Spiral,Starforming,29.16103,1.4648028596807892,0.11049738493592888,1.176189686167289,5.33967399336785,4.186979652329978,0.28091602630854945,26,True,False,False,,,,,True,True,True,True,True,-0.15909778063256153,-0.26203736643140163,-0.027185968217908463,0.11742569910674658,-0.1508449289923749,True,-0.49367413410927985,True,-0.3006665564381726,True,1,2.790814,0.7627062,1.99868,0.8059717,2.450486,0.779149,2.4353640278905986,0.4867489500473732,0.1313285,0.02429157,1.198772,0.02508297,3.531768,1.148782
CG4,HMCG:121,121,1237654604791545887,580,52368,28,1,BGG,1,0,0.026316276,10.94604,-21.996695,13.412299899999999,38.10194,Spiral,Quenched,166.7027,2.2219426339348147,0.07392375176379284,0.8201893972555798,8.687286,4.750146578751225,0.17266612380437343,26,True,True,True,0.17907000433601872,0.0835700043360188,0.2639700043360187,0.09019999999999995,True,True,True,True,True,0.09524713375865783,0.09524713375865783,0.18878060169439917,0.04676673396787067,0.09756027280667182,True,0.09524713375865783,True,0.11118620289364924,True,1,4.346377,0.2449954,3.10435,0.2645797,2.980026,0.2671346,3.6525846913095066,0.1594492566482929,0.2362327,0.008165471,1.815354,0.01916124,-2.077054,0.5218791
